"","Ind","Treatment","LAT","POP","FAM","FT","FlwrVeg","PC1_avg","PC2_avg","PC1_skew","PC2_skew","PC1_var","PC2_var","Fit","Dam"
"943","E2-59","Unsprayed",38.8235,"1","1-17",1076.17666666666,126,2.56092566257577,-0.913930667568467,1.91290661462447e-15,0,0.233537219187193,0.676893945225811,5.85121347826087,0.666666666666667
"944","E2-6","Unsprayed",42.79109,"9","9-54",540.826666666666,122.5,0.25623563877009,1.18071758971203,0,4.04034473216286e-15,1.0568036574711,0.013860648065898,22.8212134782609,0.371428571428571
"945","E2-60","Unsprayed",43.69717,"10","10-62",708.276666666666,88.5,-0.0759414541853091,-0.52751104927549,0,0,0.38933024743032,0.169570273827213,2.39121347826087,0.4375
"946","E2-61","Unsprayed",38.8235,"1","1-25",992.976666666665,128.75,2.30158632695961,-0.489558515398305,-8.73653730871014e-16,0,1.22020116912896,1.36487682755389,21.2470434782609,0.75
"947","E2-62","Unsprayed",43.28958,"11","11-66",871.426666666667,111,1.26955054314523,-0.522734547525338,0,1.45490365003554e-16,0.0410190274348265,0.417529663287729,4.56121347826087,0.575
"948","E2-63","Unsprayed",48.10384,"20","20-50",747.776666666666,113,0.821504030134762,0.0453358320696671,0,0,0.0058028024021866,0.250524852521731,4.76121347826087,0.75
"949","E2-64","Unsprayed",41.57154,"6","6-19",963.8,92.5,1.0939876912307,-1.45739246152092,NA,NA,NA,NA,3.08121347826087,0.8
"950","E2-65","Unsprayed",38.7966,"2","2-19",909.6,141,2.32657777887247,0.220596215521137,NA,NA,NA,NA,1.44121347826087,0.6
"951","E2-68","Unsprayed",41.97527,"8","8-32",815.326666666666,100.5,0.723981796816555,-0.607291100767591,0,-2.60359359665785e-16,0.0458359807121554,0.178446498500612,19.1112134782609,0.833333333333333
"952","E2-69","Unsprayed",41.97527,"8","8-13",780.126666666667,121,1.19447283680145,0.152462491742708,0,-4.59357990612036e-16,0.07295992395536,0.00481189339343282,11.0312134782609,0.875
"953","E2-7","Unsprayed",44.29771,"14","14-79",510.3,117.25,-0.0267249690782495,1.14861554777489,0,0,0.117760810957037,0.37408032237602,4.90704347826087,0
"954","E2-70","Unsprayed",45.76868,"18","18-3",576.276666666666,82.25,-0.805846031708653,-0.172681054830376,0,3.43986681424491e-16,0.10459268569098,0.0305851015073189,4.94121347826087,0.75
"955","E2-71","Unsprayed",44.2915,"15","15-42",730.526666666666,125.5,1.12570107015767,0.491287958202378,5.12083288450895e-16,0,0.837560952524863,0.0776518901963732,14.2412134782609,0.625
"956","E2-72","Unsprayed",47.73136,"19","19-31",662.976666666666,96.5,-0.0220243123420802,-0.101332724779227,0,0,0.00510118277132784,0.230621256217052,6.27121347826087,1
"957","E2-73","Unsprayed",46.75552,"22","22-11",576.276666666666,92.5,-0.498284873584941,0.134880103293561,-5.24035047935924e-16,1.91432386817802e-15,0.232843494006748,0.000248229429775007,27.5512134782609,0.722222222222222
"958","E2-74","Unsprayed",43.28958,"11","11-60",780.126666666667,133,1.55454443655604,0.51253409149756,0,8.42368514440384e-16,0.00335666382292406,0.0203936714634007,4.53121347826087,0.875
"959","E2-75","Unsprayed",41.42692,"5","5-50",780.126666666667,135.5,1.62955935317157,0.587549008113154,0,1.3898386238482e-15,0.00134830699873644,0.0269038184594606,15.5812134782609,1
"960","E2-76","Unsprayed",38.7966,"2","2-7",730.526666666666,127.5,1.1857130034501,0.551299891494854,2.74282655906244e-16,0,0.689421126427009,0.132154480719282,13.2012134782609,0.6
"961","E2-78","Unsprayed",44.6076,"13","13-27",815.326666666666,98.5,0.663969863524123,-0.667303034060066,5.83567366943104e-15,0,0.00164152011511338,0.0281636236727683,13.2612134782609,0.833333333333333
"962","E2-79","Unsprayed",44.75284,"16","16-13",612.676666666667,99.5,-0.138681219108131,0.195359981864033,0,0,1.04277952847727,0.524352460106016,27.0212134782609,0.622222222222222
"963","E2-8","Unsprayed",42.79109,"9","9-27",533.4,93,-0.659455385201695,0.326056581556413,NA,NA,NA,NA,10.0870434782609,0.111111111111111
"964","E2-80","Unsprayed",38.8235,"1","1-26",648.126666666667,95.5,-0.113046598661551,-0.0703223717522534,0,-2.27019471171834e-16,1.23702771478832,0.0488789007801499,2.68121347826087,0.666666666666667
"965","E2-81","Unsprayed",40.23327,"3","3-45",774.976666666666,123,1.23332422825433,0.233634966874714,0,0,0.529848501860738,0.965337694266383,42.5812134782609,0.633333333333334
"966","E2-82","Unsprayed",44.29771,"14","14-17",540.826666666666,103,-0.328880710831118,0.595601240110392,-5.58403622776105e-16,4.77951096436794e-16,0.170324846441037,0.247579884174469,20.7612134782609,0.8125
"967","E2-83","Unsprayed",38.7966,"2","2-21",774.976666666666,126,1.32334212819298,0.323652866813427,-2.48311932345354e-16,0,0.965337694267427,0.529848501859694,28.0412134782609,0.875
"968","E2-84","Unsprayed",47.73136,"19","19-40",662.976666666666,71.5,-0.772173478497475,-0.851481890935169,-2.17514924604978e-16,0,0.31933813419415,0.0244272689191665,3.89121347826087,0.666666666666667
"969","E2-85","Unsprayed",44.54749,"12","12-51",992.976666666665,90.75,1.16135959440341,-1.62978524795534,0,-5.14631809388137e-16,1.84752313669242,0.834793527702872,3.37121347826087,0.525
"970","E2-86","Unsprayed",43.69717,"10","10-8",871.426666666667,126.5,1.73464302616158,-0.0576420645086541,2.35536134708508e-15,0,0.0402401516072889,0.0590656833998533,19.7412134782609,0.55
"971","E2-87","Unsprayed",44.75284,"16","16-79",540.826666666666,88,-0.778970210524354,0.145511740416827,3.29362043356674e-16,0,0.503742540915265,0.0402123145126673,20.3012134782609,0.446428571428572
"972","E2-89","Unsprayed",47.73136,"19","19-53",619.153333333333,76,-0.81720982830764,-0.536391841309094,NA,NA,NA,NA,1.91121347826087,0
"973","E2-9","Unsprayed",46.75552,"22","22-64",576.276666666666,102.25,-0.205726698784337,0.427438278094378,0,-6.87737687863717e-16,0.43941875643537,0.0270907874127339,13.6812134782609,0.125
"974","E2-90","Unsprayed",43.28958,"11","11-37",780.126666666667,138.5,1.71957725311022,0.677566908051867,1.37177291658415e-15,-4.22157635286958e-16,0.119159108041281,0.298047688266687,15.7712134782609,0.9
"975","E2-91","Unsprayed",41.42692,"5","5-28",815.326666666666,147.5,2.1342622291887,0.802989331605579,-8.67708396612267e-16,0,0.306442127874612,0.580503864637765,53.9012134782609,0.875
"976","E2-92","Unsprayed",40.06813,"4","4-46",695.326666666666,116,0.696013110756085,0.350862551325547,0,2.98947209386386e-16,0.973124130547507,0.0406849543736924,32.3612134782609,0.65
"977","E2-93","Unsprayed",38.8235,"1","1-47",836.226666666666,110.5,1.10991628355959,-0.39310625458603,0,0,0.000539418655223785,0.688049417831792,17.5312134782609,0.833333333333333
"978","E2-94","Unsprayed",45.76868,"18","18-61",922.153333333333,115,1.59800232281373,-0.611138594023872,NA,NA,NA,NA,2.70121347826087,1
"979","E2-95","Unsprayed",45.02376,"17","17-65",859.776666666666,116.5,1.38671533786821,-0.309833709139858,-3.71096577757853e-16,0,0.355035833628905,0.0166579135457105,14.7812134782609,0.642857142857143
"980","E2-97","Unsprayed",41.97527,"8","8-58",747.776666666666,146.5,1.82670391278299,1.05053571471863,0,0,0.136448783574533,0.895087138945803,22.6512134782609,1
"981","E2-98","Unsprayed",40.06813,"4","4-47",747.776666666666,138.5,1.58665617961326,0.810487981548728,0,-2.15342122141618e-16,0.00523391910865206,0.42126140431204,79.9912134782609,0.766666666666666
"982","E2-99","Unsprayed",46.75552,"22","22-6",815.326666666666,129.25,1.58665333789526,0.255380440311742,1.81440112021682e-15,2.13551325326826e-15,0.0693261599031083,0.00302090100896716,63.0312134782609,0.666666666666667
"983","E3-1","Sprayed",43.69717,"10","10-62",493.65,103,-0.522722230996232,0.789442760275365,-0.384099592694777,-0.20700402493422,0.185978870055461,0.44935549010034,134.376812917891,0.252380952380952
"984","E3-10","Sprayed",45.76868,"18","18-2",622.666666666667,89.1666666666667,-0.407695532126715,-0.155749015806038,0.665437587409597,-0.602227321875424,0.629888686396648,0.959148092258646,23.1168129178915,0.323412698412698
"985","E3-100","Sprayed",46.75552,"22","22-24",682.925555555556,92.6666666666667,-0.0550803305080816,-0.298322450900904,0.62802482624404,-0.683088996227035,0.128758892853334,0.975840973048375,43.8718129178915,0.361904761904762
"986","E3-101","Sprayed",44.6076,"13","13-53",520.933333333333,89.3333333333333,-0.820700839914133,0.267258280863151,0.745589963126334,0.597293661520469,0.254715945543048,1.10520520808399,56.2918129178915,0.2
"987","E3-103","Sprayed",43.69717,"10","10-30",546.75,106.5,-0.199521780417987,0.676284076220866,0.0119530001471196,-0.384889311837083,0.144255104129135,0.27418776728154,140.226812917892,0.258333333333333
"988","E3-104","Sprayed",41.57154,"6","6-55",592.8,98.75,-0.242855798292932,0.254525611079435,-0.428606399577855,0.162595731761846,0.287511329651385,0.645194789847493,45.5718129178915,0.14
"989","E3-105","Sprayed",40.06813,"4","4-14",620.066666666667,108.166666666667,0.151734842154721,0.425047342469134,-0.142426573856695,-0.0592388228547262,0.439605768850761,0.657628178088766,56.6018129178915,0.107142857142857
"990","E3-106","Sprayed",44.75284,"16","16-28",874.258888888888,107.833333333333,1.186168805432,-0.629390598571532,0.684488655344943,-0.355689984140462,0.825918508916387,0.654450440876521,38.2968129178915,0.357142857142857
"991","E3-107","Sprayed",47.73136,"19","19-70",464.466666666667,74,-1.51280500082725,0.0391794646251491,0.501683148864782,-0.675105273007139,0.280209972880573,0.213288264944647,4.17498859356713,0
"992","E3-108","Sprayed",48.10384,"20","20-23",601.366666666667,99.5833333333333,-0.182651737073102,0.244331494270008,0.204045710862988,1.00066967308769,0.212637234325846,1.25013412193383,5.60248859356713,0.416666666666667
"993","E3-109","Sprayed",41.97527,"8","8-32",593.116666666667,115,0.246042293348694,0.740821435440178,0.432827792872771,-0.0141180161685647,0.665481156892842,0.885045510666971,48.8018129178915,0.333333333333333
"994","E3-11","Sprayed",45.76868,"18","18-61",521.76,83.6,-0.989338405076574,0.0918274284821947,0.136464171368223,-0.291806187012786,0.0366776003872614,1.23466987268803,10.8824885935671,0.0833333333333332
"995","E3-110","Sprayed",44.2915,"15","15-56",567.966666666667,81.3333333333333,-0.867495987092919,-0.16604203829755,0.747501388637428,0.466532868759926,0.155220146129678,0.775440211809764,13.8968129178915,0.28
"996","E3-111","Sprayed",43.69717,"10","10-54",547.533333333333,103.333333333333,-0.291322081055085,0.578046588098531,0.227572119326587,0.030015267498999,0.332048608576382,0.545819985224881,89.6468129178915,0.342857142857143
"997","E3-112","Sprayed",46.75552,"22","22-6",582.95,85.4166666666667,-0.683407457870864,-0.105081839908709,0.236667282569075,-0.32510300182137,0.100734185049201,0.840021794043965,22.0768129178915,0.315238095238095
"998","E3-113","Sprayed",38.7966,"2","2-21",523.3,110,-0.190853267279992,0.877657329606388,-0.299995971299961,-0.219663457453443,0.402996283980966,0.696731786417691,42.2447279178915,0.241666666666667
"999","E3-114","Sprayed",38.7966,"2","2-74",680.175555555555,105.666666666667,0.323697917434713,0.103054433958188,-0.554089526570391,0.516499447605911,0.675788536987471,0.74390193681289,16.1968129178914,0.34
"1000","E3-115","Sprayed",41.42692,"5","5-37",565.083333333333,97.4166666666667,-0.396747187734378,0.328401089464193,0.248509603329138,-0.352051642963703,0.616066879036141,0.625630058498058,38.9168129178915,0.233333333333333
"1001","E3-116","Sprayed",41.42692,"5","5-28",528.966666666667,112.5,-0.0925549065691589,0.929388802126705,-0.664654948170814,-0.332647802241423,0.702312044018441,1.10699851072502,44.4118129178915,0.333333333333333
"1002","E3-117","Sprayed",46.75552,"22","22-57",587.96,99.4,-0.24323872045899,0.293916289885573,0.142436052827281,-0.362004158908614,0.2708626284155,0.413955245703638,29.4268129178914,0.28
"1003","E3-118","Sprayed",38.8235,"1","1-47",753.042222222222,106.833333333333,0.658102577300275,-0.161336303732626,0.42094235613797,0.519962614017134,0.508353173491438,0.702661637435646,18.236206178761,0.313333333333333
"1004","E3-119","Sprayed",44.75284,"16","16-9",502.5,77,-1.26651410257843,-0.027075633746203,-0.540337721345588,-0.242743802614355,0.31625608802669,0.433282774048073,13.0418129178915,0.25
"1005","E3-12","Sprayed",44.2915,"15","15-74",546.283333333333,101.833333333333,-0.341467084868959,0.538173691973721,-0.456476880944345,0.14102907257046,0.304085615706939,0.995782536772956,26.0403722399254,0
"1006","E3-120","Sprayed",46.75552,"22","22-32",457.366666666667,69.4166666666667,-1.67950513379279,-0.0691750966664168,-0.212942874555249,-0.246291233854249,0.203055341361619,0.357164313985965,15.6318129178915,0.216666666666667
"1007","E3-121","Sprayed",38.8235,"1","1-59",540.533333333333,102.666666666667,-0.34008796034871,0.586804511863832,0.368438533665251,-1.32220369584631,0.164815807611471,0.300990222791197,45.4368129178915,0.25
"1008","E3-122","Sprayed",42.79109,"9","9-49",676.95,89.75,-0.167150353293758,-0.361287233551568,1.01381882703513,0.247024104959717,0.135152185289242,0.663646277471374,3.22181291789146,0.444444444444444
"1009","E3-123","Sprayed",38.8235,"1","1-26",588.633333333333,78.1666666666667,-0.877598791242707,-0.345977022907136,0.00320369096647484,-0.255681198885047,0.722396515763797,0.919811444512355,7.45972791789145,0.175
"1010","E3-124","Sprayed",44.6076,"13","13-27",546.716666666667,90.5,-0.679754208193294,0.196325571316918,-0.262845676467999,0.0706041545177216,0.368717968161029,0.758407462586884,18.0768129178915,0.2
"1011","E3-125","Sprayed",44.6076,"13","13-33",550.083333333333,88.4166666666667,-0.728433533684922,0.119980035782611,0.0457740036268101,-0.627707802045966,0.0675744715117556,0.494251730354565,21.3368129178915,0.3
"1012","E3-126","Sprayed",38.7966,"2","2-35",646.85,127.083333333333,0.82939622492153,0.882611697817982,-0.651445399884855,0.0172225391844218,0.266474462465604,1.05231630306813,61.2047279178915,0.2375
"1013","E3-127","Sprayed",43.69717,"10","10-29",536.883333333333,85.5833333333333,-0.867687167780983,0.0891998588833474,-0.31582993146863,1.13739687806034,0.285291878094598,0.298285801955453,22.9818129178914,0.34
"1014","E3-128","Sprayed",44.29771,"14","14-61",546.616666666667,77.6666666666667,-1.06524166446063,-0.188340116335569,-0.738223679556305,-0.335726494860904,0.441810797820961,0.435800830633268,24.9368129178915,0.316666666666667
"1015","E3-129","Sprayed",38.7966,"2","2-19",629.175555555556,118.75,0.50672498419839,0.70518349443729,0.189642689837465,0.248657510017337,0.563981135345585,0.814040154686489,27.1068129178915,0.42
"1016","E3-13","Sprayed",46.75552,"22","22-48",541.133333333333,80.8333333333333,-0.992752926279037,-0.0707910657577393,0.640130318611566,0.0639463336719579,0.159480906429223,0.871520645861505,26.8118129178914,0.208333333333333
"1017","E3-130","Sprayed",42.79109,"9","9-54",617.266666666667,106.5,0.0902201371325686,0.386542158670522,-0.119539425647871,0.0551099297915565,0.217478721902807,0.466977841127442,16.5768129178915,0.25
"1018","E3-131","Sprayed",44.75284,"16","16-59",508.95,111,-0.219809198769212,0.966625194388018,0.273109042292134,-0.196808810436486,0.307436425177271,0.620119105350639,28.5747279178915,0.295238095238095
"1019","E3-132","Sprayed",44.2915,"15","15-13",547.58,94.6,-0.553182443755173,0.315802733377859,1.31525517773581,-1.07647047870611,1.72142371600206,0.910218696039812,7.56887174142086,0.25
"1020","E3-133","Sprayed",40.06813,"4","4-73",591.933333333333,109.75,0.0836488374832203,0.588152241520268,0.0299294267770166,-0.019408208554481,0.252300818719991,1.0547596596831,36.7897279178915,0.288888888888889
"1021","E3-134","Sprayed",47.73136,"19","19-6",536.233333333333,79.5,-1.05289421287796,-0.0906656902154342,0.717658006451128,-0.719226415248174,2.12271277206953,0.76397031613682,16.8568129178915,0.25
"1022","E3-135","Sprayed",38.7966,"2","2-77",604.566666666667,100.166666666667,-0.151999958687427,0.248686676971608,-0.0437412131326655,-0.0899460233093059,0.367616470081189,0.622931580528854,38.0368129178915,0.486666666666667
"1023","E3-136","Sprayed",41.57154,"6","6-20",618.466666666667,102.75,-0.0173716260999723,0.269089172056366,0.476657724060268,0.0256158882917705,0.239853618378392,0.373430728263774,41.2447279178915,0.2
"1024","E3-137","Sprayed",40.23327,"3","3-76",664.28,94.3,-0.0826822468218364,-0.172701043542864,-0.208760812413931,0.710675347062959,0.103921666913917,0.552779173232754,22.2768129178915,0.222222222222222
"1025","E3-138","Sprayed",48.10384,"20","20-41",567,113.583333333333,0.0962245556077539,0.805622267683398,0.0427264054181994,0.0167034370601217,0.274395197081395,1.22086146571033,35.7518129178915,0.36
"1026","E3-139","Sprayed",48.10384,"20","20-9",624,99.75,-0.0846539276867443,0.156335673765794,1.56071913457285,-0.0299659276617674,0.64046015798869,0.983156509089523,14.6138717414209,0.3
"1027","E3-14","Sprayed",44.6076,"13","13-61",557.15,75.75,-1.07947328680246,-0.289131366137569,-0.891691724613573,-0.358648646495872,0.103666676951137,0.621249621100621,27.0518129178915,0.123809523809524
"1028","E3-140","Sprayed",41.57154,"6","6-44",751.85,113.833333333333,0.863245689801383,0.0536041168134359,-0.108947614751858,0.508809207065304,0.39494272070476,0.779878160123239,21.6918129178915,0.35
"1029","E3-141","Sprayed",43.69717,"10","10-7",559.35,108.833333333333,-0.0777364354904179,0.694526575642393,-0.442217038586194,-0.0665112323734868,0.525641730608164,0.669136272672011,80.7768129178915,0.3
"1030","E3-142","Sprayed",38.7966,"2","2-25",912.908888888888,103,1.19994675151545,-0.933226222235056,-0.565195229818749,0.0756416028374843,0.744870470360618,1.62719414771778,3.46887174142086,0.333333333333333
"1031","E3-143","Sprayed",44.75284,"16","16-13",550.633333333333,94.75,-0.536135881233953,0.307757960850516,-0.120174782777851,-0.447282520586671,0.150937017323991,0.788310804997075,44.3168129178915,0.318181818181818
"1032","E3-144","Sprayed",38.7966,"2","2-46",629.216666666667,118,0.484389428317949,0.682510100348391,0.104144350032163,-0.155820922266147,0.294831768409639,0.644945234377454,21.8018129178914,0.133333333333333
"1033","E3-145","Sprayed",40.06813,"4","4-66",612.975555555556,99.3333333333333,-0.142454126007669,0.189130899881497,1.59397646735219,-0.534981897778375,0.418536576865611,0.658240019447507,49.9618129178915,0.411111111111111
"1034","E3-146","Sprayed",44.29771,"14","14-72",542.766666666667,94.9166666666667,-0.563457785654619,0.345081854153234,-0.835055415693365,-0.324315768220102,0.495516510610034,1.4065262742417,24.7318129178915,0.291666666666667
"1035","E3-147","Sprayed",41.57154,"6","6-5",750.142222222222,107.666666666667,0.671191904586098,-0.12441568660808,-0.0955503416823892,1.30383654444586,0.12985932030887,0.775015708635347,9.09329117876101,0.366666666666667
"1036","E3-148","Sprayed",45.02376,"17","17-21",625.666666666667,96.75,-0.167823755832658,0.0594697020343526,0.286859331656538,-0.0034176112290605,0.0838249014679438,0.732201071631468,27.1468129178915,0.266666666666667
"1037","E3-149","Sprayed",45.02376,"17","17-1",580.483333333333,98,-0.315967523825894,0.28262838664302,-0.136397241356074,0.0655111709094764,0.230547427848326,0.843445722780767,13.9318129178915,0.25
"1038","E3-15","Sprayed",38.7966,"2","2-12",766.833333333333,111.5,0.854795933043554,-0.0779739707777482,-0.548861341756744,0.381430822899995,0.169987089469529,0.48344896123072,31.2068129178915,0.225
"1039","E3-150","Sprayed",43.69717,"10","10-37",609.616666666667,117.25,0.381351629050741,0.740538949646201,-0.173039668120794,-0.174181509129833,0.142752339342131,0.52978617129795,66.2468129178915,0.36
"1040","E3-151","Sprayed",41.42692,"5","5-50",554.566666666667,107.5,-0.137398357063851,0.674172586159207,-0.0380643592672187,-0.612333898053047,0.345647868703763,0.73969195915872,62.0468129178915,0.25
"1041","E3-152","Sprayed",44.2915,"15","15-39",531.666666666667,65.0833333333333,-1.50424394873966,-0.504487992653284,1.28883558164026,-0.238646358871457,0.0691239973000192,0.650833258465298,6.46181291789145,0.25
"1042","E3-153","Sprayed",44.54749,"12","12-36",626.433333333333,89.5833333333333,-0.379716403772547,-0.158723171955006,-0.357811308987434,-1.61864015883608,0.123031469351508,0.730886389193453,24.3068129178915,0.422222222222222
"1043","E3-154","Sprayed",45.76868,"18","18-77",617.266666666667,77.0833333333333,-0.792455381710279,-0.49613336017297,0.969035857014026,0.492651497726583,0.203922892542029,0.10987085132797,11.0768129178914,0.383333333333333
"1044","E3-155","Sprayed",43.28958,"11","11-15",891.6,85,0.572284471322868,-1.3857787413067,NA,NA,NA,NA,0.400765002290427,1
"1045","E3-156","Sprayed",41.97527,"8","8-13",599.316666666667,109.833333333333,0.116486292745548,0.560315780699,-0.488500002053911,-0.0169810394148978,0.223556474283772,1.30397794154321,67.9168129178915,0.266666666666667
"1046","E3-157","Sprayed",45.02376,"17","17-30",629.65,124.416666666667,0.678708212963945,0.873267887662307,-0.380023318727312,-0.0806128939220634,0.127341223778925,1.77881560310774,15.9318129178914,0.333333333333333
"1047","E3-158","Sprayed",44.2915,"15","15-22",452.55,85.5833333333333,-1.2141996004933,0.435712291595411,-0.292605070886193,-0.302708537405168,0.0475166317860258,0.939111538340316,48.0018129178915,0.388888888888889
"1048","E3-159","Sprayed",45.02376,"17","17-74",604.666666666667,94.3333333333333,-0.326623879816122,0.0732409872276578,0.492623179283021,-0.0557371400566271,0.301644474080989,0.704050901265315,18.1118129178914,0.48
"1049","E3-16","Sprayed",44.6076,"13","13-45",535.683333333333,93.6666666666667,-0.630069549081506,0.336678700964533,-0.291771226694883,0.0357498990129098,0.269097128661986,1.54054382487395,46.6918129178915,0.333333333333333
"1050","E3-160","Sprayed",44.75284,"16","16-38",662.15,99,0.0495939606642642,-0.0229211645544401,0.000465542468559521,0.205739376421628,0.445226966329205,1.01903746044476,16.9368129178915,0.2
"1051","E3-161","Sprayed",43.28958,"11","11-26",600.85,108.333333333333,0.077777568825539,0.509006604680333,1.65248331642679,-0.385339715483623,0.244808291513198,0.479315370050568,55.3168129178915,0.527619047619048
"1052","E3-162","Sprayed",44.54749,"12","12-47",594.366666666667,90.8333333333333,-0.47396584675697,0.0105411876448882,-0.121000089477587,-0.113505496369343,0.168531841586448,0.723092686968137,7.34181291789145,0.25
"1053","E3-163","Sprayed",44.6076,"13","13-60",558.383333333333,97.3333333333333,-0.426776933561685,0.353429840850442,0.739492305907529,-0.210456402992378,0.13511958046157,0.928274150559002,36.5918129178915,0.28125
"1054","E3-164","Sprayed",40.06813,"4","4-80",638.066666666667,117.75,0.51325119787581,0.638645347467444,0.0272999540585599,-0.229522358510866,0.316509066133604,1.05372294055364,28.6618129178915,0.14
"1055","E3-165","Sprayed",43.69717,"10","10-72",630.416666666667,117.166666666667,0.464315067803538,0.652574516452429,-0.704876577986002,-0.00193548369510643,0.148422236229646,0.696106798037417,64.0268129178915,0.4
"1056","E3-166","Sprayed",44.54749,"12","12-51",562.95,100.333333333333,-0.317995316910947,0.424684024077079,0.660069012567218,0.636087410308899,1.20719140529672,1.37584199984333,34.7393129178915,0.333333333333333
"1057","E3-167","Sprayed",41.97527,"8","8-55",986.088333333333,82,0.870504305529659,-1.86403437539057,-0.444816541568089,-0.504364549114088,1.00784663307453,1.03684549189229,2.38829117876102,0.166666666666666
"1058","E3-168","Sprayed",45.76868,"18","18-76",704.366666666667,111.166666666667,0.58812821336983,0.168689771131638,-0.157340396364703,0.162999304327608,0.228664406732001,1.02754948711786,23.2718129178914,0.233333333333333
"1059","E3-169","Sprayed",44.6076,"13","13-2",613.216666666667,98.3333333333333,-0.171469404934536,0.158134245515911,-0.483515742156503,0.197560444674487,0.0772987269809322,1.19123529572354,16.3968129178915,0.266666666666667
"1060","E3-17","Sprayed",44.75284,"16","16-66",493.483333333333,85.5,-1.04851145448428,0.265023151145478,-0.85831021916573,-0.435914818721734,0.132976670000817,0.855282340803166,25.8497279178915,0.333333333333333
"1061","E3-170","Sprayed",41.57154,"6","6-65",765.925555555556,105.75,0.678531708391371,-0.246778362557175,-0.384280500293953,0.0798946880643242,1.03282130429914,0.375743339466611,15.0068129178915,0.4
"1062","E3-171","Sprayed",44.29771,"14","14-9",562.783333333333,93.5,-0.523720896172695,0.220328059173728,0.421897184191981,-1.02007347619818,0.192415869058766,1.05202693354891,51.9668129178915,0.216666666666667
"1063","E3-172","Sprayed",40.23327,"3","3-45",760.875555555555,109.333333333333,0.765303431341662,-0.118507324542856,0.320205531155339,1.09195527139413,0.330780589467342,0.645473167493291,44.4168129178914,0.258333333333333
"1064","E3-173","Sprayed",44.54749,"12","12-68",559.7,104.083333333333,-0.218826681983469,0.550560138996291,-0.298923508570643,-0.453164734229684,0.16206953263483,0.730455275185444,45.9688717414209,0.32
"1065","E3-174","Sprayed",47.73136,"19","19-31",351.633333333333,77.1666666666667,-1.88140056681563,0.597812819372623,-0.238831913825824,0.496858755885071,0.0966563499194784,0.0385663019172186,3.52637174142086,0
"1066","E3-175","Sprayed",40.23327,"3","3-75",692.175555555556,92.3333333333333,-0.0270755209404824,-0.346331238232626,-0.16315643110081,0.974420722686089,0.720404376794581,0.712510979700273,19.6418129178914,0.12
"1067","E3-176","Sprayed",44.54749,"12","12-3",525.15,88,-0.843383173806805,0.209924703699231,-0.588189443051954,-0.59117715542704,0.0767763128043762,0.857210662415599,35.3718129178915,0.28
"1068","E3-177","Sprayed",45.76868,"18","18-3",551.283333333333,86.25,-0.788515849727621,0.0500364963583314,0.094029129325501,-0.0655193469246558,0.312537395772613,0.645047542913068,10.5268129178915,0.2
"1069","E3-178","Sprayed",48.10384,"20","20-37",553.333333333333,113.083333333333,0.0250673835842311,0.846773473060653,0.439148510981409,-0.0654283402021643,0.503817953585434,1.32945692236968,35.6968129178915,0.34
"1070","E3-179","Sprayed",44.2915,"15","15-72",526.633333333333,84.8333333333333,-0.932307284290956,0.10881102542395,-0.187762771915405,-0.53930660966732,0.0844082299139685,0.538969533730098,11.5668129178915,0.25
"1071","E3-18","Sprayed",41.42692,"5","5-74",521.633333333333,114.75,-0.055172997503201,1.02703374296875,0.231389569226489,-0.294925292185525,0.493736528611667,1.23318934595056,71.9918129178915,0.266666666666667
"1072","E3-180","Sprayed",43.28958,"11","11-58",690.85,104.833333333333,0.342552562371394,0.0341898446111611,-0.106258567981437,0.280387496154988,0.51972728615175,0.627428331075094,44.2718129178915,0.228571428571429
"1073","E3-181","Sprayed",47.73136,"19","19-69",533.483333333333,73.6666666666667,-1.23922833677223,-0.254401177193819,1.37135176602566,-0.287148306605489,0.500104769968057,0.732839762993958,23.7568129178915,0.44
"1074","E3-182","Sprayed",44.29771,"14","14-70",613.383333333333,91,-0.390828353160845,-0.0625943170691046,-1.02106967482116,-0.110783449753623,0.447137605757994,1.01803846039742,10.6788717414209,0.375
"1075","E3-183","Sprayed",41.57154,"6","6-36",583.083333333333,82.8333333333333,-0.760375025963503,-0.183145099488241,0.549528877515962,-0.310430803641787,0.0589994892235746,0.402318864822684,31.8368129178915,0.185454545454545
"1076","E3-184","Sprayed",43.28958,"11","11-66",600.85,109.5,0.112784529912791,0.544013565767611,0.0673901652447618,0.275852390394855,0.278308725710058,1.44275137538208,60.1718129178915,0.6
"1077","E3-185","Sprayed",44.54749,"12","12-22",548.233333333333,96.1666666666667,-0.503488651866684,0.360127636980881,0.458869325015719,0.136818286073011,0.0752110441154757,0.74922491894564,19.9418129178915,0.4125
"1078","E3-186","Sprayed",44.29771,"14","14-16",536.416666666667,82.6666666666667,-0.957122030601077,0.00359991626711814,-0.153693497612311,-0.277461093609276,0.193795239564653,1.1321358878957,23.6918129178915,0.44
"1079","E3-187","Sprayed",42.79109,"9","9-33",631.816666666667,77.5,-0.720169228857125,-0.543414540820891,-0.0935234368097351,0.282515216476311,0.28796113012967,0.668043882693893,13.0418129178914,0.2
"1080","E3-188","Sprayed",38.8235,"1","1-17",799.908888888889,97,0.55561168409082,-0.648962754565489,-1.15458784813109,0.319547585264145,0.679542210490632,0.918949319168427,11.8168129178915,0.173333333333333
