"Block","Pos","rawWeight","Weight"
"E4",157,35.51,3.0628813559322
"E4",158,63.71,31.2628813559322
"E4",159,33.13,0.682881355932203
"E4",160,41.06,8.6128813559322
"E4",161,40.66,8.2128813559322
"E4",162,39.31,6.8628813559322
"E4",163,37.77,5.3228813559322
"E4",164,35.84,3.3928813559322
"E4",165,39.67,7.2228813559322
"E4",166,45.43,12.9828813559322
"E4",167,37.63,5.1828813559322
"E4",168,38.01,5.5628813559322
"E4",169,40.24,7.7928813559322
"E4",170,54.84,22.3928813559322
"E4",171,38.93,6.4828813559322
"E4",172,33.55,1.1028813559322
"E4",173,43.75,11.3028813559322
"E4",174,38.1,5.6528813559322
"E4",175,91.64,59.1928813559322
"E4",176,34.08,1.6328813559322
"E4",177,48.25,15.8028813559322
"E4",178,34.85,2.4028813559322
"E4",179,39.58,7.1328813559322
"E4",180,33.01,0.562881355932198
"E4",181,48.78,16.3328813559322
"E4",182,35.42,2.9728813559322
"E4",183,56.48,24.0328813559322
"E4",184,40.56,8.1128813559322
"E4",185,59.2,26.7528813559322
"E4",186,33.09,0.642881355932204
"E4",187,50.64,18.1928813559322
"E4",188,70.72,38.2728813559322
"E4",189,33.57,1.1228813559322
"E4",190,37.09,4.6428813559322
"E4",191,40.37,7.9228813559322
"E4",192,37.84,5.3928813559322
"E4",193,41.2,8.7528813559322
"E4",194,51.2,18.7528813559322
"E4",195,40.2,7.7528813559322
"E4",196,57.15,24.7028813559322
"E4",197,39.37,6.9228813559322
"E4",198,32.57,0.122881355932201
"E4",199,49.89,17.4428813559322
"E4",200,50.46,18.0128813559322
"E4",201,32.41,0
"E5",1,44.85,12.4028813559322
"E5",2,36.07,3.6228813559322
"E5",3,36.67,4.2228813559322
"E5",4,35.27,2.8228813559322
"E5",5,35.76,3.3128813559322
"E5",6,50.65,18.2028813559322
"E5",7,31.78,0
"E5",8,43.63,11.1828813559322
"E5",9,43.56,11.1128813559322
"E5",10,39.19,6.7428813559322
"E5",11,44.43,11.9828813559322
"E5",12,37.95,5.5028813559322
"E5",13,42.34,9.8928813559322
"E5",14,31.99,0
"E5",15,36.38,3.9328813559322
"E5",16,34.3,1.8528813559322
"E5",17,40.56,8.1128813559322
"E5",18,32.98,0.532881355932197
"E5",19,43.47,11.0228813559322
"E5",20,33.59,1.1428813559322
"E5",21,51.36,18.9128813559322
"E5",22,32.83,0.382881355932199
"E5",23,37.83,5.3828813559322
"E5",24,34.95,2.5028813559322
"E5",25,33.95,1.5028813559322
"E5",26,35.2,2.7528813559322
"E5",27,36.06,3.6128813559322
"E5",28,42.52,10.0728813559322
"E5",29,34.25,1.8028813559322
"E5",30,31.83,0
"E5",31,40.18,7.7328813559322
"E5",32,31.57,0
"E5",33,38.65,6.2028813559322
"E5",34,39.57,7.1228813559322
"E5",35,40.91,8.4628813559322
"E5",36,34.65,2.2028813559322
"E5",37,36.2,3.7528813559322
"E5",38,32.54,0.0928813559321995
"E5",39,41.69,9.2428813559322
"E5",40,37.73,5.2828813559322
"E5",41,34.07,1.6228813559322
"E5",42,33.54,1.0928813559322
"E5",43,31.85,0
"E5",44,33.85,1.4028813559322
"E5",45,33.03,0.582881355932201
"E5",46,51.1,18.6528813559322
"E5",47,32.54,0.0928813559321995
"E5",48,47.69,15.2428813559322
"E5",49,32.75,0.3028813559322
"E5",50,36.16,3.7128813559322
"E5",51,46.1,13.6528813559322
"E5",52,47.02,14.5728813559322
"E5",53,32.46,0.0128813559322012
"E5",54,34.84,2.3928813559322
"E5",55,32.99,0.542881355932202
"E5",56,44.36,11.9128813559322
"E5",57,38.79,6.3428813559322
"E5",58,32.36,0
"E5",59,36.32,3.8728813559322
"E5",60,37.35,4.9028813559322
"E5",61,42.76,10.3128813559322
"E5",62,34.6,2.1528813559322
"E5",63,34.13,1.6828813559322
"E5",64,39.66,7.2128813559322
"E5",65,31.93,0
"E5",66,32.43,0
"E5",67,32.18,0
"E5",68,33.32,0.872881355932201
"E5",69,43.77,11.3228813559322
"E5",70,32.43,0
"E5",71,52.93,20.4828813559322
"E5",72,37.14,4.6928813559322
"E5",73,39.45,7.0028813559322
"E5",74,32.77,0.322881355932203
"E5",75,46.92,14.4728813559322
"E5",76,38.86,6.4128813559322
"E5",77,37.02,4.5728813559322
"E5",78,32.34,0
"E5",79,34.02,1.5728813559322
"E5",80,34.5,2.0528813559322
"E5",81,32.29,0
"E5",82,33.14,0.692881355932201
"E5",83,31.73,0
"E5",84,31.95,0
"E5",85,36.06,3.6128813559322
"E5",86,35.27,2.8228813559322
"E5",87,32.91,0.462881355932197
"E5",88,38.83,6.3828813559322
"E5",89,32.25,0
"E5",90,31.43,0
"E5",91,44.21,11.7628813559322
"E5",92,36.12,3.6728813559322
"E5",93,35.97,3.5228813559322
"E5",94,39.01,6.5628813559322
"E5",95,32.06,0
"E5",96,32.52,0.0728813559322035
"E5",97,34.27,1.8228813559322
"E5",98,46.83,14.3828813559322
"E5",99,59.53,27.0828813559322
"E5",100,61.24,28.7928813559322
"E5",101,54.62,22.1728813559322
"E5",102,32.77,0.322881355932203
"E5",103,76.37,43.9228813559322
"E5",104,31.6,0
"E5",105,40.77,8.3228813559322
"E5",106,32.33,0
"E5",107,33.98,1.5328813559322
"E5",108,32.15,0
"E5",109,41.04,8.5928813559322
"E5",110,32.04,0
"E5",111,63.48,31.0328813559322
"E5",112,32.24,0
"E5",113,47.99,15.5428813559322
"E5",114,32.65,0.202881355932199
"E5",115,47.26,14.8128813559322
"E5",116,37.14,4.6928813559322
"E5",117,34.37,1.9228813559322
"E5",118,54.65,22.2028813559322
"E5",119,32.04,0
"E5",120,38.17,5.7228813559322
"E5",121,37.53,5.0828813559322
"E5",122,39.79,7.3428813559322
"E5",123,42.16,9.7128813559322
"E5",124,32.68,0.2328813559322
"E5",125,38.34,5.8928813559322
"E5",126,38.28,5.8328813559322
"E5",127,32.66,0.212881355932197
"E5",128,49.3,16.8528813559322
"E5",129,35.7,3.2528813559322
"E5",130,33.68,1.2328813559322
"E5",131,37.69,5.2428813559322
"E5",132,32.56,0.112881355932203
"E5",133,32.44,0
"E5",134,35.09,2.6428813559322
"E5",135,32.45,0.00288135593220318
"E5",136,40.53,8.0828813559322
"E5",137,49.78,17.3328813559322
"E5",138,36.79,4.3428813559322
"E5",139,36.7,4.2528813559322
"E5",140,32.73,0.282881355932197
"E5",141,33.64,1.1928813559322
"E5",142,37.9,5.4528813559322
"E5",143,35.5,3.0528813559322
"E5",144,35.3,2.8528813559322
"E5",145,43.23,10.7828813559322
"E5",146,32.5,0.0528813559322003
"E5",147,34.33,1.8828813559322
"E5",148,46.75,14.3028813559322
"E5",149,33.1,0.652881355932202
"E5",150,32.76,0.312881355932198
"E5",151,38.69,6.2428813559322
"E5",152,32.5,0.0528813559322003
"E5",153,48.42,15.9728813559322
"E5",154,32.42,0
"E5",155,33.28,0.832881355932201
"E5",156,54.01,21.5628813559322
"E5",157,33.36,0.9128813559322
"E5",158,35.18,2.7328813559322
"E5",159,33.62,1.1728813559322
"E5",160,35.02,2.5728813559322
"E5",161,45.25,12.8028813559322
"E5",162,32.58,0.132881355932199
"E5",163,42.04,9.5928813559322
"E5",164,34.43,1.9828813559322
"E5",165,41.65,9.2028813559322
"E5",166,32.32,0
"E5",167,32.87,0.422881355932198
"E5",168,46.84,14.3928813559322
"E5",169,32.43,0
"E5",170,73.73,41.2828813559322
"E5",171,37.63,5.1828813559322
"E5",172,32.4,0
"E5",173,34.5,2.0528813559322
"E5",174,39.09,6.6428813559322
"E5",175,32.42,0
"E5",176,34.12,1.6728813559322
"E5",177,32.11,0
"E5",178,32.3,0
"E5",179,40.9,8.4528813559322
"E5",180,38.37,5.9228813559322
"E5",181,39.15,6.7028813559322
"E5",182,39.96,7.5128813559322
"E5",183,56.09,23.6428813559322
"E5",184,32.32,0
"E5",185,33.33,0.882881355932199
"E5",186,42.39,9.9428813559322
"E5",187,32.64,0.192881355932201
"E5",188,34.13,1.6828813559322
"E5",189,38.2,5.7528813559322
"E5",190,32.13,0
"E5",191,59.15,26.7028813559322
"E5",192,32.39,0
"E5",193,32.95,0.502881355932203
"E5",194,36.42,3.9728813559322
"E5",195,31.91,0
"E5",196,34.08,1.6328813559322
"E5",197,34.72,2.2728813559322
"E5",198,43.56,11.1128813559322
"E5",199,49.76,17.3128813559322
"E5",200,51.85,19.4028813559322
"E6",1,94.86,62.4128813559322
"E6",2,34.29,1.8428813559322
"E6",3,38.57,6.1228813559322
"E6",4,33.37,0.922881355932198
"E6",5,56.73,24.2828813559322
"E6",6,34.59,2.1428813559322
"E6",7,38.19,5.7428813559322
"E6",8,35.35,2.9028813559322
"E6",9,35.04,2.5928813559322
"E6",10,33.15,0.702881355932199
"E6",11,56.7,24.2528813559322
"E6",12,34.45,2.0028813559322
"E6",13,31.11,0
"E6",14,40.36,7.9128813559322
"E6",15,72.47,40.0228813559322
"E6",16,35.08,2.6328813559322
"E6",17,43.75,11.3028813559322
"E6",18,45.21,12.7628813559322
"E6",19,43.65,11.2028813559322
"E6",20,33.01,0.562881355932198
"E6",21,44.85,12.4028813559322
"E6",22,38.04,5.5928813559322
"E6",23,39.4,6.9528813559322
"E6",24,34.19,1.7428813559322
"E6",25,39.8,7.3528813559322
"E6",26,41.4,8.9528813559322
"E6",27,38,5.5528813559322
"E6",28,55.24,22.7928813559322
"E6",29,35.51,3.0628813559322
"E6",30,41.82,9.3728813559322
"E6",31,44.28,11.8328813559322
"E6",32,42.08,9.6328813559322
"E6",33,43.47,11.0228813559322
"E6",34,35.18,2.7328813559322
"E6",35,44.43,11.9828813559322
"E6",36,62.72,30.2728813559322
"E6",37,37.61,5.1628813559322
"E6",38,39.2,6.7528813559322
"E6",40,38.58,6.1328813559322
"E6",41,33.87,1.4228813559322
"E6",42,43.19,10.7428813559322
"E6",43,43.32,10.8728813559322
"E6",44,36.98,4.5328813559322
"E6",45,39.11,6.6628813559322
"E6",46,42.04,9.5928813559322
"E6",47,36.68,4.2328813559322
"E6",48,35.32,2.8728813559322
"E6",49,40.9,8.4528813559322
"E6",50,62.65,30.2028813559322
"E6",51,55.87,23.4228813559322
"E6",52,33.66,1.2128813559322
"E6",53,40.13,7.6828813559322
"E6",54,41.96,9.5128813559322
"E6",55,33.41,0.962881355932197
"E6",56,40.02,7.5728813559322
"E6",57,35.52,3.0728813559322
"E6",58,50.7,18.2528813559322
"E6",59,43.84,11.3928813559322
"E6",60,41.84,9.3928813559322
"E6",61,46.23,13.7828813559322
"E6",62,46.34,13.8928813559322
"E6",63,46.1,13.6528813559322
"E6",64,33,0.5528813559322
"E6",65,41.76,9.3128813559322
"E6",66,43.06,10.6128813559322
"E6",67,36.87,4.4228813559322
"E6",68,48.31,15.8628813559322
"E6",69,39.75,7.3028813559322
"E6",70,34.48,2.0328813559322
"E6",71,47.7,15.2528813559322
"E6",72,34.08,1.6328813559322
"E6",73,48.74,16.2928813559322
"E6",74,32.83,0.382881355932199
"E6",75,39.53,7.0828813559322
"E6",76,34.42,1.9728813559322
"E6",77,46.42,13.9728813559322
"E6",78,41.82,9.3728813559322
"E6",79,60.54,28.0928813559322
"E6",80,36.42,3.9728813559322
"E6",81,31.57,0
"E6",82,51.05,18.6028813559322
"E6",83,54.87,22.4228813559322
"E6",84,34.23,1.7828813559322
"E6",85,41.06,8.6128813559322
"E6",86,52.34,19.8928813559322
"E6",87,37.77,5.3228813559322
"E6",88,40.56,8.1128813559322
"E6",89,56.11,23.6628813559322
"E6",90,48.44,15.9928813559322
"E6",91,35.8,3.3528813559322
"E6",92,46.11,13.6628813559322
"E6",93,35.94,3.4928813559322
"E6",94,33.41,0.962881355932197
"E6",95,36.6,4.1528813559322
"E6",96,43.15,10.7028813559322
"E6",97,33.83,1.3828813559322
"E6",98,62.84,30.3928813559322
"E6",99,86.25,53.8028813559322
"E6",100,95.45,63.0028813559322
"E6",101,52.55,20.1028813559322
"E6",102,37.51,5.0628813559322
"E6",103,33.97,1.5228813559322
"E6",104,51.3,18.8528813559322
"E6",105,61.26,28.8128813559322
"E6",106,48.98,16.5328813559322
"E6",107,37.01,4.5628813559322
"E6",108,58.45,26.0028813559322
"E6",109,44.26,11.8128813559322
"E6",110,42.82,10.3728813559322
"E6",111,51.61,19.1628813559322
"E6",112,77.75,45.3028813559322
"E6",113,42.16,9.7128813559322
"E6",114,49.29,16.8428813559322
"E6",115,46.85,14.4028813559322
"E6",116,44.85,12.4028813559322
"E6",117,37.4,4.9528813559322
"E6",118,36.87,4.4228813559322
"E6",119,47.15,14.7028813559322
"E6",120,59.98,27.5328813559322
"E6",121,45.67,13.2228813559322
"E6",122,45.3,12.8528813559322
"E6",123,88.04,55.5928813559322
"E6",124,37.64,5.1928813559322
"E6",125,37.37,4.9228813559322
"E6",126,34.96,2.5128813559322
"E6",127,33.67,1.2228813559322
"E6",128,48.04,15.5928813559322
"E6",129,35.9,3.4528813559322
"E6",130,65.54,33.0928813559322
"E6",131,49.63,17.1828813559322
"E6",132,51.96,19.5128813559322
"E6",133,42.76,10.3128813559322
"E6",134,32.73,0.282881355932197
"E6",135,34.38,1.9328813559322
"E6",136,39.01,6.5628813559322
"E6",137,38.87,6.4228813559322
"E6",138,46.89,14.4428813559322
"E6",139,32.66,0.212881355932197
"E6",140,46.84,14.3928813559322
"E6",141,40.51,8.0628813559322
"E6",142,42.48,10.0328813559322
"E6",143,50.96,18.5128813559322
"E6",144,39.59,7.1428813559322
"E6",145,48.53,16.0828813559322
"E6",146,36.34,3.8928813559322
"E6",147,47.42,14.9728813559322
