"date.dmg","ind","block","pos","dmg.score","dmg.pstems","treatment","ind.month","weight.raw","weight.adj","weight.rel","pop","fam","pfam","lat","lon","date.heights","veg","bud","months","first.flower","FLOWER"
"20-Jul-19","E7-122","E7","122",NA,0,"control","E7-122-Jul",31.71,2.66417,0.481852000688847,"22","57","22-57",46.75552,-79.04650404,"2019-07-15",77,80.5,"Jul",206,TRUE
"20-Jul-19","E7-123","E7","123",NA,0,"control","E7-123-Jul",33.1,4.05417,0.733252729980708,"19","31","19-31",47.73136,-80.32791398,"2019-07-15",70,89,"Jul",185,TRUE
"20-Jul-19","E7-124","E7","124",NA,1,"control","E7-124-Jul",30.88,1.83417,0.331735018449822,"19","53","19-53",47.73136,-80.32791398,"2019-07-15",60,NA,"Jul",211,TRUE
"20-Jul-19","E7-125","E7","125",NA,0,"control","E7-125-Jul",38.87,9.82417,1.77683705229296,"12","29","12-29",44.54749,-76.12868903,"2019-07-15",90,102,"Jul",196,TRUE
"20-Jul-19","E7-126","E7","126",NA,0,"control","E7-126-Jul",32.79,3.74417,0.677184941433602,"17","30","17-30",45.02376,-79.31190301,"2019-07-15",90,116,"Jul",189,TRUE
"20-Jul-19","E7-127","E7","127",NA,0,"control","E7-127-Jul",36.82,7.77417,1.40606619254598,"22","73","22-73",46.75552,-79.04650404,"2019-07-15",80,87,"Jul",196,TRUE
"20-Jul-19","E7-128","E7","128",NA,0,"control","E7-128-Jul",29.12,0.0741700000000023,0.0134146705694805,"1","47","1-47",38.8235,-77.71118397,"2019-07-15",76,NA,"Jul",NA,FALSE
"20-Jul-19","E7-129","E7","129",NA,0,"control","E7-129-Jul",34.48,5.43417,0.982844820932339,"19","69","19-69",47.73136,-80.32791398,"2019-07-15",71,85,"Jul",189,TRUE
"20-Jul-19","E7-130","E7","130",NA,0,"control","E7-130-Jul",30.52,1.47417,0.26662403820157,"9","49","9-49",42.79109,-76.135327,"2019-07-15",91,101,"Jul",206,TRUE
"20-Jul-19","E7-131","E7","131",NA,0,"control","E7-131-Jul",33.13,4.08417,0.738678645001395,"12","51","12-51",44.54749,-76.12868903,"2019-07-15",77,82,"Jul",206,TRUE
"20-Jul-19","E7-132","E7","132",NA,0,"control","E7-132-Jul",36.07,7.02417,1.27041831702878,"8","13","8-13",41.97527,-75.19598002,"2019-07-15",86,91,"Jul",206,TRUE
"20-Jul-19","E7-133","E7","133",NA,0.333333333333333,"control","E7-133-Jul",30.81,1.76417,0.319074550068217,"17","13","17-13",45.02376,-79.31190301,"2019-07-15",114,118,"Jul",206,TRUE
"20-Jul-19","E7-134","E7","134",NA,0,"control","E7-134-Jul",32.85,3.80417,0.688036771474977,"22","45","22-45",46.75552,-79.04650404,"2019-07-15",90,96.5,"Jul",206,TRUE
"20-Jul-19","E7-135","E7","135",NA,0,"control","E7-135-Jul",33.81,4.76417,0.861666052136982,"2","74","2-74",38.7966,-77.29988901,"2019-07-15",95,98,"Jul",206,TRUE
"20-Jul-19","E7-136","E7","136",NA,0.25,"control","E7-136-Jul",33.89,4.84417,0.876135158858816,"18","80","18-80",45.76868,-79.39777502,"2019-07-15",101,114.5,"Jul",189,TRUE
"20-Jul-19","E7-137","E7","137",NA,0,"control","E7-137-Jul",31.51,2.46417,0.445679233884263,"18","61","18-61",45.76868,-79.39777502,"2019-07-15",88,104.5,"Jul",189,TRUE
"20-Jul-19","E7-138","E7","138",NA,0,"control","E7-138-Jul",33.04,3.99417,0.722400899939332,"22","15","22-15",46.75552,-79.04650404,"2019-07-15",88,88.5,"Jul",211,TRUE
"20-Jul-19","E7-139","E7","139",NA,0,"control","E7-139-Jul",34.44,5.39417,0.975610267571422,"10","62","10-62",43.69717,-76.19529499,"2019-07-15",104,105,"Jul",211,TRUE
"20-Jul-19","E7-140","E7","140",NA,0,"control","E7-140-Jul",29.47,0.42417,0.0767170124775026,"18","69","18-69",45.76868,-79.39777502,"2019-07-15",74.5,75,"Jul",219,TRUE
"20-Jul-19","E7-141","E7","141",NA,0.333333333333333,"control","E7-141-Jul",34.45,5.40417,0.977418905911652,"14","16","14-16",44.29771,-78.300041,"2019-07-15",81,87,"Jul",206,TRUE
"20-Jul-19","E7-142","E7","142",NA,0,"control","E7-142-Jul",34.84,5.79417,1.04795580118059,"18","50","18-50",45.76868,-79.39777502,"2019-07-15",80,99.5,"Jul",196,TRUE
"20-Jul-19","E7-144","E7","144",NA,0,"control","E7-144-Jul",32.92,3.87417,0.700697239856582,"22","6","22-6",46.75552,-79.04650404,"2019-07-15",77,78,"Jul",211,TRUE
"20-Jul-19","E7-145","E7","145",NA,0,"control","E7-145-Jul",36.35,7.30417,1.3210601905552,"16","13","16-13",44.75284,-79.33799797,"2019-07-15",81,91,"Jul",196,TRUE
"20-Jul-19","E7-146","E7","146",NA,0.333333333333333,"control","E7-146-Jul",32.94,3.89417,0.70431451653704,"11","15","11-15",43.28958,-76.128568,"2019-07-15",85,NA,"Jul",206,TRUE
"20-Jul-19","E7-147","E7","147",NA,0,"control","E7-147-Jul",30.29,1.24417,0.225025356376298,"8","32","8-32",41.97527,-75.19598002,"2019-07-15",72,76,"Jul",206,TRUE
"20-Jul-19","E7-148","E7","148",NA,0,"control","E7-148-Jul",33.08,4.03417,0.729635453300249,"10","54","10-54",43.69717,-76.19529499,"2019-07-15",86,92,"Jul",206,TRUE
"20-Jul-19","E7-149","E7","149",NA,0,"control","E7-149-Jul",34.91,5.86417,1.0606162695622,"17","1","17-1",45.02376,-79.31190301,"2019-07-15",70,73.5,"Jul",206,TRUE
"20-Jul-19","E7-150","E7","150",NA,0,"control","E7-150-Jul",36.56,7.51417,1.35904159570002,"18","77","18-77",45.76868,-79.39777502,"2019-07-15",91,101.5,"Jul",206,TRUE
"20-Jul-19","E7-151","E7","151",NA,0.8,"control","E7-151-Jul",33.09,4.04417,0.731444091640479,"20","5","20-5",48.10384,-80.19977597,"2019-07-15",74,76,"Jul",206,TRUE
"20-Jul-19","E7-152","E7","152",NA,0,"control","E7-152-Jul",NA,NA,NA,"1","26","1-26",38.8235,-77.71118397,"2019-07-15",55,NA,"Jul",219,TRUE
"20-Jul-19","E7-153","E7","153",NA,0,"control","E7-153-Jul",33.65,4.60417,0.832727838693314,"4","64","4-64",40.06813,-76.90717204,"2019-07-15",99,104,"Jul",206,TRUE
"20-Jul-19","E7-154","E7","154",NA,0,"control","E7-154-Jul",30.74,1.69417,0.306414081686613,"10","35","10-35",43.69717,-76.19529499,"2019-07-15",66.5,67,"Jul",211,TRUE
"20-Jul-19","E7-156","E7","156",NA,0,"control","E7-156-Jul",34.47,5.42417,0.98103618259211,"13","21","13-21",44.6076,-76.27898502,"2019-07-15",79,96,"Jul",189,TRUE
"20-Jul-19","E7-157","E7","157",NA,0,"control","E7-157-Jul",36.24,7.19417,1.30116516881268,"13","27","13-27",44.6076,-76.27898502,"2019-07-15",76,91,"Jul",196,TRUE
"20-Jul-19","E7-158","E7","158",NA,0.2,"control","E7-158-Jul",36.24,7.19417,1.30116516881268,"17","48","17-48",45.02376,-79.31190301,"2019-07-15",77,81.5,"Jul",206,TRUE
"20-Jul-19","E7-159","E7","159",NA,0.5,"control","E7-159-Jul",31.5,2.45417,0.443870595544033,"10","30","10-30",43.69717,-76.19529499,"2019-07-15",95,NA,"Jul",272,TRUE
"20-Jul-19","E7-160","E7","160",NA,0,"control","E7-160-Jul",32.18,3.13417,0.56685800267962,"18","30","18-30",45.76868,-79.39777502,"2019-07-15",68.5,NA,"Jul",211,TRUE
"20-Jul-19","E7-161","E7","161",NA,0,"control","E7-161-Jul",NA,NA,NA,"1","59","1-59",38.8235,-77.71118397,"2019-07-15",67,NA,"Jul",NA,FALSE
"20-Jul-19","E7-162","E7","162",NA,0,"control","E7-162-Jul",38.71,9.66417,1.7478988388493,"22","46","22-46",46.75552,-79.04650404,"2019-07-15",79,83,"Jul",206,TRUE
"20-Jul-19","E7-163","E7","163",NA,0,"control","E7-163-Jul",30.91,1.86417,0.33716093347051,"1","12","1-12",38.8235,-77.71118397,"2019-07-15",81.5,82,"Jul",211,TRUE
"20-Jul-19","E7-164","E7","164",NA,0,"control","E7-164-Jul",33.93,4.88417,0.883369712219732,"12","47","12-47",44.54749,-76.12868903,"2019-07-15",93,104,"Jul",196,TRUE
"20-Jul-19","E7-165","E7","165",NA,0,"control","E7-165-Jul",42.12,13.07417,2.36464451286746,"19","59","19-59",47.73136,-80.32791398,"2019-07-15",73,94.5,"Jul",189,TRUE
"20-Jul-19","E7-166","E7","166",NA,0,"control","E7-166-Jul",31.05,2.00417,0.362481870233719,"13","60","13-60",44.6076,-76.27898502,"2019-07-15",96,100,"Jul",206,TRUE
"20-Jul-19","E7-167","E7","167",NA,0,"control","E7-167-Jul",31.48,2.43417,0.440253318863575,"8","58","8-58",41.97527,-75.19598002,"2019-07-15",80,86,"Jul",206,TRUE
"20-Jul-19","E7-168","E7","168",NA,0,"control","E7-168-Jul",34.58,5.53417,1.00093120433463,"19","6","19-6",47.73136,-80.32791398,"2019-07-15",75,107,"Jul",183,TRUE
"20-Jul-19","E7-169","E7","169",NA,0,"control","E7-169-Jul",30.67,1.62417,0.293753613305008,"9","47","9-47",42.79109,-76.135327,"2019-07-15",79,87,"Jul",196,TRUE
"20-Jul-19","E7-170","E7","170",NA,0.2,"control","E7-170-Jul",33.01,3.96417,0.716974984918645,"6","62","6-62",41.57154,-74.48428896,"2019-07-15",74,NA,"Jul",NA,FALSE
"20-Jul-19","E7-171","E7","171",NA,0.333333333333333,"control","E7-171-Jul",33.89,4.84417,0.876135158858816,"14","70","14-70",44.29771,-78.300041,"2019-07-15",104,NA,"Jul",219,TRUE
"20-Jul-19","E7-172","E7","172",NA,0,"control","E7-172-Jul",35.45,6.40417,1.15828273993457,"4","47","4-47",40.06813,-76.90717204,"2019-07-15",84,88,"Jul",206,TRUE
"20-Jul-19","E7-173","E7","173",NA,0,"control","E7-173-Jul",31.48,2.43417,0.440253318863575,"15","60","15-60",44.2915,-79.04909003,"2019-07-15",72,75,"Jul",206,TRUE
"20-Jul-19","E7-174","E7","174",NA,0,"control","E7-174-Jul",29.38,0.33417,0.0604392674154397,"12","52","12-52",44.54749,-76.12868903,"2019-07-15",67,74,"Jul",196,TRUE
"20-Jul-19","E7-175","E7","175",NA,0.666666666666667,"control","E7-175-Jul",31.28,2.23417,0.404080552058991,"17","62","17-62",45.02376,-79.31190301,"2019-07-15",85,93,"Jul",206,TRUE
"20-Jul-19","E7-176","E7","176",NA,0,"control","E7-176-Jul",30.53,1.48417,0.268432676541799,"3","31","3-31",40.23327,-77.280415,"2019-07-15",70,NA,"Jul",235,TRUE
"20-Jul-19","E7-177","E7","177",NA,0,"control","E7-177-Jul",NA,NA,NA,"3","46","3-46",40.23327,-77.280415,"2019-07-15",58,NA,"Jul",NA,FALSE
"20-Jul-19","E7-178","E7","178",NA,0,"control","E7-178-Jul",34.81,5.76417,1.0425298861599,"10","72","10-72",43.69717,-76.19529499,"2019-07-15",90,NA,"Jul",219,TRUE
"20-Jul-19","E7-179","E7","179",NA,0,"control","E7-179-Jul",29.55,0.504170000000002,0.0911861191993367,"4","46","4-46",40.06813,-76.90717204,"2019-07-15",98,98.5,"Jul",272,TRUE
"20-Jul-19","E7-180","E7","180",NA,0,"control","E7-180-Jul",33.37,4.32417,0.782085965166896,"15","22","15-22",44.2915,-79.04909003,"2019-07-15",110,133.5,"Jul",189,TRUE
"20-Jul-19","E7-181","E7","181",NA,0,"control","E7-181-Jul",35.07,6.02417,1.08955448300586,"14","30","14-30",44.29771,-78.300041,"2019-07-15",86,98,"Jul",196,TRUE
"20-Jul-19","E7-182","E7","182",NA,0,"control","E7-182-Jul",33.16,4.11417,0.744104560022083,"11","60","11-60",43.28958,-76.128568,"2019-07-15",121,123,"Jul",206,TRUE
"20-Jul-19","E7-184","E7","184",NA,0,"control","E7-184-Jul",33.76,4.71417,0.852622860435836,"6","5","6-5",41.57154,-74.48428896,"2019-07-15",69,72,"Jul",206,TRUE
"20-Jul-19","E7-185","E7","185",NA,1,"control","E7-185-Jul",NA,NA,NA,"5","34","5-34",41.42692,-75.63466896,"2019-07-15",30,NA,"Jul",NA,FALSE
"20-Jul-19","E7-187","E7","187",NA,0,"control","E7-187-Jul",29.7,0.654170000000001,0.118315694302775,"6","36","6-36",41.57154,-74.48428896,"2019-07-15",58,NA,"Jul",235,TRUE
"20-Jul-19","E7-188","E7","188",NA,0,"control","E7-188-Jul",36.6,7.55417,1.36627614906093,"15","72","15-72",44.2915,-79.04909003,"2019-07-15",99,114,"Jul",189,TRUE
"20-Jul-19","E7-189","E7","189",NA,0,"control","E7-189-Jul",30.29,1.24417,0.225025356376298,"17","74","17-74",45.02376,-79.31190301,"2019-07-15",99,105.5,"Jul",206,TRUE
"20-Jul-19","E7-190","E7","190",NA,0,"control","E7-190-Jul",34.41,5.36417,0.970184352550735,"5","14","5-14",41.42692,-75.63466896,"2019-07-15",86,90.5,"Jul",206,TRUE
"20-Jul-19","E7-191","E7","191",NA,0,"control","E7-191-Jul",37.73,8.68417,1.57065228150683,"15","29","15-29",44.2915,-79.04909003,"2019-07-15",90,106,"Jul",189,TRUE
"20-Jul-19","E7-192","E7","192",NA,0.333333333333333,"control","E7-192-Jul",29.47,0.42417,0.0767170124775026,"10","8","10-8",43.69717,-76.19529499,"2019-07-15",66,NA,"Jul",NA,FALSE
"20-Jul-19","E7-193","E7","193",NA,0,"control","E7-193-Jul",33.44,4.39417,0.794746433548501,"3","45","3-45",40.23327,-77.280415,"2019-07-15",74,75,"Jul",219,TRUE
"20-Jul-19","E7-194","E7","194",NA,0.5,"control","E7-194-Jul",30.26,1.21417,0.219599441355611,"19","40","19-40",47.73136,-80.32791398,"2019-07-15",64,76,"Jul",196,TRUE
"20-Jul-19","E7-195","E7","195",NA,0,"control","E7-195-Jul",NA,NA,NA,"3","53","3-53",40.23327,-77.280415,"2019-07-15",76,77,"Jul",211,TRUE
"20-Jul-19","E7-196","E7","196",NA,0,"control","E7-196-Jul",32.72,3.67417,0.664524473051997,"1","20","1-20",38.8235,-77.71118397,"2019-07-15",74,NA,"Jul",219,TRUE
"20-Jul-19","E7-197","E7","197",NA,0.2,"control","E7-197-Jul",NA,NA,NA,"6","21","6-21",41.57154,-74.48428896,"2019-07-15",63,NA,"Jul",NA,FALSE
"20-Jul-19","E7-198","E7","198",NA,1,"control","E7-198-Jul",30.21,1.16417,0.210556249654465,"2","31","2-31",38.7966,-77.29988901,"2019-07-15",84,84.5,"Jul",235,TRUE
"20-Jul-19","E7-199","E7","199",NA,0,"control","E7-199-Jul",29.75,0.704170000000001,0.127358886003921,"18","22","18-22",45.76868,-79.39777502,"2019-07-15",74,79,"Jul",206,TRUE
"20-Jul-19","E7-200","E7","200",NA,0,"control","E7-200-Jul",34.34,5.29417,0.95752388416913,"19","38","19-38",47.73136,-80.32791398,"2019-07-15",96.5,107,"Jul",196,TRUE
"20-Jul-19","E7-201","E7","201",NA,0.333333333333333,"control","E7-201-Jul",30.16,1.11417,0.201513057953318,"6","56","6-56",41.57154,-74.48428896,"2019-07-15",82.5,NA,"Jul",NA,FALSE
"20-Jul-19","E7-202","E7","202",NA,1,"control","E7-202-Jul",30.68,1.63417,0.295562251645238,"1","64","1-64",38.8235,-77.71118397,"2019-07-15",69,NA,"Jul",NA,FALSE
"20-Jul-19","E8-1","E8","1",NA,0.2,"pest","E8-1-Jul",46.29,17.24417,3.11884670074304,"20","47","20-47",48.10384,-80.19977597,"2019-07-15",109,111,"Jul",211,TRUE
"20-Jul-19","E8-2","E8","2",NA,0,"pest","E8-2-Jul",38.64,9.59417,1.73523837046769,"3","31","3-31",40.23327,-77.280415,"2019-07-15",123,130.5,"Jul",205,TRUE
"20-Jul-19","E8-3","E8","3",NA,0,"pest","E8-3-Jul",42.82,13.77417,2.4912491966835,"14","17","14-17",44.29771,-78.300041,"2019-07-15",102,109,"Jul",189,TRUE
"20-Jul-19","E8-4","E8","4",NA,0,"pest","E8-4-Jul",33.37,4.32417,0.782085965166896,"14","16","14-16",44.29771,-78.300041,"2019-07-15",94,118,"Jul",189,TRUE
"20-Jul-19","E8-5","E8","5",NA,0,"pest","E8-5-Jul",38.18,9.13417,1.65204100681715,"13","45","13-45",44.6076,-76.27898502,"2019-07-15",109,115,"Jul",205,TRUE
"20-Jul-19","E8-6","E8","6",NA,0,"pest","E8-6-Jul",39.42,10.37417,1.87631216100557,"12","51","12-51",44.54749,-76.12868903,"2019-07-15",82,120,"Jul",183,TRUE
"20-Jul-19","E8-7","E8","7",NA,0.25,"pest","E8-7-Jul",33.63,4.58417,0.829110562012856,"12","36","12-36",44.54749,-76.12868903,"2019-07-15",85.5,86,"Jul",219,TRUE
"20-Jul-19","E8-8","E8","8",NA,0,"pest","E8-8-Jul",44.56,15.51417,2.80595226788339,"22","64","22-64",46.75552,-79.04650404,"2019-07-15",128,135.5,"Jul",196,TRUE
"20-Jul-19","E8-9","E8","9",NA,0,"pest","E8-9-Jul",31.56,2.51417,0.454722425585409,"19","75","19-75",47.73136,-80.32791398,"2019-07-15",66.5,69,"Jul",205,TRUE
"20-Jul-19","E8-10","E8","10",NA,0,"pest","E8-10-Jul",33.69,4.64417,0.839962392054231,"13","26","13-26",44.6076,-76.27898502,"2019-07-15",98,122,"Jul",189,TRUE
"20-Jul-19","E8-11","E8","11",NA,0,"pest","E8-11-Jul",33.06,4.01417,0.726018176619791,"3","75","3-75",40.23327,-77.280415,"2019-07-15",129,131.5,"Jul",219,TRUE
"20-Jul-19","E8-12","E8","12",NA,0,"pest","E8-12-Jul",42.88,13.83417,2.50210102672488,"4","80","4-80",40.06813,-76.90717204,"2019-07-15",103,112,"Jul",196,TRUE
"20-Jul-19","E8-13","E8","13",NA,0,"pest","E8-13-Jul",31.68,2.63417,0.476426085668159,"18","80","18-80",45.76868,-79.39777502,"2019-07-15",96,102,"Jul",205,TRUE
"20-Jul-19","E8-14","E8","14",NA,0.25,"pest","E8-14-Jul",33.99,4.94417,0.894221542261108,"17","21","17-21",45.02376,-79.31190301,"2019-07-15",107,122,"Jul",196,TRUE
"20-Jul-19","E8-15","E8","15",NA,0,"pest","E8-15-Jul",31.65,2.60417,0.471000170647471,"15","39","15-39",44.2915,-79.04909003,"2019-07-15",57,58,"Jul",205,TRUE
"20-Jul-19","E8-16","E8","16",NA,0.333333333333333,"pest","E8-16-Jul",32.47,3.42417,0.619308514546267,"16","59","16-59",44.75284,-79.33799797,"2019-07-15",80,99.5,"Jul",196,TRUE
"20-Jul-19","E8-17","E8","17",NA,0,"pest","E8-17-Jul",31.69,2.64417,0.478234724008388,"1","71","1-71",38.8235,-77.71118397,"2019-07-15",115,NA,"Jul",224,TRUE
"20-Jul-19","E8-18","E8","18",NA,0.333333333333333,"pest","E8-18-Jul",30,0.954170000000001,0.172574844509651,"12","6","12-6",44.54749,-76.12868903,"2019-07-15",67,NA,"Jul",NA,FALSE
"20-Jul-19","E8-19","E8","19",NA,0,"pest","E8-19-Jul",31.1,2.05417,0.371525061934865,"11","30","11-30",43.28958,-76.128568,"2019-07-15",77,NA,"Jul",219,TRUE
"20-Jul-19","E8-20","E8","20",NA,0.5,"pest","E8-20-Jul",31.11,2.06417,0.373333700275094,"10","8","10-8",43.69717,-76.19529499,"2019-07-15",109,110.5,"Jul",211,TRUE
"20-Jul-19","E8-21","E8","21",NA,0,"pest","E8-21-Jul",38.48,9.43417,1.70630015702403,"22","46","22-46",46.75552,-79.04650404,"2019-07-15",108,124,"Jul",196,TRUE
"20-Jul-19","E8-22","E8","22",NA,0.333333333333333,"pest","E8-22-Jul",32.06,3.01417,0.545154342596869,"8","60","8-60",41.97527,-75.19598002,"2019-07-15",90,102,"Jul",196,TRUE
"20-Jul-19","E8-23","E8","23",NA,0,"pest","E8-23-Jul",35.23,6.18417,1.11849269644953,"9","27","9-27",42.79109,-76.135327,"2019-07-15",72,81,"Jul",196,TRUE
"20-Jul-19","E8-24","E8","24",NA,0.5,"pest","E8-24-Jul",31.66,2.61417,0.472808808987701,"18","69","18-69",45.76868,-79.39777502,"2019-07-15",95.5,96.5,"Jul",211,TRUE
"20-Jul-19","E8-25","E8","25",NA,0,"pest","E8-25-Jul",34.56,5.51417,0.997313927654173,"15","56","15-56",44.2915,-79.04909003,"2019-07-15",92,115,"Jul",189,TRUE
"20-Jul-19","E8-26","E8","26",NA,0,"pest","E8-26-Jul",44.07,15.02417,2.71732898921216,"20","73","20-73",48.10384,-80.19977597,"2019-07-15",104,141.5,"Jul",189,TRUE
"20-Jul-19","E8-27","E8","27",NA,0,"pest","E8-27-Jul",29.23,0.184170000000002,0.0333096923120018,"6","41","6-41",41.57154,-74.48428896,"2019-07-15",77,78,"Jul",211,TRUE
"20-Jul-19","E8-28","E8","28",NA,0,"pest","E8-28-Jul",31.22,2.17417,0.393228722017615,"4","66","4-66",40.06813,-76.90717204,"2019-07-15",110,114.5,"Jul",205,TRUE
"20-Jul-19","E8-29","E8","29",NA,0,"pest","E8-29-Jul",41.07,12.02417,2.17473748714339,"18","19","18-19",45.76868,-79.39777502,"2019-07-15",95,112,"Jul",189,TRUE
"20-Jul-19","E8-30","E8","30",NA,0,"pest","E8-30-Jul",31.21,2.16417,0.391420083677386,"3","45","3-45",40.23327,-77.280415,"2019-07-15",74,74.5,"Jul",219,TRUE
"20-Jul-19","E8-31","E8","31",NA,0,"pest","E8-31-Jul",30.97,1.92417,0.348012763511885,"18","77","18-77",45.76868,-79.39777502,"2019-07-15",70,90,"Jul",189,TRUE
"20-Jul-19","E8-32","E8","32",NA,0,"pest","E8-32-Jul",29.73,0.684170000000002,0.123741609323463,"14","30","14-30",44.29771,-78.300041,"2019-07-15",71,75,"Jul",205,TRUE
"20-Jul-19","E8-33","E8","33",NA,0,"pest","E8-33-Jul",34.46,5.41417,0.979227544251881,"20","41","20-41",48.10384,-80.19977597,"2019-07-15",96,97,"Jul",211,TRUE
"20-Jul-19","E8-34","E8","34",NA,0.5,"pest","E8-34-Jul",30.95,1.90417,0.344395486831426,"20","50","20-50",48.10384,-80.19977597,"2019-07-15",80,81.5,"Jul",205,TRUE
"20-Jul-19","E8-35","E8","35",NA,0,"pest","E8-35-Jul",33.09,4.04417,0.731444091640479,"14","72","14-72",44.29771,-78.300041,"2019-07-15",104,114.5,"Jul",196,TRUE
"20-Jul-19","E8-36","E8","36",NA,0,"pest","E8-36-Jul",42.9,13.85417,2.50571830340534,"13","61","13-61",44.6076,-76.27898502,"2019-07-15",95,104,"Jul",205,TRUE
"20-Jul-19","E8-37","E8","37",NA,0,"pest","E8-37-Jul",30.35,1.30417,0.235877186417674,"11","9","11-9",43.28958,-76.128568,"2019-07-15",71,NA,"Jul",219,TRUE
"20-Jul-19","E8-38","E8","38",NA,0,"pest","E8-38-Jul",33.4,4.35417,0.787511880187584,"11","26","11-26",43.28958,-76.128568,"2019-07-15",73,74,"Jul",211,TRUE
"20-Jul-19","E8-39","E8","39",NA,0,"pest","E8-39-Jul",34.15,5.10417,0.923159755704775,"14","9","14-9",44.29771,-78.300041,"2019-07-15",68,76,"Jul",196,TRUE
"20-Jul-19","E8-40","E8","40",NA,0,"pest","E8-40-Jul",36.34,7.29417,1.31925155221497,"19","70","19-70",47.73136,-80.32791398,"2019-07-15",72,101,"Jul",183,TRUE
"20-Jul-19","E8-41","E8","41",NA,0,"pest","E8-41-Jul",32.06,3.01417,0.545154342596869,"8","32","8-32",41.97527,-75.19598002,"2019-07-15",118,132.5,"Jul",205,TRUE
"20-Jul-19","E8-42","E8","42",NA,0,"pest","E8-42-Jul",30.56,1.51417,0.273858591562487,"5","33","5-33",41.42692,-75.63466896,"2019-07-15",118,127,"Jul",196,TRUE
"20-Jul-19","E8-43","E8","43",NA,0,"pest","E8-43-Jul",38.22,9.17417,1.65927556017807,"16","66","16-66",44.75284,-79.33799797,"2019-07-15",95,130,"Jul",189,TRUE
"20-Jul-19","E8-44","E8","44",NA,0.2,"pest","E8-44-Jul",34.04,4.99417,0.903264733962254,"22","57","22-57",46.75552,-79.04650404,"2019-07-15",94.5,102,"Jul",205,TRUE
"20-Jul-19","E8-45","E8","45",NA,0,"pest","E8-45-Jul",32.49,3.44417,0.622925791226726,"17","30","17-30",45.02376,-79.31190301,"2019-07-15",127,137,"Jul",205,TRUE
"20-Jul-19","E8-46","E8","46",NA,0,"pest","E8-46-Jul",37.81,8.76417,1.58512138822867,"22","73","22-73",46.75552,-79.04650404,"2019-07-15",71,77,"Jul",205,TRUE
"20-Jul-19","E8-47","E8","47",NA,0.4,"pest","E8-47-Jul",36.49,7.44417,1.34638112731841,"22","11","22-11",46.75552,-79.04650404,"2019-07-15",88,110,"Jul",189,TRUE
"20-Jul-19","E8-48","E8","48",NA,0,"pest","E8-48-Jul",34.08,5.03417,0.910499287323171,"16","38","16-38",44.75284,-79.33799797,"2019-07-15",67,75,"Jul",196,TRUE
"20-Jul-19","E8-49","E8","49",NA,0.666666666666667,"pest","E8-49-Jul",31.64,2.59417,0.469191532307242,"10","29","10-29",43.69717,-76.19529499,"2019-07-15",97,100,"Jul",205,TRUE
"20-Jul-19","E8-50","E8","50",NA,0,"pest","E8-50-Jul",31.04,1.99417,0.360673231893489,"15","23","15-23",44.2915,-79.04909003,"2019-07-15",80,87.5,"Jul",196,TRUE
"20-Jul-19","E8-51","E8","51",NA,0,"pest","E8-51-Jul",37.68,8.63417,1.56160908980569,"15","60","15-60",44.2915,-79.04909003,"2019-07-15",68,108,"Jul",183,TRUE
"20-Jul-19","E8-52","E8","52",NA,0,"pest","E8-52-Jul",31,1.95417,0.353438678532572,"16","5","16-5",44.75284,-79.33799797,"2019-07-15",71,76,"Jul",205,TRUE
"20-Jul-19","E8-53","E8","53",NA,0.333333333333333,"pest","E8-53-Jul",32.3,3.25417,0.58856166276237,"8","13","8-13",41.97527,-75.19598002,"2019-07-15",93,97,"Jul",205,TRUE
"20-Jul-19","E8-54","E8","54",NA,0,"pest","E8-54-Jul",41.22,12.17417,2.20186706224683,"17","59","17-59",45.02376,-79.31190301,"2019-07-15",101,124,"Jul",189,TRUE
"20-Jul-19","E8-55","E8","55",NA,0.25,"pest","E8-55-Jul",29.52,0.474170000000001,0.0857602041786489,"6","44","6-44",41.57154,-74.48428896,"2019-07-15",96,98,"Jul",205,TRUE
"20-Jul-19","E8-56","E8","56",NA,0,"pest","E8-56-Jul",34.79,5.74417,1.03891260947944,"1","26","1-26",38.8235,-77.71118397,"2019-07-15",84,85,"Jul",235,TRUE
"20-Jul-19","E8-57","E8","57",NA,0.166666666666667,"pest","E8-57-Jul",33.97,4.92417,0.890604265580649,"17","48","17-48",45.02376,-79.31190301,"2019-07-15",87,110,"Jul",189,TRUE
"20-Jul-19","E8-58","E8","58",NA,0.2,"pest","E8-58-Jul",30.4,1.35417,0.24492037811882,"1","47","1-47",38.8235,-77.71118397,"2019-07-15",90,91,"Jul",272,TRUE
"20-Jul-19","E8-59","E8","59",NA,0,"pest","E8-59-Jul",40,10.95417,1.98121318473887,"15","7","15-7",44.2915,-79.04909003,"2019-07-15",122,155,"Jul",189,TRUE
"20-Jul-19","E8-60","E8","60",NA,0.5,"pest","E8-60-Jul",31.56,2.51417,0.454722425585409,"14","11","14-11",44.29771,-78.300041,"2019-07-15",90,99,"Jul",196,TRUE
"20-Jul-19","E8-61","E8","61",NA,0,"pest","E8-61-Jul",37.85,8.80417,1.59235594158958,"19","69","19-69",47.73136,-80.32791398,"2019-07-15",55,96,"Jul",183,TRUE
"20-Jul-19","E8-62","E8","62",NA,0.5,"pest","E8-62-Jul",37.75,8.70417,1.57426955818729,"4","73","4-73",40.06813,-76.90717204,"2019-07-15",122,129.5,"Jul",211,TRUE
