"Block","Pos","rawWeight","Weight"
"E8",87,47.9,16.3326923076923
"E8",88,46.39,14.8226923076923
"E8",89,45.5,13.9326923076923
"E8",90,34.84,3.27269230769231
"E8",91,54.82,23.2526923076923
"E8",92,52.76,21.1926923076923
"E8",93,52.31,20.7426923076923
"E8",94,43.48,11.9126923076923
"E8",95,37.36,5.79269230769231
"E8",96,46.16,14.5926923076923
"E8",97,33.47,1.90269230769231
"E8",98,32.29,0.722692307692306
"E8",99,79.17,47.6026923076923
"E8",100,86.16,54.5926923076923
"E8",101,44.55,12.9826923076923
"E8",102,36.93,5.36269230769231
"E8",103,96.87,65.3026923076923
"E8",104,76.02,44.4526923076923
"E8",105,102.41,70.8426923076923
"E8",106,49.12,17.5526923076923
"E8",107,34.55,2.9826923076923
"E8",108,52.09,20.5226923076923
"E8",109,47.57,16.0026923076923
"E8",110,63.6,32.0326923076923
"E8",111,44.14,12.5726923076923
"E8",112,42.64,11.0726923076923
"E8",113,40.83,9.2626923076923
"E8",114,34.11,2.54269230769231
"E8",115,51.35,19.7826923076923
"E8",116,41.38,9.81269230769231
"E8",117,63.03,31.4626923076923
"E8",118,48.71,17.1426923076923
"E8",119,40.64,9.07269230769231
"E8",120,41.27,9.70269230769231
"E8",121,43.74,12.1726923076923
"E8",122,36.59,5.02269230769231
"E8",123,36.77,5.20269230769231
"E8",124,34.52,2.95269230769231
"E8",125,64.62,33.0526923076923
"E8",126,37.62,6.0526923076923
"E8",127,33.29,1.72269230769231
"E8",128,47.52,15.9526923076923
"E8",129,51.05,19.4826923076923
"E8",130,46.24,14.6726923076923
"E8",131,63.39,31.8226923076923
"E8",132,36.28,4.71269230769231
"E8",133,49.81,18.2426923076923
"E8",134,32.74,1.17269230769231
"E8",135,55.85,24.2826923076923
"E8",136,37.48,5.9126923076923
"E8",137,36.46,4.89269230769231
"E8",138,62.71,31.1426923076923
"E8",139,34.72,3.15269230769231
"E8",140,41.14,9.57269230769231
"E8",141,31.96,0.392692307692307
"E8",142,57.5,25.9326923076923
"E8",143,46.04,14.4726923076923
"E8",144,36.14,4.57269230769231
"E8",145,44.44,12.8726923076923
"E8",146,34.56,2.99269230769231
"E8",147,54.49,22.9226923076923
"E8",148,37.07,5.50269230769231
"E8",149,42.78,11.2126923076923
"E8",150,39.41,7.8426923076923
"E8",151,48.1,16.5326923076923
"E8",152,42.03,10.4626923076923
"E8",153,37.6,6.03269230769231
"E8",154,35.45,3.88269230769231
"E8",155,45.94,14.3726923076923
"E8",156,41.86,10.2926923076923
"E8",157,40.05,8.4826923076923
"E8",158,45.9,14.3326923076923
"E8",159,53.15,21.5826923076923
"E8",160,37.23,5.6626923076923
"E8",161,35.86,4.29269230769231
"E8",162,36.54,4.97269230769231
"E8",163,37.85,6.28269230769231
"E8",164,38.71,7.14269230769231
"E8",165,40.38,8.81269230769231
"E8",166,44.7,13.1326923076923
"E8",167,39.15,7.58269230769231
"E8",168,38.25,6.68269230769231
"E8",169,38.89,7.32269230769231
"E8",170,47.1,15.5326923076923
"E8",171,38.28,6.71269230769231
"E8",172,63.01,31.4426923076923
"E8",173,38.42,6.85269230769231
"E8",174,33.76,2.1926923076923
"E8",175,61.82,30.2526923076923
"E8",176,37.26,5.6926923076923
"E8",177,46.08,14.5126923076923
"E8",178,76.83,45.2626923076923
"E8",179,33.64,2.07269230769231
"E8",180,52.83,21.2626923076923
"E8",181,36.28,4.71269230769231
"E8",182,53.04,21.4726923076923
"E8",183,45.55,13.9826923076923
"E8",184,39.5,7.93269230769231
"E8",185,42.46,10.8926923076923
"E8",186,46.61,15.0426923076923
"E8",187,44.22,12.6526923076923
"E8",188,46.24,14.6726923076923
"E8",189,43.66,12.0926923076923
"E8",190,41.87,10.3026923076923
"E8",191,40.08,8.5126923076923
"E8",192,40.06,8.49269230769231
"E8",193,46.82,15.2526923076923
"E8",194,33.92,2.35269230769231
"E8",195,44.74,13.1726923076923
"E8",196,38.65,7.08269230769231
"E8",197,39.77,8.20269230769231
"E8",198,65.98,34.4126923076923
"E8",199,54.04,22.4726923076923
"E8",200,66.74,35.1726923076923
"E10",1,49.28,17.7126923076923
"E10",2,35.99,4.42269230769231
"E10",3,57.49,25.9226923076923
"E10",4,35.42,3.85269230769231
"E10",5,32.76,1.1926923076923
"E10",6,40.66,9.0926923076923
"E10",7,35.31,3.74269230769231
"E10",8,35.29,3.72269230769231
"E10",9,35.97,4.40269230769231
"E10",10,38.48,6.9126923076923
"E10",11,53.71,22.1426923076923
"E10",12,35.01,3.4426923076923
"E10",13,34.08,2.5126923076923
"E10",14,47.28,15.7126923076923
"E10",15,51.55,19.9826923076923
"E10",16,40.06,8.49269230769231
"E10",17,38.78,7.21269230769231
"E10",18,33.68,2.11269230769231
"E10",19,51.39,19.8226923076923
"E10",20,43.59,12.0226923076923
"E10",21,40.62,9.0526923076923
"E10",22,48.12,16.5526923076923
"E10",23,34.89,3.32269230769231
"E10",24,32.61,1.04269230769231
"E10",25,43.76,12.1926923076923
"E10",26,37.08,5.5126923076923
"E10",27,38.05,6.4826923076923
"E10",28,37.89,6.32269230769231
"E10",29,37.02,5.45269230769231
"E10",30,43.04,11.4726923076923
"E10",31,37.3,5.7326923076923
"E10",32,33.07,1.50269230769231
"E10",33,48.96,17.3926923076923
"E10",34,42.3,10.7326923076923
"E10",35,54.18,22.6126923076923
"E10",36,32.38,0.812692307692309
"E10",37,36.96,5.39269230769231
"E10",38,37.71,6.14269230769231
"E10",39,41.2,9.63269230769231
"E10",40,32.48,0.912692307692303
"E10",41,43.28,11.7126923076923
"E10",42,37.08,5.5126923076923
"E10",43,38.4,6.83269230769231
"E10",44,33.99,2.42269230769231
"E10",45,33.43,1.86269230769231
"E10",46,37.63,6.06269230769231
"E10",47,38.26,6.6926923076923
"E10",48,70.05,38.4826923076923
"E10",49,32.8,1.2326923076923
"E10",50,36,4.43269230769231
"E10",51,43.57,12.0026923076923
"E10",52,35.92,4.35269230769231
"E10",53,48.96,17.3926923076923
"E10",54,34.92,3.35269230769231
"E10",55,35.88,4.31269230769231
"E10",56,55.71,24.1426923076923
"E10",57,32.59,1.02269230769231
"E10",58,48.02,16.4526923076923
"E10",59,41.75,10.1826923076923
"E10",60,41.86,10.2926923076923
"E10",61,31.88,0.312692307692306
"E10",62,30.68,0
"E10",63,63.88,32.3126923076923
"E10",64,48.21,16.6426923076923
"E10",65,44.88,13.3126923076923
"E10",66,31.53,0
"E10",67,42.84,11.2726923076923
"E10",68,45.79,14.2226923076923
"E10",69,31.51,0
"E10",70,39.18,7.61269230769231
"E10",71,57.66,26.0926923076923
"E10",72,37.18,5.61269230769231
"E10",73,52.02,20.4526923076923
"E10",74,50.15,18.5826923076923
"E10",75,41.99,10.4226923076923
"E10",76,54.87,23.3026923076923
"E10",77,37.9,6.33269230769231
"E10",78,53.07,21.5026923076923
"E10",79,40.87,9.3026923076923
"E10",80,32.33,0.762692307692305
"E10",81,38.72,7.15269230769231
"E10",82,35.15,3.58269230769231
"E10",83,35.3,3.7326923076923
"E10",84,32.31,0.742692307692309
"E10",85,40.02,8.45269230769231
"E10",86,32.58,1.0126923076923
"E10",87,33.51,1.9426923076923
"E10",88,45.67,14.1026923076923
"E10",89,38.95,7.38269230769231
"E10",90,39.18,7.61269230769231
"E10",91,112.74,81.1726923076923
"E10",92,44.17,12.6026923076923
"E10",93,51.86,20.2926923076923
"E10",94,56.06,24.4926923076923
"E10",95,38.71,7.14269230769231
"E10",96,62.84,31.2726923076923
"E10",97,37.81,6.24269230769231
"E10",98,55.49,23.9226923076923
"E10",99,53.77,22.2026923076923
"E10",100,37.63,6.06269230769231
"E10",101,80.38,48.8126923076923
"E10",102,45.19,13.6226923076923
"E10",103,85.46,53.8926923076923
"E10",104,52.64,21.0726923076923
"E10",105,84.35,52.7826923076923
"E10",106,35.5,3.93269230769231
"E10",107,35.77,4.20269230769231
"E10",108,75.83,44.2626923076923
"E10",109,33.59,2.02269230769231
"E10",110,41.77,10.2026923076923
"E10",111,44.15,12.5826923076923
"E10",112,34.64,3.07269230769231
"E10",113,47.41,15.8426923076923
"E10",114,36.52,4.95269230769231
"E10",115,34.35,2.78269230769231
"E10",116,45.31,13.7426923076923
"E10",117,40.01,8.4426923076923
"E10",118,45.89,14.3226923076923
"E10",119,41.3,9.7326923076923
"E10",120,32.05,0.482692307692304
"E10",121,43.61,12.0426923076923
"E10",122,34.78,3.21269230769231
"E10",123,127.15,95.5826923076923
"E10",124,41.8,10.2326923076923
"E10",125,53.07,21.5026923076923
"E10",126,50.18,18.6126923076923
"E10",127,39.32,7.75269230769231
"E10",128,36.22,4.65269230769231
"E10",129,44.82,13.2526923076923
"E10",130,34.31,2.74269230769231
"E10",131,38.65,7.08269230769231
"E10",132,43.3,11.7326923076923
"E10",133,114.94,83.3726923076923
"E10",134,42.3,10.7326923076923
"E10",135,41.84,10.2726923076923
"E10",136,34.8,3.2326923076923
"E10",137,46.27,14.7026923076923
"E10",138,83.62,52.0526923076923
"E10",139,57.38,25.8126923076923
"E10",140,37.45,5.88269230769231
"E10",141,37.65,6.08269230769231
"E10",142,57.31,25.7426923076923
"E10",143,36.3,4.7326923076923
"E10",144,35.39,3.82269230769231
"E10",145,43.44,11.8726923076923
"E10",146,46.28,14.7126923076923
"E10",147,61.71,30.1426923076923
"E10",148,40.18,8.61269230769231
"E10",149,32.84,1.27269230769231
"E10",150,38.54,6.97269230769231
"E10",151,42.69,11.1226923076923
"E10",152,37.61,6.04269230769231
"E10",153,90.62,59.0526923076923
"E10",154,33.91,2.3426923076923
"E10",155,48.57,17.0026923076923
"E10",156,43.68,12.1126923076923
"E10",157,56.21,24.6426923076923
"E10",158,43.32,11.7526923076923
"E10",159,32.26,0.692692307692305
"E10",160,39.98,8.4126923076923
"E10",161,49.61,18.0426923076923
"E10",162,48.58,17.0126923076923
"E10",163,52.75,21.1826923076923
"E10",164,38.62,7.0526923076923
"E10",165,32.43,0.862692307692306
"E10",166,44.88,13.3126923076923
"E10",167,38.07,6.50269230769231
"E10",168,31.33,0
"E10",169,34.62,3.0526923076923
"E10",170,34.9,3.33269230769231
"E10",171,35.68,4.11269230769231
"E10",172,30.76,0
"E10",173,110.07,78.5026923076923
"E10",174,44.69,13.1226923076923
"E10",175,55.42,23.8526923076923
"E10",176,45.43,13.8626923076923
"E10",177,35.96,4.39269230769231
"E10",178,52.93,21.3626923076923
"E10",179,35.25,3.68269230769231
"E10",180,65.1,33.5326923076923
"E10",181,65.23,33.6626923076923
"E10",182,30.76,0
"E10",183,49.8,18.2326923076923
"E10",184,38.02,6.45269230769231
"E10",185,42.16,10.5926923076923
"E10",186,36.73,5.1626923076923
"E10",187,37.48,5.9126923076923
"E10",188,42.77,11.2026923076923
"E10",189,49.61,18.0426923076923
"E10",190,40.04,8.47269230769231
"E10",191,33.58,2.0126923076923
"E10",192,41.61,10.0426923076923
"E10",193,83.82,52.2526923076923
"E10",194,66.45,34.8826923076923
"E10",195,44.08,12.5126923076923
"E10",196,33.72,2.15269230769231
"E10",197,50.4,18.8326923076923
"E10",198,42.89,11.3226923076923
"E10",199,31.99,0.422692307692305
"E10",200,33.22,1.65269230769231
"E10",201,66.03,34.4626923076923
"E12",179,31.95,0.382692307692306
"E12",180,55.68,24.1126923076923
"E12",181,34.16,2.5926923076923
"E12",182,38.45,6.88269230769231
"E12",183,84.89,53.3226923076923
"E12",184,36.18,4.61269230769231
"E12",185,53.38,21.8126923076923
"E12",186,31.78,0.212692307692308
"E12",187,34.22,2.65269230769231
"E12",188,33.34,1.77269230769231
"E12",189,35.89,4.32269230769231
"E12",190,32.53,0.962692307692308
"E12",191,38.9,7.33269230769231
"E12",192,52.15,20.5826923076923
"E12",193,40.16,8.5926923076923
"E12",194,31.65,0.0826923076923052
"E12",195,37.88,6.31269230769231
"E12",196,35.05,3.4826923076923
"E12",197,31.3,0
"E12",198,37.12,5.5526923076923
"E12",199,51.06,19.4926923076923
"E12",200,112.28,80.7126923076923
"E12",201,42.9,11.3326923076923
"E12",202,35.22,3.65269230769231
"E2",1,NA,0
"E2",2,NA,0
"E2",3,NA,0
"E2",4,NA,0
"E2",5,NA,0
"E2",6,NA,0
"E2",7,NA,0
"E2",8,NA,0
"E2",9,NA,0
"E2",10,NA,0
"E2",11,NA,0
"E2",12,NA,0
"E2",13,NA,0
"E2",14,NA,0
"E2",15,NA,0
"E2",16,NA,0
"E2",17,NA,0
"E2",18,NA,0
"E2",19,NA,0
"E2",20,NA,0
"E2",21,NA,0
"E2",22,NA,0
"E2",23,NA,0
"E2",24,NA,0
"E2",25,NA,0
"E2",26,NA,0
"E2",27,NA,0
"E2",28,NA,0
"E2",29,NA,0
"E2",30,NA,0
"E2",31,NA,0
"E2",32,NA,0
"E2",33,NA,0
"E2",34,NA,0
"E2",35,NA,0
"E2",36,NA,0
"E2",37,NA,0
"E2",38,NA,0
"E2",39,NA,0
"E2",40,NA,0
"E2",41,NA,0
"E2",42,NA,0
"E2",43,NA,0
"E2",44,NA,0
"E2",45,NA,0
"E2",46,NA,0
"E2",47,NA,0
"E2",48,NA,0
"E2",49,NA,0
"E2",50,NA,0
"E2",51,NA,0
"E2",52,NA,0
"E2",53,NA,0
"E2",54,NA,0
"E2",55,NA,0
"E2",56,NA,0
"E2",57,NA,0
"E2",58,NA,0
"E2",59,NA,0
"E2",60,NA,0
"E2",61,NA,0
"E2",62,NA,0
"E2",63,NA,0
"E2",64,NA,0
"E2",65,NA,0
"E2",66,NA,0
"E2",67,NA,0
"E2",68,NA,0
"E2",69,NA,0
"E2",70,NA,0
"E2",71,NA,0
"E2",72,NA,0
"E2",73,NA,0
"E2",74,NA,0
"E2",75,NA,0
"E2",76,NA,0
"E2",77,NA,0
"E2",78,NA,0
"E2",79,NA,0
"E2",80,NA,0
"E2",81,NA,0
"E2",82,NA,0
"E2",83,NA,0
"E2",84,NA,0
"E2",85,NA,0
"E2",86,NA,0
"E2",87,NA,0
"E2",88,NA,0
"E2",89,NA,0
"E2",90,NA,0
"E2",91,NA,0
"E2",92,NA,0
"E2",93,NA,0
"E2",94,NA,0
"E2",95,NA,0
"E2",96,NA,0
"E2",97,NA,0
"E2",98,NA,0
"E2",99,NA,0
"E2",100,NA,0
"E2",101,NA,0
"E2",102,NA,0
"E2",103,NA,0
"E2",104,NA,0
"E2",105,NA,0
"E2",106,NA,0
"E2",107,NA,0
"E2",108,NA,0
"E2",109,NA,0
"E2",110,NA,0
"E2",111,NA,0
"E2",112,NA,0
"E2",113,NA,0
"E2",114,NA,0
"E2",115,NA,0
"E2",116,NA,0
"E2",117,NA,0
"E2",118,NA,0
"E2",119,NA,0
"E2",120,NA,0
"E2",121,NA,0
"E2",122,NA,0
"E2",123,NA,0
"E2",124,NA,0
"E2",125,NA,0
"E2",126,NA,0
"E2",127,NA,0
"E2",128,NA,0
"E2",129,NA,0
"E2",130,NA,0
"E2",131,NA,0
"E2",132,NA,0
"E2",133,NA,0
"E2",134,NA,0
"E2",135,NA,0
"E2",136,NA,0
"E2",137,NA,0
"E2",138,NA,0
"E2",139,NA,0
"E2",140,NA,0
"E2",141,NA,0
"E2",142,NA,0
"E2",143,NA,0
"E2",144,NA,0
"E2",145,NA,0
"E2",146,NA,0
"E2",147,NA,0
"E2",148,NA,0
"E2",149,NA,0
"E2",150,NA,0
"E2",151,NA,0
"E2",152,NA,0
"E2",153,NA,0
"E2",154,NA,0
"E2",155,NA,0
"E2",156,NA,0
"E2",157,NA,0
"E2",158,NA,0
"E2",159,NA,0
"E2",160,NA,0
"E2",161,NA,0
"E2",162,NA,0
"E2",163,NA,0
"E2",164,NA,0
"E2",165,NA,0
"E2",166,NA,0
"E2",167,NA,0
"E2",168,NA,0
"E2",169,NA,0
"E2",170,NA,0
"E2",171,NA,0
"E2",172,NA,0
"E2",173,NA,0
"E2",174,NA,0
"E2",175,NA,0
"E2",176,NA,0
"E2",177,NA,0
"E2",178,NA,0
"E2",179,NA,0
"E2",180,NA,0
"E2",181,NA,0
"E2",182,NA,0
"E2",183,NA,0
"E2",184,NA,0
"E2",185,NA,0
"E2",186,NA,0
"E2",187,NA,0
"E2",188,NA,0
"E2",189,NA,0
"E2",190,NA,0
"E2",191,NA,0
"E2",192,NA,0
"E2",193,NA,0
"E2",194,NA,0
"E2",195,NA,0
"E2",196,NA,0
"E2",197,NA,0
"E2",198,NA,0
"E2",199,NA,0
"E2",200,NA,0
"E4",1,NA,0
"E4",2,NA,0
"E4",3,NA,0
"E4",4,NA,0
"E4",5,NA,0
"E4",6,NA,0
"E4",7,NA,0
"E4",8,NA,0
"E4",9,NA,0
"E4",10,NA,0
"E4",11,NA,0
"E4",12,NA,0
"E4",13,NA,0
"E4",14,NA,0
"E4",15,NA,0
"E4",16,NA,0
"E4",17,NA,0
"E4",18,NA,0
"E4",19,NA,0
"E4",20,NA,0
"E4",21,NA,0
"E4",22,NA,0
"E4",23,NA,0
"E4",24,NA,0
"E4",25,NA,0
"E4",26,NA,0
"E4",27,NA,0
"E4",28,NA,0
"E4",29,NA,0
"E4",30,NA,0
"E4",31,NA,0
"E4",32,NA,0
"E4",33,NA,0
"E4",34,NA,0
"E4",35,NA,0
"E4",36,NA,0
"E4",37,NA,0
"E4",38,NA,0
"E4",39,NA,0
"E4",40,NA,0
"E4",41,NA,0
"E4",42,NA,0
"E4",43,NA,0
"E4",44,NA,0
"E4",45,NA,0
"E4",46,NA,0
"E4",47,NA,0
"E4",48,NA,0
"E4",49,NA,0
"E4",50,NA,0
"E4",51,NA,0
"E4",52,NA,0
"E4",53,NA,0
"E4",54,NA,0
"E4",55,NA,0
"E4",56,NA,0
"E4",57,NA,0
"E4",58,NA,0
"E4",59,NA,0
"E4",60,NA,0
"E4",61,NA,0
"E4",62,NA,0
"E4",63,NA,0
"E4",64,NA,0
"E4",65,NA,0
"E4",66,NA,0
"E4",67,NA,0
"E4",68,NA,0
"E4",69,NA,0
"E4",70,NA,0
"E4",71,NA,0
"E4",72,NA,0
"E4",73,NA,0
"E4",74,NA,0
"E4",75,NA,0
"E4",76,NA,0
"E4",77,NA,0
"E4",78,NA,0
"E4",79,NA,0
"E4",80,NA,0
"E4",81,NA,0
"E4",82,NA,0
"E4",83,NA,0
"E4",84,NA,0
"E4",85,NA,0
"E4",86,NA,0
"E4",87,NA,0
"E4",88,NA,0
"E4",89,NA,0
"E4",90,NA,0
"E4",91,NA,0
"E4",92,NA,0
"E4",93,NA,0
"E4",94,NA,0
"E4",95,NA,0
"E4",96,NA,0
"E4",97,NA,0
"E4",98,NA,0
"E4",99,NA,0
"E4",100,NA,0
"E4",101,NA,0
"E4",102,NA,0
"E4",103,NA,0
"E4",104,NA,0
"E4",105,NA,0
"E4",106,NA,0
"E4",107,NA,0
"E4",108,NA,0
"E4",109,NA,0
"E4",110,NA,0
"E4",111,NA,0
"E4",112,NA,0
"E4",113,NA,0
"E4",114,NA,0
"E4",115,NA,0
"E4",116,NA,0
"E4",117,NA,0
"E4",118,NA,0
"E4",119,NA,0
"E4",120,NA,0
"E4",121,NA,0
"E4",122,NA,0
"E4",123,NA,0
"E4",124,NA,0
"E4",125,NA,0
"E4",126,NA,0
"E4",127,NA,0
"E4",128,NA,0
"E4",129,NA,0
"E4",130,NA,0
"E4",131,NA,0
"E4",132,NA,0
"E4",133,NA,0
"E4",134,NA,0
"E4",135,NA,0
"E4",136,NA,0
"E4",137,NA,0
"E4",138,NA,0
"E4",139,NA,0
"E4",140,NA,0
"E4",141,NA,0
"E4",142,NA,0
"E4",143,NA,0
"E4",144,NA,0
"E4",145,NA,0
"E4",146,NA,0
"E4",147,NA,0
"E4",148,NA,0
"E4",149,NA,0
"E4",150,NA,0
"E4",151,NA,0
"E4",152,NA,0
"E4",153,NA,0
"E4",154,NA,0
"E4",155,NA,0
"E4",156,NA,0
"E4",157,NA,0
"E4",158,NA,0
"E4",159,NA,0
"E4",160,NA,0
"E4",161,NA,0
"E4",162,NA,0
"E4",163,NA,0
"E4",164,NA,0
"E4",165,NA,0
"E4",166,NA,0
"E4",167,NA,0
"E4",168,NA,0
"E4",169,NA,0
"E4",170,NA,0
"E4",171,NA,0
"E4",172,NA,0
"E4",173,NA,0
"E4",174,NA,0
"E4",175,NA,0
"E4",176,NA,0
"E4",177,NA,0
"E4",178,NA,0
"E4",179,NA,0
"E4",180,NA,0
"E4",181,NA,0
"E4",182,NA,0
"E4",183,NA,0
"E4",184,NA,0
"E4",185,NA,0
"E4",186,NA,0
"E4",187,NA,0
"E4",188,NA,0
"E4",189,NA,0
"E4",190,NA,0
"E4",191,NA,0
"E4",192,NA,0
"E4",193,NA,0
"E4",194,NA,0
"E4",195,NA,0
"E4",196,NA,0
"E4",197,NA,0
"E4",198,NA,0
"E4",199,NA,0
"E4",200,NA,0
"E4",201,NA,0
"E5",1,NA,0
"E5",2,NA,0
"E5",3,NA,0
"E5",4,NA,0
"E5",5,NA,0
"E5",6,NA,0
"E5",7,NA,0
"E5",8,NA,0
"E5",9,NA,0
"E5",10,NA,0
"E5",11,NA,0
"E5",12,NA,0
"E5",13,NA,0
"E5",14,NA,0
"E5",15,NA,0
"E5",16,NA,0
"E5",17,NA,0
"E5",18,NA,0
"E5",19,NA,0
"E5",20,NA,0
"E5",21,NA,0
"E5",22,NA,0
"E5",23,NA,0
"E5",24,NA,0
"E5",25,NA,0
"E5",26,NA,0
"E5",27,NA,0
"E5",28,NA,0
"E5",29,NA,0
"E5",30,NA,0
"E5",31,NA,0
"E5",32,NA,0
"E5",33,NA,0
"E5",34,NA,0
"E5",35,NA,0
"E5",36,NA,0
"E5",37,NA,0
"E5",38,NA,0
"E5",39,NA,0
"E5",40,NA,0
"E5",41,NA,0
"E5",42,NA,0
"E5",43,NA,0
"E5",44,NA,0
"E5",45,NA,0
"E5",46,NA,0
"E5",47,NA,0
"E5",48,NA,0
"E5",49,NA,0
"E5",50,NA,0
"E5",51,NA,0
"E5",52,NA,0
"E5",53,NA,0
"E5",54,NA,0
"E5",55,NA,0
"E5",56,NA,0
"E5",57,NA,0
"E5",58,NA,0
"E5",59,NA,0
"E5",60,NA,0
"E5",61,NA,0
"E5",62,NA,0
"E5",63,NA,0
"E5",64,NA,0
"E5",65,NA,0
"E5",66,NA,0
"E5",67,NA,0
"E5",68,NA,0
"E5",69,NA,0
"E5",70,NA,0
"E5",71,NA,0
"E5",72,NA,0
"E5",73,NA,0
"E5",74,NA,0
"E5",75,NA,0
"E5",76,NA,0
"E5",77,NA,0
"E5",78,NA,0
"E5",79,NA,0
"E5",80,NA,0
"E5",81,NA,0
"E5",82,NA,0
"E5",83,NA,0
"E5",84,NA,0
"E5",85,NA,0
"E5",86,NA,0
"E5",87,NA,0
"E5",88,NA,0
"E5",89,NA,0
"E5",90,NA,0
"E5",91,NA,0
"E5",92,NA,0
"E5",93,NA,0
"E5",94,NA,0
"E5",95,NA,0
"E5",96,NA,0
"E5",97,NA,0
"E5",98,NA,0
"E5",99,NA,0
"E5",100,NA,0
"E5",101,NA,0
"E5",102,NA,0
"E5",103,NA,0
"E5",104,NA,0
"E5",105,NA,0
"E5",106,NA,0
"E5",107,NA,0
"E5",108,NA,0
"E5",109,NA,0
"E5",110,NA,0
"E5",111,NA,0
"E5",112,NA,0
"E5",113,NA,0
"E5",114,NA,0
"E5",115,NA,0
"E5",116,NA,0
"E5",117,NA,0
"E5",118,NA,0
"E5",119,NA,0
"E5",120,NA,0
"E5",121,NA,0
"E5",122,NA,0
"E5",123,NA,0
"E5",124,NA,0
"E5",125,NA,0
"E5",126,NA,0
"E5",127,NA,0
"E5",128,NA,0
"E5",129,NA,0
"E5",130,NA,0
"E5",131,NA,0
"E5",132,NA,0
"E5",133,NA,0
"E5",134,NA,0
"E5",135,NA,0
"E5",136,NA,0
"E5",137,NA,0
"E5",138,NA,0
"E5",139,NA,0
"E5",140,NA,0
"E5",141,NA,0
"E5",142,NA,0
"E5",143,NA,0
"E5",144,NA,0
"E5",145,NA,0
"E5",146,NA,0
"E5",147,NA,0
"E5",148,NA,0
"E5",149,NA,0
"E5",150,NA,0
"E5",151,NA,0
"E5",152,NA,0
"E5",153,NA,0
"E5",154,NA,0
"E5",155,NA,0
"E5",156,NA,0
"E5",157,NA,0
"E5",158,NA,0
"E5",159,NA,0
"E5",160,NA,0
"E5",161,NA,0
"E5",162,NA,0
"E5",163,NA,0
"E5",164,NA,0
"E5",165,NA,0
"E5",166,NA,0
"E5",167,NA,0
"E5",168,NA,0
"E5",169,NA,0
"E5",170,NA,0
"E5",171,NA,0
"E5",172,NA,0
"E5",173,NA,0
"E5",174,NA,0
"E5",175,NA,0
"E5",176,NA,0
"E5",177,NA,0
"E5",178,NA,0
"E5",179,NA,0
"E5",180,NA,0
"E5",181,NA,0
"E5",182,NA,0
"E5",183,NA,0
"E5",184,NA,0
"E5",185,NA,0
"E5",186,NA,0
"E5",187,NA,0
"E5",188,NA,0
"E5",189,NA,0
"E5",190,NA,0
"E5",191,NA,0
"E5",192,NA,0
"E5",193,NA,0
"E5",194,NA,0
"E5",195,NA,0
"E5",196,NA,0
"E5",197,NA,0
"E5",198,NA,0
"E5",199,NA,0
"E5",200,NA,0
"E7",1,NA,0
"E7",2,NA,0
"E7",3,NA,0
"E7",4,NA,0
"E7",5,NA,0
"E7",6,NA,0
"E7",7,NA,0
"E7",8,NA,0
"E7",9,NA,0
"E7",10,NA,0
"E7",11,NA,0
"E7",12,NA,0
"E7",13,NA,0
"E7",14,NA,0
"E7",15,NA,0
"E7",16,NA,0
"E7",17,NA,0
"E7",18,NA,0
"E7",19,NA,0
"E7",20,NA,0
"E7",21,NA,0
"E7",22,NA,0
"E7",23,NA,0
"E7",24,NA,0
"E7",25,NA,0
"E7",26,NA,0
"E7",27,NA,0
"E7",28,NA,0
"E7",29,NA,0
"E7",30,NA,0
"E7",31,NA,0
"E7",32,NA,0
"E7",33,NA,0
"E7",34,NA,0
"E7",35,NA,0
"E7",36,NA,0
"E7",37,NA,0
"E7",38,NA,0
"E7",39,NA,0
"E7",40,NA,0
"E7",41,NA,0
"E7",42,NA,0
"E7",43,NA,0
"E7",44,NA,0
"E7",45,NA,0
"E7",46,NA,0
"E7",47,NA,0
"E7",48,NA,0
"E7",49,NA,0
"E7",50,NA,0
"E7",51,NA,0
"E7",52,NA,0
"E7",53,NA,0
"E7",54,NA,0
"E7",55,NA,0
"E7",56,NA,0
"E7",57,NA,0
"E7",58,NA,0
"E7",59,NA,0
"E7",60,NA,0
"E7",61,NA,0
"E7",62,NA,0
"E7",63,NA,0
"E7",64,NA,0
"E7",65,NA,0
"E7",66,NA,0
"E7",67,NA,0
"E7",68,NA,0
"E7",69,NA,0
"E7",70,NA,0
"E7",71,NA,0
"E7",72,NA,0
"E7",73,NA,0
"E7",74,NA,0
"E7",75,NA,0
"E7",76,NA,0
"E7",77,NA,0
"E7",78,NA,0
"E7",79,NA,0
"E7",80,NA,0
"E7",81,NA,0
"E7",82,NA,0
"E7",83,NA,0
"E7",84,NA,0
"E7",85,NA,0
"E7",86,NA,0
"E7",87,NA,0
"E7",88,NA,0
"E7",89,NA,0
"E7",90,NA,0
"E7",91,NA,0
"E7",92,NA,0
"E7",93,NA,0
"E7",94,NA,0
"E7",95,NA,0
"E7",96,NA,0
"E7",97,NA,0
"E7",98,NA,0
"E7",99,NA,0
"E7",100,NA,0
"E7",101,NA,0
"E7",102,NA,0
"E7",103,NA,0
"E7",104,NA,0
"E7",105,NA,0
"E7",106,NA,0
"E7",107,NA,0
"E7",108,NA,0
"E7",109,NA,0
"E7",110,NA,0
"E7",111,NA,0
"E7",112,NA,0
"E7",113,NA,0
"E7",114,NA,0
"E7",115,NA,0
"E7",116,NA,0
"E7",117,NA,0
"E7",118,NA,0
"E7",119,NA,0
