"ind","FFDAYS","FLOWER"
"E8-44",205,TRUE
"E8-45",205,TRUE
"E8-46",205,TRUE
"E8-47",189,TRUE
"E8-48",196,TRUE
"E8-49",205,TRUE
"E8-5",205,TRUE
"E8-50",196,TRUE
"E8-51",183,TRUE
"E8-52",205,TRUE
"E8-53",205,TRUE
"E8-54",189,TRUE
"E8-55",205,TRUE
"E8-56",235,TRUE
"E8-57",189,TRUE
"E8-58",272,TRUE
"E8-59",189,TRUE
"E8-6",183,TRUE
"E8-60",196,TRUE
"E8-61",183,TRUE
"E8-62",211,TRUE
"E8-63",205,TRUE
"E8-64",196,TRUE
"E8-65",189,TRUE
"E8-66",196,TRUE
"E8-67",196,TRUE
"E8-68",196,TRUE
"E8-69",196,TRUE
"E8-7",219,TRUE
"E8-70",205,TRUE
"E8-71",189,TRUE
"E8-72",205,TRUE
"E8-73",205,TRUE
"E8-74",196,TRUE
"E8-75",205,TRUE
"E8-76",205,TRUE
"E8-77",189,TRUE
"E8-78",NA,FALSE
"E8-79",196,TRUE
"E8-8",196,TRUE
"E8-80",205,TRUE
"E8-81",189,TRUE
"E8-82",211,TRUE
"E8-83",211,TRUE
"E8-84",272,TRUE
"E8-85",NA,FALSE
"E8-86",196,TRUE
"E8-87",205,TRUE
"E8-88",205,TRUE
"E8-89",205,TRUE
"E8-9",205,TRUE
"E8-90",183,TRUE
"E8-91",205,TRUE
"E8-92",196,TRUE
"E8-93",211,TRUE
"E8-94",189,TRUE
"E8-95",196,TRUE
"E8-96",196,TRUE
"E8-97",196,TRUE
"E8-98",189,TRUE
"E8-99",196,TRUE
"E9-1",197,TRUE
"E9-10",NA,FALSE
"E9-100",NA,FALSE
"E9-101",206,TRUE
"E9-102",220,TRUE
"E9-103",220,TRUE
"E9-104",220,TRUE
"E9-105",NA,FALSE
"E9-106",220,TRUE
"E9-107",272,TRUE
"E9-108",220,TRUE
"E9-109",NA,FALSE
"E9-11",210,TRUE
"E9-110",210,TRUE
"E9-111",220,TRUE
"E9-112",220,TRUE
"E9-113",234,TRUE
"E9-114",206,TRUE
"E9-115",220,TRUE
"E9-116",NA,FALSE
"E9-117",206,TRUE
"E9-118",206,TRUE
"E9-119",210,TRUE
"E9-12",197,TRUE
"E9-120",206,TRUE
"E9-121",210,TRUE
"E9-122",210,TRUE
"E9-123",234,TRUE
"E9-124",220,TRUE
"E9-125",272,TRUE
"E9-126",225,TRUE
"E9-127",NA,FALSE
"E9-128",220,TRUE
"E9-129",NA,FALSE
"E9-13",NA,FALSE
"E9-130",234,TRUE
"E9-131",225,TRUE
"E9-132",220,TRUE
"E9-133",NA,FALSE
"E9-134",NA,FALSE
"E9-135",220,TRUE
"E9-136",220,TRUE
"E9-137",206,TRUE
"E9-138",272,TRUE
"E9-139",206,TRUE
"E9-14",220,TRUE
"E9-140",272,TRUE
"E9-141",206,TRUE
"E9-142",NA,FALSE
"E9-143",210,TRUE
"E9-144",NA,FALSE
"E9-145",220,TRUE
"E9-146",220,TRUE
"E9-147",179,TRUE
"E9-148",206,TRUE
"E9-149",272,TRUE
"E9-15",NA,FALSE
"E9-150",210,TRUE
"E9-151",210,TRUE
"E9-152",210,TRUE
"E9-153",220,TRUE
"E9-154",272,TRUE
"E9-155",NA,FALSE
"E9-156",220,TRUE
"E9-157",206,TRUE
"E9-158",220,TRUE
"E9-159",220,TRUE
"E9-16",NA,FALSE
"E9-160",225,TRUE
"E9-161",225,TRUE
"E9-162",220,TRUE
"E9-163",220,TRUE
"E9-164",NA,FALSE
"E9-165",220,TRUE
"E9-166",220,TRUE
"E9-167",220,TRUE
"E9-168",184,TRUE
"E9-169",197,TRUE
"E9-17",234,TRUE
"E9-170",NA,FALSE
"E9-171",197,TRUE
"E9-172",NA,FALSE
"E9-173",225,TRUE
"E9-174",220,TRUE
"E9-175",272,TRUE
"E9-176",NA,FALSE
"E9-177",220,TRUE
"E9-178",220,TRUE
"E9-179",210,TRUE
"E9-18",206,TRUE
"E9-180",189,TRUE
"E9-181",220,TRUE
"E9-182",220,TRUE
"E9-183",220,TRUE
"E9-184",210,TRUE
"E9-185",234,TRUE
"E9-186",197,TRUE
"E9-187",210,TRUE
"E9-188",220,TRUE
"E9-189",197,TRUE
"E9-19",220,TRUE
"E9-190",220,TRUE
"E9-191",197,TRUE
"E9-192",206,TRUE
"E9-193",NA,FALSE
"E9-194",206,TRUE
"E9-195",NA,FALSE
"E9-196",225,TRUE
"E9-197",197,TRUE
"E9-198",197,TRUE
"E9-199",206,TRUE
"E9-2",186,TRUE
"E9-20",206,TRUE
"E9-200",206,TRUE
"E9-201",210,TRUE
"E9-202",NA,FALSE
"E9-22",234,TRUE
"E9-23",186,TRUE
"E9-24",NA,FALSE
"E9-25",197,TRUE
"E9-26",206,TRUE
"E9-27",206,TRUE
"E9-28",272,TRUE
"E9-29",210,TRUE
"E9-3",189,TRUE
"E9-30",197,TRUE
"E9-31",225,TRUE
"E9-32",197,TRUE
"E9-33",220,TRUE
"E9-34",220,TRUE
"E9-35",197,TRUE
"E9-36",210,TRUE
"E9-37",272,TRUE
"E9-38",206,TRUE
"E9-39",NA,FALSE
"E9-4",225,TRUE
"E9-40",206,TRUE
"E9-41",225,TRUE
"E9-42",197,TRUE
"E9-43",220,TRUE
"E9-44",234,TRUE
"E9-45",NA,FALSE
"E9-46",189,TRUE
"E9-47",NA,FALSE
"E9-48",225,TRUE
"E9-49",206,TRUE
"E9-5",197,TRUE
"E9-50",186,TRUE
"E9-51",NA,FALSE
"E9-52",206,TRUE
"E9-53",272,TRUE
"E9-54",272,TRUE
"E9-55",272,TRUE
"E9-56",206,TRUE
"E9-57",197,TRUE
"E9-58",NA,FALSE
"E9-59",206,TRUE
"E9-6",NA,FALSE
"E9-60",206,TRUE
"E9-61",NA,FALSE
"E9-62",220,TRUE
"E9-63",225,TRUE
"E9-64",210,TRUE
"E9-65",184,TRUE
"E9-66",NA,FALSE
"E9-67",220,TRUE
"E9-68",210,TRUE
"E9-69",220,TRUE
"E9-7",NA,FALSE
"E9-70",189,TRUE
"E9-71",184,TRUE
"E9-72",206,TRUE
"E9-73",220,TRUE
"E9-74",225,TRUE
"E9-75",197,TRUE
"E9-76",210,TRUE
"E9-77",272,TRUE
"E9-78",220,TRUE
"E9-79",NA,FALSE
"E9-8",186,TRUE
"E9-80",234,TRUE
"E9-81",210,TRUE
"E9-82",189,TRUE
"E9-83",210,TRUE
"E9-84",206,TRUE
"E9-85",186,TRUE
"E9-86",272,TRUE
"E9-87",234,TRUE
"E9-88",220,TRUE
"E9-89",NA,FALSE
"E9-9",206,TRUE
"E9-90",197,TRUE
"E9-91",NA,FALSE
"E9-92",210,TRUE
"E9-93",234,TRUE
"E9-94",NA,FALSE
"E9-95",206,TRUE
"E9-96",220,TRUE
"E9-97",197,TRUE
"E9-98",NA,FALSE
"E9-99",220,TRUE
