"Block","Pos","Ind","rawWeight","Weight"
"E6",52,"E6-52",33.68,3.48588235294118
"E6",53,"E6-53",41.22,11.0258823529412
"E6",54,"E6-54",31.8,1.60588235294118
"E6",55,"E6-55",31.66,1.46588235294118
"E6",56,"E6-56",39.18,8.98588235294118
"E6",57,"E6-57",32.41,2.21588235294118
"E6",58,"E6-58",45.11,14.9158823529412
"E6",59,"E6-59",41.39,11.1958823529412
"E6",60,"E6-60",30.55,0.35588235294118
"E6",61,"E6-61",41.11,10.9158823529412
"E6",62,"E6-62",37.29,7.09588235294118
"E6",63,"E6-63",52.16,21.9658823529412
"E6",64,"E6-64",29.3,0
"E6",65,"E6-65",35.81,5.61588235294118
"E6",66,"E6-66",37.28,7.08588235294118
"E6",67,"E6-67",41.47,11.2758823529412
"E6",68,"E6-68",47.37,17.1758823529412
"E6",69,"E6-69",31.67,1.47588235294118
"E6",70,"E6-70",31.89,1.69588235294118
"E6",71,"E6-71",43.94,13.7458823529412
"E6",72,"E6-72",34.3,4.10588235294118
"E6",73,"E6-73",45.98,15.7858823529412
"E6",74,"E6-74",30.09,0
"E6",75,"E6-75",35.92,5.72588235294118
"E6",76,"E6-76",32.03,1.83588235294118
"E6",77,"E6-77",36.58,6.38588235294118
"E6",78,"E6-78",37.93,7.73588235294118
"E6",79,"E6-79",44.97,14.7758823529412
"E6",80,"E6-80",29.63,0
"E6",81,"E6-81",37.57,7.37588235294118
"E6",82,"E6-82",31.09,0.895882352941179
"E6",83,"E6-83",41.62,11.4258823529412
"E6",84,"E6-84",35.64,5.44588235294118
"E6",85,"E6-85",35.76,5.56588235294118
