Block,Pos,Date,Measurer,Veg,Bud,Flr,Fert,Abt,M,S,N
E6,136,28-Jul,Darcey,106,146,139,129,,,,
E6,137,28-Jul,Darcey,66,86,82,74,,,,
E6,138,28-Jul,Darcey,109,148,140,122,,,,
E6,139,28-Jul,Darcey,NA,,,,,,,
E6,140,28-Jul,Darcey,77,122,113,92,,,,
E6,141,28-Jul,Darcey,83,115,110,90,,,,
E6,142,28-Jul,Darcey,74,112,108,87,,,,
E6,143,28-Jul,Darcey,118,158,149,133,,,,
E6,144,28-Jul,Darcey,78,98,92,82,,,,
E6,145,28-Jul,Darcey,99,119,110,101,,,,
E6,146,28-Jul,Darcey,69,93,90,84,,,,
E6,147,28-Jul,Darcey,116,150,139,,,,,
E6,148,28-Jul,Darcey,95,135,129,108,,,,
E6,149,28-Jul,Darcey,73,104,97,87,,,,
E6,150,28-Jul,Darcey,82,106,,96,,,,
E6,151,28-Jul,Darcey,68,98,88,82,,,,
E6,152,28-Jul,Darcey,77,109,102,83,,,,
E6,153,28-Jul,Darcey,87,130,123,104,,,,
E6,154,28-Jul,Darcey,44,,,,,,,
E6,155,28-Jul,Darcey,92,125,113,101,,,,
E6,156,28-Jul,Darcey,93,116,106,,,,,
E6,157,28-Jul,Darcey,95,112,104,,,,,
E6,158,28-Jul,Darcey,54,71,66,,,,,
E6,159,28-Jul,Darcey,101,129,123,105,,,,
E6,160,28-Jul,Darcey,94,114,106,,,,,
E6,161,28-Jul,Darcey,75,109,101,81,,,,
E6,162,28-Jul,Darcey,89,96,,,,,,
E6,163,28-Jul,Darcey,79,112,99,84,,,,
E6,164,28-Jul,Darcey,65,85,79,76,,,,
E6,165,28-Jul,Darcey,81,124,117,105,,,,
E6,166,28-Jul,Darcey,115,118,,,,,,
E6,167,28-Jul,Darcey,82,104,,98,,,,
E6,168,28-Jul,Darcey,65,85,99,72,,,,
E6,169,28-Jul,Darcey,106,120,112,,,,,
E6,170,28-Jul,Darcey,59,66,65,63,,,,
E6,171,28-Jul,Darcey,111,113,,,,,,
E6,172,28-Jul,Darcey,113,,122,,,,,
E6,173,28-Jul,Darcey,109,134,124,,,,,
E6,174,28-Jul,Darcey,126,129,,,,,,
E6,175,28-Jul,Darcey,109,136,132,119,,,,
E6,176,28-Jul,Darcey,94,127,120,105,,,,
E6,177,28-Jul,Darcey,122,134,129,,,,,
E6,178,28-Jul,Darcey,93,120,112,,,,,
E6,179,28-Jul,Darcey,88,103,95,93,,,,
E6,180,28-Jul,Darcey,70,99,92,84,,,,
E6,181,28-Jul,Darcey,78,111,108,101,,,,
E6,182,28-Jul,Darcey,81,121,109,101,,,,
E6,183,28-Jul,Darcey,95,110,101,,,,,
E6,184,28-Jul,Darcey,76,109,100,90,,,,
E6,185,28-Jul,Darcey,NA,,,,,,,
E6,186,28-Jul,Darcey,114,138,130,120,,,,
E6,187,28-Jul,Darcey,75,93,85,,,,,
E6,188,28-Jul,Darcey,82,119,113,104,,,,
E6,189,28-Jul,Darcey,88,113,106,,,,,
E6,190,28-Jul,Darcey,82,102,95,,,,,
E6,191,28-Jul,Darcey,83,109,106,98,,,,
E6,192,28-Jul,Darcey,112,136,128,,,,,
E6,193,28-Jul,Darcey,70,103,94,82,,,,
E6,194,28-Jul,Darcey,109,138,130,114,,,,
E6,195,28-Jul,Darcey,117,131,126,,,,,
E6,196,28-Jul,Darcey,83,96,88,,,,,
E6,197,28-Jul,Darcey,117,130,126,,,,,
E6,198,28-Jul,Darcey,80,104,90,,,,,
E6,199,28-Jul,Darcey,68,104,97,93,,,,
E6,200,28-Jul,Darcey,124,139,135,,,,,
E7 ,1,28-Jul,Hannah,51,,,,,,,
E7,2,28-Jul,Hannah,35,,,,,,,
E7,3,28-Jul,Hannah,100,105,,,,,,
E7,4,28-Jul,Hannah,37,,,,,,,
E7,5,28-Jul,Hannah,58,,,,,,,
E7,6,28-Jul,Hannah,39,,,,,,,
E7,7,28-Jul,Hannah,54,57,,,,,,
E7,8,28-Jul,Hannah,58,60,,,,,,
E7,9,28-Jul,Hannah,73,,,,,,,
E7,10,28-Jul,Hannah,23,,,,,,,
E7,11,28-Jul,Hannah,38,,,,,,,
E7,12,28-Jul,Hannah,53,,,,,,,
E7,13,28-Jul,Hannah,47,,,,,,,
E7,14,28-Jul,Hannah,28,,,,,,,
E7,15,28-Jul,Hannah,52,,,,,,,
E7,16,28-Jul,Hannah,59,,,,,,,
E7,17,28-Jul,Hannah,44,,,,,,,
E7,18,28-Jul,Hannah,32,,,,,,,
E7,19,28-Jul,Hannah,57,,,,,,,
E7,20,28-Jul,Hannah,46,,,,,,,
E7,21,28-Jul,Hannah,32,,,,,,,
E7,22,28-Jul,Hannah,34,,,,,,,
E7,23,28-Jul,Hannah,30,,,,,,,
E7,24,28-Jul,Hannah,38,,,,,,,
E7,25,28-Jul,Hannah,33,,,,,,,
E7,26,28-Jul,Hannah,60,,,,,,,
E7,27,28-Jul,Hannah,45,,,,,,,
E7,28,28-Jul,Hannah,41,,,,,,,
E7,29,28-Jul,Hannah,34,,,,,,,
E7,30,28-Jul,Hannah,63,66.5,,,,,,
E7,31,28-Jul,Hannah,45,,,,,,,
E7,32,28-Jul,Hannah,33,,,,,,,
E7,33,28-Jul,Hannah,54,57,,,,,,
E7,34,28-Jul,Hannah,26,,,,,,,
E7,35,28-Jul,Hannah,36,,,,,,,
E7,36,28-Jul,Hannah,28,,,,,,,
E7,37,28-Jul,Hannah,25,,,,,,,
E7,38,28-Jul,Hannah,38,,,,,,,
E7,39,28-Jul,Hannah,55,,,,,,,
E7,40,28-Jul,Hannah,74,,,,,,,
E7,41,28-Jul,Hannah,36,,,,,,,
E7,42,28-Jul,Hannah,45,,,,,,,
E7,43,28-Jul,Hannah,55,58,,,,,,
E7,44,28-Jul,Hannah,39,,,,,,,
E7,45,28-Jul,Hannah,25,,,,,,,
E7,46,28-Jul,Hannah,39,,,,,,,
E7,47,28-Jul,Hannah,48,,,,,,,
E7,48,28-Jul,Hannah,43,,,,,,,
E7,49,28-Jul,Hannah,42,,,,,,,
E7,50,28-Jul,Hannah,27,,,,,,,
E7,51,28-Jul,Hannah,84,87,,,,,,
E7,52,28-Jul,Hannah,35,,,,,,,
E7,53,28-Jul,Hannah,48,,,,,,,
E7,54,28-Jul,Hannah,60,,,,,,,
E7,55,28-Jul,Hannah,38,,,,,,,
E7,56,28-Jul,Hannah,20,,,,,,,
E7,57,28-Jul,Hannah,44,,,,,,,
E7,58,28-Jul,Hannah,44,,,,,,,
E7,59,28-Jul,Hannah,56,,,,,,,
E7,60,28-Jul,Hannah,49,,,,,,,
E7,61,28-Jul,Hannah,40,,,,,,,
E7,62,28-Jul,Hannah,45,,,,,,,
E7,63,28-Jul,Hannah,49,,,,,,,
E7,64,28-Jul,Hannah,40,,,,,,,
E7,65,28-Jul,Hannah,50,,,,,,,
E7,66,28-Jul,Hannah,46,,,,,,,
E7,67,28-Jul,Hannah,27,,,,,,,
E7,68,28-Jul,Hannah,29,,,,,,,
E7,69,28-Jul,Hannah,47,,,,,,,
E7,70,28-Jul,Hannah,35,,,,,,,
E7,71,28-Jul,Hannah,42,,,,,,,
E7,72,28-Jul,Hannah,46,,,,,,,
E7,73,28-Jul,Hannah,39,,,,,,,
E7,74,28-Jul,Hannah,35,,,,,,,
E7,75,28-Jul,Hannah,38,,,,,,,
E7,76,28-Jul,Hannah,32,,,,,,,
E7,77,28-Jul,Hannah,56,,,,,,,
E7,78,28-Jul,Hannah,39,,,,,,,
E7,79,28-Jul,Hannah,84,,,,,,,
E7,80,28-Jul,Hannah,44,,,,,,,
E7,81,28-Jul,Hannah,22,,,,,,,
E7,82,28-Jul,Hannah,69,,,,,,,
E7,83,28-Jul,Hannah,40,,,,,,,
E7,84,28-Jul,Hannah,62,,,,,,,
E7,85,28-Jul,Hannah,69,,,,,,,
E7,86,28-Jul,Hannah,52,,,,,,,
E7,87,28-Jul,Hannah,76,82,,,,,,
E7,88,28-Jul,Hannah,58,,,,,,,
E7,89,28-Jul,Hannah,53,,,,,,,
E7,90,28-Jul,Hannah,58,,,,,,,
E7,91,28-Jul,Hannah,76,,,,,,,
E7,92,28-Jul,Hannah,56,,,,,,,
E7,93,28-Jul,Hannah,48,,,,,,,
E7,94,28-Jul,Hannah,86,,,,,,,
E7,95,28-Jul,Hannah,86,,,,,,,
E7,96,28-Jul,Hannah,50,,,,,,,
E7,97,28-Jul,Hannah,85,,,,,,,
E7,98,28-Jul,Hannah,40,,,,,,,
E7,99,28-Jul,Hannah,85,,,,,,,
E7,100,28-Jul,Hannah,93,,,,,,,
E7,101,28-Jul,Hannah,63,,,,,,,
E7,102,28-Jul,Hannah,47,,,,,,,
E7,103,28-Jul,Hannah,75,,,,,,,
E7,104,28-Jul,Hannah,58,,,,,,,
E7,105,28-Jul,Hannah,75,,,,,,,
E7,106,28-Jul,Hannah,69,,,,,,,
E7,107,28-Jul,Hannah,43,,,,,,,
E7,108,28-Jul,Hannah,52,,,,,,,
E7,109,28-Jul,Hannah,72,,,,,,,
E7,110,28-Jul,Hannah,50,,,,,,,
E7,111,28-Jul,Hannah,63,,,,,,,
E7,112,28-Jul,Hannah,54,73,,,,,,
E7,113,28-Jul,Hannah,72,,,,,,,
E7,114,28-Jul,Hannah,NA,,,,,,,
E7,115,28-Jul,Hannah,69,,,,,,,
E7,116,28-Jul,Hannah,63,68,,,,,,
E7,117,28-Jul,Hannah,52,56,,,,,,
E7,118,28-Jul,Hannah,72,,,,,,,
E7,119,28-Jul,Hannah,64,75,67.5,,,,,
E7,120,28-Jul,Hannah,NA,,,,,,,
E7,121,28-Jul,Hannah,88,,,,,,,
E7,122,28-Jul,Hannah,66,72,70,,,,,
E7,123,28-Jul,Hannah,27,,,,,,,
E7,124,28-Jul,Hannah,35,,,,,,,
E7,125,28-Jul,Hannah,47,,,,,,,
E7,126,28-Jul,Hannah,73,,,,,,,
E7,127,28-Jul,Hannah,52,,,,,,,
E7,128,28-Jul,Hannah,88,,,,,,,
E7,129,28-Jul,Hannah,42,,,,,,,
E7,130,28-Jul,Hannah,35,,,,,,,
E7,131,28-Jul,Hannah,50,57,52,,,,,
E7,132,28-Jul,Hannah,60,,,,,,,
E7,133,28-Jul,Hannah,56,,,,,,,
E7,134,28-Jul,Hannah,58,,,,,,,
E7,135,28-Jul,Hannah,64,,,,,,,
E7,136,28-Jul,Hannah,70,,,,,,,
E7,137,28-Jul,Hannah,33,,,,,,,
E7,138,28-Jul,Hannah,76,,,,,,,
E7,139,28-Jul,Hannah,76,83,,,,,,
E7,140,28-Jul,Hannah,28,,,,,,,
E7,141,28-Jul,Hannah,42,,,,,,,
E7,142,28-Jul,Hannah,52,57,,,,,,
E7,143,28-Jul,Hannah,NA,,,,,,,
E7,144,28-Jul,Hannah,45,,,,,,,
E7,145,28-Jul,Hannah,55,58,,,,,,
E7,146,28-Jul,Hannah,45,,,,,,,
E7,147,28-Jul,Hannah,43,,,,,,,
E7,148,28-Jul,Hannah,38,,,,,,,
E7,149,28-Jul,Hannah,66,,,,,,,
E7,150,28-Jul,Hannah,28,,,,,,,
E7,151,28-Jul,Hannah,41,,,,,,,
E7,152,28-Jul,Hannah,45,,,,,,,
E7,153,28-Jul,Hannah,80,,,,,,,
E7,154,28-Jul,Hannah,44,53,48,,,,,
E7,155,28-Jul,Hannah,NA,,,,,,,
E7,156,28-Jul,Hannah,37,,,,,,,
E7,157,28-Jul,Hannah,47,,,,,,,
E7,158,28-Jul,Hannah,53,,,,,,,
E7,159,28-Jul,Hannah,46,,,,,,,
E7,160,28-Jul,Hannah,68,,,,,,,
E7,161,28-Jul,Hannah,53,,,,,,,
E7,162,28-Jul,Hannah,57,,,,,,,
E7,163,28-Jul,Hannah,75,,,,,,,
E7,164,28-Jul,Hannah,49,,,,,,,
E7,165,28-Jul,Hannah,37,,,,,,,
E7,166,28-Jul,Hannah,NA,,,,,,,
E7,167,28-Jul,Hannah,51,,,,,,,
E7,168,28-Jul,Hannah,30,,,,,,,
E7,169,28-Jul,Hannah,34,,,,,,,
E7,170,28-Jul,Hannah,58,,,,,,,
E7,171,28-Jul,Hannah,66,,,,,,,
E7,172,28-Jul,Hannah,56,,,,,,,
E7,173,28-Jul,Hannah,29,,,,,,,
E7,174,28-Jul,Hannah,59,,,,,,,
E7,175,28-Jul,Hannah,46,,,,,,,
E7,176,28-Jul,Hannah,65,,,,,,,
E7,177,28-Jul,Hannah,58,,,,,,,
E7,178,28-Jul,Hannah,101,,,,,,,
E7,179,28-Jul,Hannah,84,,,,,,,
E7,180,28-Jul,Hannah,37,,,,,,,
E7,181,28-Jul,Hannah,75,,,,,,,
E7,182,28-Jul,Hannah,53,,,,,,,
E7,183,28-Jul,Hannah,NA,,,,,,,
E7,184,28-Jul,Hannah,66,,,,,,,
E7,185,28-Jul,Hannah,97,100,,,,,,
E7,186,28-Jul,Hannah,66,,,,,,,
E7,187,28-Jul,Hannah,74,77,,,,,,
E7,188,28-Jul,Hannah,57,61,,,,,,
E7,189,28-Jul,Hannah,44,,,,,,,
E7,190,28-Jul,Hannah,72,,,,,,,
E7,191,28-Jul,Hannah,77,,,,,,,
E7,192,28-Jul,Hannah,99,110,,,,,,
E7,193,28-Jul,Hannah,35,,,,,,,
E7,194,28-Jul,Hannah,38,,,,,,,
E7,195,28-Jul,Hannah,68,,,,,,,
E7,196,28-Jul,Hannah,66,,,,,,,
E7,197,28-Jul,Hannah,64,,,,,,,
E7,198,28-Jul,Hannah,79,,,,,,,
E7,199,28-Jul,Hannah,37,,,,,,,
E7,200,28-Jul,Hannah,47,,,,,,,
E7,201,28-Jul,Hannah,69,,,,,,,
E7,202,28-Jul,Hannah,73,,,,,,,
E8,1,28-Jul,Samara,82,106,101,88,,,,
E8,2,28-Jul,Samara,92,135,126,97,,,,
E8,3,28-Jul,Samara,69,107,101,85,,,,
E8,4,28-Jul,Samara,65,90,86,73,,,,
E8,5,28-Jul,Samara,88,126,115,95,,,,
E8,6,28-Jul,Samara,43,,71,67,,,,
E8,7,28-Jul,Samara,74,,82,80,,,,
E8,8,28-Jul,Samara,71,99,94,75,,,,
E8,9,28-Jul,Samara,104,122,113,,,,,
E8,10,28-Jul,Samara,68,97,92,,,,,
E8,11,28-Jul,Samara,96,130,120,,,,,
E8,12,28-Jul,Samara,76,117,109,80,,,,
E8,13,28-Jul,Samara,73,106,97,,,,,
E8,14,28-Jul,Samara,97,107,,,,,,
E8,15,28-Jul,Samara,57,,78,68,,,,
E8,16,28-Jul,Samara,61,99,91,82,,,,
E8,17,28-Jul,Samara,107,109,,,,,,
E8,18,28-Jul,Samara,67,84,79,,,,,YES
E8,19,28-Jul,Samara,112,123,117,,,,,
E8,20,28-Jul,Samara,96,111,104,,,,,
E8,21,28-Jul,Samara,83,140,134,115,,,,
E8,22,28-Jul,Samara,71,101,95,,,,,
E8,23,28-Jul,Samara,62,87,81,68,,,,
E8,24,28-Jul,Samara,73,102,94,80,,,,
E8,25,28-Jul,Samara,76,,90,87,,,,
E8,26,28-Jul,Samara,78,121,115,84,,,,
E8,27,28-Jul,Samara,72,88,80,,,,,
E8,28,28-Jul,Samara,106,146,136,,,,,
E8,29,28-Jul,Samara,70,105,97,,,,,
E8,30,28-Jul,Samara,82,103,96,87,,,,
E8,31,28-Jul,Samara,41,74,67,54,,,,
E8,32,28-Jul,Samara,72,97,90,,,,,
E8,33,28-Jul,Samara,82,120,110,88,,,,
E8,34,28-Jul,Samara,71,96,89,75,,,,
E8,35,28-Jul,Samara,87,124,115,,,,,
E8,36,28-Jul,Samara,76,103,97,,,,,
E8,37,28-Jul,Samara,81,103,95,,,,,
E8,38,28-Jul,Samara,77,110,105,88,,,,
E8,39,28-Jul,Samara,60,76,71,,,,,YES
E8,40,28-Jul,Samara,49,85,82,76,,,,
E8,41,28-Jul,Samara,89,131,120,,,,,
E8,42,28-Jul,Samara,76,113,107,,,,,
E8,43,28-Jul,Samara,57,82,75,,,,,
E8,44,28-Jul,Samara,68,84,81,,,,,
E8,45,28-Jul,Samara,91,125,114,,,,,
E8,46,28-Jul,Samara,51,68,61,,,,,
E8,47,28-Jul,Samara,65,80,76,,,,,
E8,48,28-Jul,Samara,46,87,78,63,,,,
E8,49,28-Jul,Samara,74,83,80,,,,,
E8,50,28-Jul,Samara,67,98,93,75,,,,
E8,51,28-Jul,Samara,43,84,81,77,,,,
E8,52,28-Jul,Samara,62,91,93,85,,,,
E8,53,28-Jul,Samara,75,101,95,,,,,
E8,54,28-Jul,Samara,71,96,89,76,,,,
E8,55,28-Jul,Samara,98,117,110,,,,,
E8,56,28-Jul,Samara,87,104,97,,,,,
E8,57,28-Jul,Samara,60,99,91,,,,,
E8,58,28-Jul,Samara,79,84,83,,,,,
E8,59,28-Jul,Samara,86,121,115,102,,,,
E8,60,28-Jul,Samara,NA,,,,,,,
E8,61,28-Jul,Samara,36,62,,57,,,,
E8,62,28-Jul,Samara,93,133,115,104,,,,
E8,63,28-Jul,Samara,83,123,111,95,,,,
E8,64,28-Jul,Samara,40,69,63,52,,,,
E8,65,28-Jul,Samara,68,98,92,77,,,,
E8,66,28-Jul,Samara,72,98,90,,,,,
E8,67,28-Jul,Samara,70,99,95,82,,,,
E8,68,28-Jul,Samara,84,120,114,,,,,
E8,69,28-Jul,Samara,60,96,89,70,,,,
E8,70,28-Jul,Samara,80,111,103,,,,,
E8,71,28-Jul,Samara,78,,108,88,,,,
E8,72,28-Jul,Samara,68,107,95,76,,,,
E8,73,28-Jul,Samara,54,78,71,,,,,
E8,74,28-Jul,Samara,66,92,84,,,,,
E8,75,28-Jul,Samara,82,119,109,91,,,,
E8,76,28-Jul,Samara,79,110,104,84,,,,
E8,77,28-Jul,Samara,69,83,78,65,,,,
E8,78,28-Jul,Samara,59,86,80,59,,,,
E8,79,28-Jul,Samara,80,115,111,93,,,,
E8,80,28-Jul,Samara,86,112,106,91,,,,
E8,81,28-Jul,Samara,41,60,54,,,,,
E8,82,28-Jul,Samara,79,110,102,89,,,,
E8,83,28-Jul,Samara,94,121,115,,,,,
E8,84,28-Jul,Samara,110,117,,,,,,
E8,85,28-Jul,Samara,96,104,,,,,,
E8,86,28-Jul,Samara,63,133,122,95,,,,
E8,87,28-Jul,Samara,73,94,89,,,,,
E8,88,28-Jul,Samara,71,92,86,,,,,
E8,89,28-Jul,Samara,61,83,76,,,,,
E8,90,28-Jul,Samara,61,86,84,78,,,,
E8,91,28-Jul,Samara,88,121,113,,,,,
E8,92,28-Jul,Samara,86,135,127,110,,,,
E8,93,28-Jul,Samara,73,115,110,90,,,,
E8,94,28-Jul,Samara,72,103,97,84,,,,
E8,95,28-Jul,Samara,75,88,81,,,,,
E8,96,28-Jul,Samara,49,87,81,67,,,,
E8,97,28-Jul,Samara,67,87,81,74,,,,
E8,98,28-Jul,Samara,97,115,111,,,,,
E8,99,28-Jul,Samara,81,108,102,,,,,
E8,100,28-Jul,Samara,101,133,125,,,,,
E8,101,28-Jul,Samara,80,108,103,91,,,,
E8,102,28-Jul,Samara,90,116,108,,,,,
E8,103,28-Jul,Samara,99,116,115,,,,,
E8,104,28-Jul,Samara,96,151,138,105,,,,
E8,105,28-Jul,Samara,99,134,122,111,,,,
E8,106,28-Jul,Samara,88,122,113,96,,,,
E8,107,28-Jul,Samara,97,120,103,,,,,
E8,108,28-Jul,Samara,89,111,103,93,,,,
E8,109,28-Jul,Samara,91,122,116,107,,,,
E8,110,28-Jul,Samara,93,122,115,,,,,
E8,111,28-Jul,Samara,113,151,145,129,,,,
E8,112,28-Jul,Samara,64,,97,81,,,,
E8,113,28-Jul,Samara,79,93,92,89,,,,
E8,114,28-Jul,Samara,73,108,103,89,,,,
E8,115,28-Jul,Samara,85,122,115,108,,,,
E8,116,28-Jul,Samara,74,112,106,85,,,,
E8,117,28-Jul,Samara,101,122,111,,,,,
E8,118,28-Jul,Samara,109,135,125,,,,,
E8,119,28-Jul,Samara,91,116,110,95,,,,
E8,120,28-Jul,Samara,76,,108,98,,,,
E8,121,28-Jul,Samara,67,104,100,93,,,,
E8,122,28-Jul,Samara,94,115,109,,,,,
E8,123,28-Jul,Samara,68,81,77,,,,,
E8,124,28-Jul,Samara,64,83,76,,,,,
E8,125,28-Jul,Samara,78,103,95,86,,,,
E8,126,28-Jul,Samara,113,117,,,,,,
E8,127,28-Jul,Samara,41,55,54,53,,,,
E8,128,28-Jul,Samara,113,127,122,,,,,
E8,129,28-Jul,Samara,105,121,112,,,,,
E8,130,28-Jul,Samara,58,84,77,67,,,,
E8,131,28-Jul,Samara,98,123,114,,,,,
E8,132,28-Jul,Samara,69,95,90,,,,,
E8,133,28-Jul,Samara,110,138,126,,,,,
E8,134,28-Jul,Samara,62,75,70,65,,,,
E8,135,28-Jul,Samara,65,,105,90,,,,
E8,136,28-Jul,Samara,68,95,90,,,,,
E8,137,28-Jul,Samara,76,104,100,89,,,,
E8,138,28-Jul,Samara,89,120,113,97,,,,
E8,139,28-Jul,Samara,112,119,,,,,,
E8,140,28-Jul,Samara,84,104,98,,,,,
E8,141,28-Jul,Samara,NA,,,,,,,
E8,142,28-Jul,Samara,99,111,106,,,,,
E8,143,28-Jul,Samara,71,105,96,,,,,
E8,144,28-Jul,Samara,70,99,94,77,,,,
E8,145,28-Jul,Samara,91,132,124,98,,,,
E8,146,28-Jul,Samara,74,103,96,,,,,
E8,147,28-Jul,Samara,85,111,102,,,,,
E8,148,28-Jul,Samara,66,99,97,78,,,,
E8,149,28-Jul,Samara,105,108,,,,,,
E8,150,28-Jul,Samara,89,111,105,,,,,
E8,151,28-Jul,Samara,95,117,110,99,,,,
E8,152,28-Jul,Samara,97,113,104,,,,,
E8,153,28-Jul,Samara,72,82,80,,,,,
E8,154,28-Jul,Samara,80,110,,98,,,,
E8,155,28-Jul,Samara,66,89,80,,,,,
E8,156,28-Jul,Samara,72,105,99,81,,,,
E8,157,28-Jul,Samara,96,106,99,,,,,
E8,158,28-Jul,Samara,66,92,84,71,,,,
E8,159,28-Jul,Samara,120,143,133,,,,,
E8,160,28-Jul,Samara,57,81,74,,,,,
E8,161,28-Jul,Samara,43,,,,,,,
E8,162,28-Jul,Samara,65,88,84,,,,,
E8,163,28-Jul,Samara,57,97,84,72,,,,
E8,164,28-Jul,Samara,57,107,98,78,,,,
E8,165,28-Jul,Samara,85,99,96,,,,,
E8,166,28-Jul,Samara,84,110,104,,,,,
E8,167,28-Jul,Samara,64,111,103,76,,,,
E8,168,28-Jul,Samara,72,92,83,,,,,
E8,169,28-Jul,Samara,100,112,106,,,,,
E8,170,28-Jul,Samara,92,110,100,,,,,
E8,171,28-Jul,Samara,99,106,,,,,,
E8,172,28-Jul,Samara,95,137,125,106,,,,
E8,173,28-Jul,Samara,83,99,92,,,,,
E8,174,28-Jul,Samara,53,79,,78,,,,
E8,175,28-Jul,Samara,111,127,122,,,,,
E8,176,28-Jul,Samara,75,96,95,94,,,,
E8,177,28-Jul,Samara,101,134,126,,,,,
E8,178,28-Jul,Samara,113,135,124,,,,,
E8,179,28-Jul,Samara,69,96,,95,,,,
E8,180,28-Jul,Samara,87,98,97,,,,,
E8,181,28-Jul,Samara,71,107,105,100,,,,
E8,182,28-Jul,Samara,67,117,114,86,,,,
E8,183,28-Jul,Samara,70,120,116,91,,,,
E8,184,28-Jul,Samara,97,126,120,103,,,,
E8,185,28-Jul,Samara,102,114,112,,,,,
E8,186,28-Jul,Samara,84,125,119,105,,,,
E8,187,28-Jul,Samara,106,133,121,,,,,
E8,188,28-Jul,Samara,65,115,102,90,,,,
E8,189,28-Jul,Samara,90,133,128,101,,,,
E8,190,28-Jul,Samara,103,140,132,,,,,
E8,191,28-Jul,Samara,94,104,,,,,,
E8,192,28-Jul,Samara,80,117,113,94,,,,
E8,193,28-Jul,Samara,83,113,110,91,,,,
E8,194,28-Jul,Samara,75,98,92,,,,,
E8,195,28-Jul,Samara,98,127,121,,,,,
E8,196,28-Jul,Samara,84,115,111,92,,,,
E8,197,28-Jul,Samara,81,101,96,,,,,
E8,198,28-Jul,Samara,130,139,133,,,,,
E8,199,28-Jul,Samara,98,149,141,,,,,
E8,200,28-Jul,Samara,109,121,116,,,,,
E9,1,28-Jul,Hannah,38,,,,,,,
E9,2,28-Jul,Hannah,39,,,,,,,
E9,3,28-Jul,Hannah,39.5,,,,,,,
E9,4,28-Jul,Hannah,36,,,,,,,
E9,5,28-Jul,Hannah,38,,,,,,,
E9,6,28-Jul,Hannah,33,,,,,,,
E9,7,28-Jul,Hannah,34,,,,,,,
E9,8,28-Jul,Hannah,46,,,,,,,
E9,9,28-Jul,Hannah,35,,,,,,,
E9,10,28-Jul,Hannah,42,,,,,,,
E9,11,28-Jul,Hannah,24,,,,,,,
E9,12,28-Jul,Hannah,23,,,,,,,
E9,13,28-Jul,Hannah,31,,,,,,,
E9,14,28-Jul,Hannah,27,,,,,,,
E9,15,28-Jul,Hannah,15,,,,,,,
E9,16,28-Jul,Hannah,43,,,,,,,
E9,17,28-Jul,Hannah,32,,,,,,,
E9,18,28-Jul,Hannah,26,,,,,,,
E9,19,28-Jul,Hannah,24,,,,,,,
E9,20,28-Jul,Hannah,42,,,,,,,
E9,21,28-Jul,Hannah,NA,,,,,,,
E9,22,28-Jul,Hannah,30,,,,,,,
E9,23,28-Jul,Hannah,36,,,,,,,
E9,24,28-Jul,Hannah,45,,,,,,,
E9,25,28-Jul,Hannah,33,,,,,,,
E9,26,28-Jul,Hannah,16,,,,,,,
E9,27,28-Jul,Hannah,42,,,,,,,
E9,28,28-Jul,Hannah,30,,,,,,,
E9,29,28-Jul,Hannah,24,,,,,,,
E9,30,28-Jul,Hannah,20,,,,,,,
E9,31,28-Jul,Hannah,38,,,,,,,
E9,32,28-Jul,Hannah,25,,,,,,,
E9,33,28-Jul,Hannah,41,,,,,,,
E9,34,28-Jul,Hannah,26,,,,,,,
E9,35,28-Jul,Hannah,17,,,,,,,
E9,36,28-Jul,Hannah,32,,,,,,,
E9,37,28-Jul,Hannah,28,,,,,,,
E9,38,28-Jul,Hannah,43,,,,,,,
E9,39,28-Jul,Hannah,31,,,,,,,
E9,40,28-Jul,Hannah,25,,,,,,,
E9,41,28-Jul,Hannah,17,,,,,,,
E9,42,28-Jul,Hannah,20,,,,,,,
E9,43,28-Jul,Hannah,40,,,,,,,
E9,44,28-Jul,Hannah,32,,,,,,,
E9,45,28-Jul,Hannah,28,,,,,,,
E9,46,28-Jul,Hannah,28,,,,,,,
E9,47,28-Jul,Hannah,42,,,,,,,
E9,48,28-Jul,Hannah,36,,,,,,,
E9,49,28-Jul,Hannah,42,,,,,,,
E9,50,28-Jul,Hannah,31,,,,,,,
E9,51,28-Jul,Hannah,45,,,,,,,
E9,52,28-Jul,Hannah,37,,,,,,,
E9,53,28-Jul,Hannah,39,,,,,,,
E9,54,28-Jul,Hannah,34,,,,,,,
E9,55,28-Jul,Hannah,37,,,,,,,
E9,56,28-Jul,Hannah,37,,,,,,,
E9,57,28-Jul,Hannah,25,,,,,,,
E9,58,28-Jul,Hannah,33,,,,,,,
E9,59,28-Jul,Hannah,49,,,,,,,
E9,60,28-Jul,Hannah,35,,,,,,,
E9,61,28-Jul,Hannah,39,,,,,,,
E9,62,28-Jul,Hannah,16,,,,,,,
E9,63,28-Jul,Hannah,29,,,,,,,
E9,64,28-Jul,Hannah,28,,,,,,,
E9,65,28-Jul,Hannah,27,,,,,,,
E9,66,28-Jul,Hannah,NA,,,,,,,
E9,67,28-Jul,Hannah,38,,,,,,,
E9,68,28-Jul,Hannah,40,,,,,,,
E9,69,28-Jul,Hannah,32,,,,,,,
E9,70,28-Jul,Hannah,40,,,,,,,
E9,71,28-Jul,Hannah,29,,,,,,,
E9,72,28-Jul,Hannah,24,,,,,,,
