Block,Pos,Date,Measurer,Veg,Bud,Flr,Fert,Abt,M,S,N
E6,156,08-Jun,Maria,41,,,,,,,
E6,157,08-Jun,Maria,76,,,,,,,
E6,158,08-Jun,Maria,66,,,,,,,
E6,159,08-Jun,Maria,77,,,,,,,
E6,160,08-Jun,Maria,70,,,,,,,
E6,161,08-Jun,Maria,39,,,,,,,
E6,162,08-Jun,Maria,49,,,,,,,
E6,163,08-Jun,Maria,68,,,,,,,
E6,164,08-Jun,Maria,45.5,,,,,,,
E6,165,08-Jun,Maria,61,,,,,,,
E6,166,08-Jun,Maria,58,,,,,,,
E6,167,08-Jun,Maria,53,,,,,,,
E6,168,08-Jun,Maria,46,,,,,,,
E6,169,08-Jun,Maria,80,,,,,,,
E6,170,08-Jun,Maria,60,,,,,,,
E6,171,08-Jun,Maria,71,,,,,,,
E6,172,08-Jun,Maria,74,,,,,,,
E6,173,08-Jun,Maria,53,,,,,,,
E6,174,08-Jun,Maria,62,,,,,,,
E6,175,08-Jun,Maria,82,,,,,,,
E6,176,08-Jun,Maria,60,,,,,,,
E6,177,08-Jun,Maria,55,,,,,,,
E6,178,08-Jun,Maria,73,,,,,,,
E6,179,08-Jun,Maria,50.5,,,,,,,
E6,180,08-Jun,Maria,59,,,,,,,
E6,181,08-Jun,Maria,63,,,,,,,
E6,182,08-Jun,Maria,68,,,,,,,
E6,183,08-Jun,Maria,79,,,,,,,
E6,184,08-Jun,Maria,56,,,,,,,
E6,185,08-Jun,Maria,66.5,,,,,,,
E6,186,08-Jun,Maria,86,,,,,,,
E6,187,08-Jun,Maria,34,,,,,,,
E6,188,08-Jun,Maria,87,,,,,,,
E6,189,08-Jun,Maria,40,,,,,,,
E6,190,08-Jun,Maria,61,,,,,,,
E6,191,08-Jun,Maria,27,,,,,,,
E6,192,08-Jun,Maria,67,,,,,,,
E6,193,08-Jun,Maria,57,,,,,,,
E6,194,08-Jun,Maria,59,,,,,,,
E6,195,08-Jun,Maria,56,,,,,,,
E6,196,08-Jun,Maria,60.5,,,,,,,
E6,197,08-Jun,Maria,62,,,,,,,
E6,198,08-Jun,Maria,50,,,,,,,
E6,199,08-Jun,Maria,52,,,,,,,
E6,200,08-Jun,Maria,71,,,,,,,
E9,1,08-Jun,Abby,17,,,,,,,
E9,2,08-Jun,Abby,47,,,,,,,
E9,3,08-Jun,Abby,59,,,,,,,
E9,4,08-Jun,Abby,49,,,,,,,
E9,5,08-Jun,Abby,56,,,,,,,
E9,6,08-Jun,Abby,56,,,,,,,
E9,7,08-Jun,Abby,62,,,,,,,
E9,8,08-Jun,Abby,78,,,,,,,
E9,9,08-Jun,Abby,63,,,,,,,
E9,10,08-Jun,Abby,71,,,,,,,
E9,11,08-Jun,Abby,60,,,,,,,
E9,12,08-Jun,Abby,74,,,,,,,
E9,13,08-Jun,Abby,39,,,,,,,
E9,14,08-Jun,Abby,82,,,,,,,
E9,15,08-Jun,Abby,NA,,,,,,,
E9,16,08-Jun,Abby,63,,,,,,,
E9,17,08-Jun,Abby,81,,,,,,,
E9,18,08-Jun,Abby,49,,,,,,,
E9,19,08-Jun,Abby,43,,,,,,,
E9,20,08-Jun,Abby,61,,,,,,,
E9,21,08-Jun,Abby,NA,,,,,,,
E9,22,08-Jun,Abby,72,,,,,,,
E9,23,08-Jun,Abby,74,,,,,,,
E9,24,08-Jun,Abby,NA,,,,,,,
E9,25,08-Jun,Abby,63,,,,,,,
E9,26,08-Jun,Abby,23,,,,,,,
E9,27,08-Jun,Abby,43,,,,,,,
E9,28,08-Jun,Abby,55,,,,,,,
E9,29,08-Jun,Abby,41,,,,,,,
E9,30,08-Jun,Abby,47,,,,,,,
E9,31,08-Jun,Abby,59,,,,,,,
E9,32,08-Jun,Abby,33,,,,,,,
E9,33,08-Jun,Abby,55,,,,,,,
E9,34,08-Jun,Abby,63,,,,,,,
E9,35,08-Jun,Abby,27,,,,,,,
E9,36,08-Jun,Abby,49,,,,,,,
E9,37,08-Jun,Abby,NA,,,,,,,
E9,38,08-Jun,Abby,45,,,,,,,
E9,39,08-Jun,Abby,NA,,,,,,,
E9,40,08-Jun,Abby,26,,,,,,,
E9,41,08-Jun,Abby,54,,,,,,,
E9,42,08-Jun,Abby,32,,,,,,,
E9,43,08-Jun,Abby,NA,,,,,,,
E9,44,08-Jun,Abby,56,,,,,,,
E9,45,08-Jun,Abby,NA,,,,,,,
E9,46,08-Jun,Abby,NA,,,,,,,
E9,47,08-Jun,Abby,33,,,,,,,
E9,48,08-Jun,Abby,56,,,,,,,
E9,49,08-Jun,Abby,34,,,,,,,
E9,50,08-Jun,Abby,39,,,,,,,
E9,51,08-Jun,Abby,30,,,,,,,
E9,52,08-Jun,Abby,22,,,,,,,
E9,53,08-Jun,Abby,22,,,,,,,
E9,54,08-Jun,Abby,29,,,,,,,
E9,55,08-Jun,Abby,33,,,,,,,
E9,56,08-Jun,Abby,39,,,,,,,
E9,57,08-Jun,Abby,NA,,,,,,,
E9,58,08-Jun,Abby,NA,,,,,,,
E9,59,08-Jun,Abby,55,,,,,,,
E9,60,08-Jun,Abby,45,,,,,,,
E9,61,08-Jun,Abby,59,,,,,,,
E9,62,08-Jun,Abby,34,,,,,,,
E9,63,08-Jun,Abby,41,,,,,,,
E9,64,08-Jun,Abby,45,,,,,,,
E9,65,08-Jun,Abby,36,,,,,,,
E9,66,08-Jun,Abby,NA,,,,,,,
E9,67,08-Jun,Abby,27,,,,,,,
E9,68,08-Jun,Abby,41,,,,,,,
E9,69,08-Jun,Abby,23,,,,,,,
E9,70,08-Jun,Abby,29,,,,,,,
E9,71,08-Jun,Abby,42,,,,,,,
E9,72,08-Jun,Abby,NA,,,,,,,
E9,73,08-Jun,Abby,39,,,,,,,
E9,74,08-Jun,Abby,55,,,,,,,
E9,75,08-Jun,Abby,NA,,,,,,,
E9,76,08-Jun,Abby,NA,,,,,,,
E9,77,08-Jun,Abby,NA,,,,,,,
E9,78,08-Jun,Abby,51,,,,,,,
E9,79,08-Jun,Abby,NA,,,,,,,
E9,80,08-Jun,Abby,29,,,,,,,
E9,81,08-Jun,Abby,36,,,,,,,
E9,82,08-Jun,Abby,28,,,,,,,
E9,83,08-Jun,Abby,48,,,,,,,
E9,84,08-Jun,Abby,43,,,,,,,
E9,85,08-Jun,Abby,31,,,,,,,
E9,86,08-Jun,Abby,57,,,,,,,
E9,87,08-Jun,Abby,42,,,,,,,
E9,88,08-Jun,Abby,76,,,,,,,
E9,89,08-Jun,Abby,52,,,,,,,
E9,90,08-Jun,Abby,47,,,,,,,
E9,91,08-Jun,Abby,39,,,,,,,
E9,92,08-Jun,Abby,38,,,,,,,
E9,93,08-Jun,Abby,31,,,,,,,
E9,94,08-Jun,Abby,67,,,,,,,
E9,95,08-Jun,Abby,36,,,,,,,
E9,96,08-Jun,Abby,67,,,,,,,
E9,97,08-Jun,Abby,52,,,,,,,
E9,98,08-Jun,Abby,57,,,,,,,
E9,99,08-Jun,Abby,NA,,,,,,,
E9,100,08-Jun,Abby,33,,,,,,,
E9,101,08-Jun,Abby,34,,,,,,,
E9,102,08-Jun,Abby,31,,,,,,,
E9,103,08-Jun,Abby,84,,,,,,,
E9,104,08-Jun,Abby,64,,,,,,,
E9,105,08-Jun,Abby,40,,,,,,,
E9,106,08-Jun,Abby,51,,,,,,,
E9,107,08-Jun,Abby,55,,,,,,,
E9,108,08-Jun,Abby,63,,,,,,,
E9,109,08-Jun,Abby,40,,,,,,,
E9,110,08-Jun,Abby,39,,,,,,,
E9,111,08-Jun,Abby,42,,,,,,,
E9,112,08-Jun,Abby,19,,,,,,,
E9,113,08-Jun,Abby,39,,,,,,,
E9,114,08-Jun,Abby,32,,,,,,,
E9,115,08-Jun,Abby,56,,,,,,,
E9,116,08-Jun,Abby,13,,,,,,,
E9,117,08-Jun,Abby,59,,,,,,,
E9,118,08-Jun,Abby,46,,,,,,,
E9,119,08-Jun,Abby,NA,,,,,,,
E9,120,08-Jun,Abby,43,,,,,,,
E9,121,08-Jun,Abby,28,,,,,,,
E9,122,08-Jun,Abby,30,,,,,,,
E9,123,08-Jun,Abby,52,,,,,,,
E9,124,08-Jun,Abby,42,,,,,,,
E9,125,08-Jun,Abby,48,,,,,,,
E9,126,08-Jun,Abby,42,,,,,,,
E9,127,08-Jun,Abby,38,,,,,,,
E9,128,08-Jun,Abby,62,,,,,,,
E9,129,08-Jun,Abby,37,,,,,,,
E9,130,08-Jun,Abby,47,,,,,,,
E9,131,08-Jun,Abby,35,,,,,,,
E9,132,08-Jun,Abby,43,,,,,,,
E9,133,08-Jun,Abby,NA,,,,,,,
E9,134,08-Jun,Abby,NA,,,,,,,
E9,135,08-Jun,Abby,NA,,,,,,,
E9,136,08-Jun,Abby,NA,,,,,,,
E9,137,08-Jun,Abby,NA,,,,,,,
E9,138,08-Jun,Abby,28,,,,,,,
E9,139,08-Jun,Abby,NA,,,,,,,
E9,140,08-Jun,Abby,80,,,,,,,
E9,141,08-Jun,Abby,NA,,,,,,,
E9,142,08-Jun,Abby,NA,,,,,,,
E9,143,08-Jun,Abby,32,,,,,,,
E9,144,08-Jun,Abby,53,,,,,,,
E9,145,08-Jun,Abby,49,,,,,,,
E9,146,08-Jun,Abby,46,,,,,,,
E9,147,08-Jun,Abby,21,,,,,,,
E9,148,08-Jun,Abby,NA,,,,,,,
E9,149,08-Jun,Abby,33,,,,,,,
E9,150,08-Jun,Abby,43,,,,,,,
E9,151,08-Jun,Abby,40,,,,,,,
E9,152,08-Jun,Abby,22,,,,,,,
E9,153,08-Jun,Abby,36,,,,,,,
E9,154,08-Jun,Abby,39,,,,,,,
E9,155,08-Jun,Abby,45,,,,,,,
E9,156,08-Jun,Abby,43,,,,,,,
E9,157,08-Jun,Abby,12,,,,,,,
E9,158,08-Jun,Abby,28,,,,,,,
E9,159,08-Jun,Abby,NA,,,,,,,
E9,160,08-Jun,Abby,44,,,,,,,
E9,161,08-Jun,Abby,63,,,,,,,
E9,162,08-Jun,Abby,30,,,,,,,
E9,163,08-Jun,Abby,38,,,,,,,
E9,164,08-Jun,Abby,45,,,,,,,
E9,165,08-Jun,Abby,61,,,,,,,
E9,166,08-Jun,Abby,42,,,,,,,
E9,167,08-Jun,Abby,32,,,,,,,
E9,168,08-Jun,Abby,44,,,,,,,
E9,169,08-Jun,Abby,31,,,,,,,
E9,170,08-Jun,Abby,39,,,,,,,
E9,171,08-Jun,Abby,33,,,,,,,
E9,172,08-Jun,Abby,54,,,,,,,
E9,173,08-Jun,Abby,75,,,,,,,
E9,174,08-Jun,Abby,51,,,,,,,
E9,175,08-Jun,Abby,67,,,,,,,
E9,176,08-Jun,Abby,18,,,,,,,
E9,177,08-Jun,Abby,68,,,,,,,
E9,178,08-Jun,Abby,54,,,,,,,
E9,179,08-Jun,Abby,48,,,,,,,
E9,180,08-Jun,Abby,61,,,,,,,
E9,181,08-Jun,Abby,62,,,,,,,
E9,182,08-Jun,Abby,41,,,,,,,
E9,183,08-Jun,Abby,69,,,,,,,
E9,184,08-Jun,Abby,75,,,,,,,
E9,185,08-Jun,Abby,77,,,,,,,
E9,186,08-Jun,Abby,61,,,,,,,
E9,187,08-Jun,Abby,43,,,,,,,
E9,188,08-Jun,Abby,67,,,,,,,
E9,189,08-Jun,Abby,38,,,,,,,
E9,190,08-Jun,Abby,71,,,,,,,
E9,191,08-Jun,Abby,NA,,,,,,,
E9,192,08-Jun,Abby,42,,,,,,,
E9,193,08-Jun,Abby,64,,,,,,,
E9,194,08-Jun,Abby,49,,,,,,,
E9,195,08-Jun,Abby,51,,,,,,,
E9,196,08-Jun,Abby,59,,,,,,,
E9,197,08-Jun,Abby,27,,,,,,,
E9,198,08-Jun,Abby,28,,,,,,,
E9,199,08-Jun,Abby,53,,,,,,,
E9,200,08-Jun,Abby,24,,,,,,,
E9,201,08-Jun,Abby,66,,,,,,,
E9,202,08-Jun,Abby,63,,,,,,,
E10,1,08-Jun,Abby,62,,,,,,,
E10,2,08-Jun,Abby,54,,,,,,,
E10,3,08-Jun,Abby,72,,,,,,,
E10,4,08-Jun,Abby,66,,,,,,,
E10,5,08-Jun,Abby,76,,,,,,,
E10,6,08-Jun,Abby,55,,,,,,,
E10,7,08-Jun,Abby,71,,,,,,,
E10,8,08-Jun,Abby,54,,,,,,,
E10,9,08-Jun,Abby,41,,,,,,,
E10,10,08-Jun,Abby,62,,,,,,,
E10,11,08-Jun,Abby,64,,,,,,,
E10,12,08-Jun,Abby,55,,,,,,,
E10,13,08-Jun,Abby,66,,,,,,,
E10,14,08-Jun,Abby,56,,,,,,,
E10,15,08-Jun,Abby,63,,,,,,,
E10,16,08-Jun,Abby,77,,,,,,,
E10,17,08-Jun,Abby,55,,,,,,,
E10,18,08-Jun,Abby,46,,,,,,,
E10,19,08-Jun,Abby,81,,,,,,,
E10,20,08-Jun,Abby,61,,,,,,,
E10,21,08-Jun,Abby,51,,,,,,,
E10,22,08-Jun,Abby,65,,,,,,,
E10,23,08-Jun,Abby,65,,,,,,,
E10,24,08-Jun,Abby,66,,,,,,,
E10,25,08-Jun,Abby,64,,,,,,,
E10,26,08-Jun,Abby,33,,,,,,,
E10,27,08-Jun,Abby,64,,,,,,,
E10,28,08-Jun,Abby,71,,,,,,,
E10,29,08-Jun,Abby,35,,,,,,,
E10,30,08-Jun,Abby,55,,,,,,,
E10,31,08-Jun,Abby,44,,,,,,,
E10,32,08-Jun,Abby,28,,,,,,,
E10,33,08-Jun,Abby,61,,,,,,,
E10,34,08-Jun,Abby,48,,,,,,,
E10,35,08-Jun,Abby,71,,,,,,,
E10,36,08-Jun,Abby,34,,,,,,,
E10,37,08-Jun,Abby,35,,,,,,,
E10,38,08-Jun,Abby,56,,,,,,,
E10,39,08-Jun,Abby,51,,,,,,,
E10,40,08-Jun,Abby,39,,,,,,,
E10,41,08-Jun,Abby,63,,,,,,,
E10,42,08-Jun,Abby,53,,,,,,,
E10,43,08-Jun,Abby,49,,,,,,,
E10,44,08-Jun,Abby,48,,,,,,,
E10,45,08-Jun,Abby,55,,,,,,,
E10,46,08-Jun,Abby,48,,,,,,,
E10,47,08-Jun,Abby,47,,,,,,,
E10,48,08-Jun,Abby,82,,,,,,,
E10,49,08-Jun,Abby,46,,,,,,,
E10,50,08-Jun,Abby,51,,,,,,,
E10,51,08-Jun,Abby,83,,,,,,,
E10,52,08-Jun,Abby,69,,,,,,,
E10,53,08-Jun,Abby,61,,,,,,,
E10,54,08-Jun,Abby,48,,,,,,,
E10,55,08-Jun,Abby,33,,,,,,,
E10,56,08-Jun,Abby,66,,,,,,,
E10,57,08-Jun,Abby,63,,,,,,,
E10,58,08-Jun,Abby,59,,,,,,,
E10,59,08-Jun,Abby,81,,,,,,,
E10,60,08-Jun,Abby,43,,,,,,,
E10,61,08-Jun,Abby,57,,,,,,,
E10,62,08-Jun,Abby,56,,,,,,,
E10,63,08-Jun,Abby,57,,,,,,,
E10,64,08-Jun,Abby,63,,,,,,,
E10,65,08-Jun,Abby,64,,,,,,,
E10,66,08-Jun,Abby,42,,,,,,,
E10,67,08-Jun,Abby,54,,,,,,,
E10,68,08-Jun,Abby,56,,,,,,,
E10,69,08-Jun,Abby,43,,,,,,,
E10,70,08-Jun,Abby,51,,,,,,,
E10,71,08-Jun,Abby,55,,,,,,,
E10,72,08-Jun,Abby,29,,,,,,,
E10,73,08-Jun,Abby,51,,,,,,,
E10,74,08-Jun,Abby,56,,,,,,,
E10,75,08-Jun,Abby,47,,,,,,,
E10,76,08-Jun,Abby,55,,,,,,,
E10,77,08-Jun,Abby,35,,,,,,,
E10,78,08-Jun,Abby,59,,,,,,,
E10,79,08-Jun,Abby,53,,,,,,,
E10,80,08-Jun,Abby,49,,,,,,,
E10,81,08-Jun,Abby,35,,,,,,,
E10,82,08-Jun,Abby,38,,,,,,,
E10,83,08-Jun,Abby,55,,,,,,,
E10,84,08-Jun,Abby,38,,,,,,,
E10,85,08-Jun,Abby,53,,,,,,,
E10,86,08-Jun,Abby,29,,,,,,,
E10,87,08-Jun,Abby,NA,,,,,,,
E10,88,08-Jun,Abby,41,,,,,,,
E10,89,08-Jun,Abby,76,,,,,,,
E10,90,08-Jun,Abby,47,,,,,,,
E10,91,08-Jun,Abby,90,,,,,,,
E10,92,08-Jun,Abby,45,,,,,,,
E10,93,08-Jun,Abby,51,,,,,,,
E10,94,08-Jun,Abby,64,,,,,,,
E10,95,08-Jun,Abby,52,,,,,,,
E10,96,08-Jun,Abby,66,,,,,,,
E10,97,08-Jun,Abby,52,,,,,,,
E10,98,08-Jun,Abby,56,,,,,,,
E10,99,08-Jun,Abby,60,,,,,,,
E10,100,08-Jun,Abby,42,,,,,,,
E10,101,08-Jun,Abby,64,,,,,,,
E10,102,08-Jun,Abby,41,,,,,,,
E10,103,08-Jun,Abby,74,,,,,,,
E10,104,08-Jun,Abby,53,,,,,,,
E10,105,08-Jun,Abby,55,,,,,,,
E10,106,08-Jun,Abby,59,,,,,,,
E10,107,08-Jun,Abby,38,,,,,,,
E10,108,08-Jun,Abby,64,,,,,,,
E10,109,08-Jun,Abby,61,,,,,,,
E10,110,08-Jun,Abby,47,,,,,,,
E10,111,08-Jun,Abby,66,,,,,,,
E10,112,08-Jun,Abby,53,,,,,,,
E10,113,08-Jun,Abby,54,,,,,,,
E10,114,08-Jun,Abby,47,,,,,,,
E10,115,08-Jun,Abby,36,,,,,,,
E10,116,08-Jun,Abby,77,,,,,,,
E10,117,08-Jun,Abby,53,,,,,,,
E10,118,08-Jun,Abby,42,,,,,,,
E10,119,08-Jun,Abby,59,,,,,,,
E10,120,08-Jun,Abby,56,,,,,,,
E10,121,08-Jun,Abby,62,,,,,,,
E10,122,08-Jun,Abby,69,,,,,,,
E10,123,08-Jun,Abby,88,,,,,,,
E10,124,08-Jun,Abby,100,,,,,,,
E10,125,08-Jun,Abby,61,,,,,,,
E10,126,08-Jun,Abby,73,,,,,,,
E10,127,08-Jun,Abby,52,,,,,,,
E10,128,08-Jun,Abby,50,,,,,,,
E10,129,08-Jun,Abby,68,,,,,,,
E10,130,08-Jun,Abby,53,,,,,,,
E10,131,08-Jun,Abby,51,,,,,,,
E10,132,08-Jun,Abby,69,,,,,,,
E10,133,08-Jun,Abby,80,,,,,,,
E10,134,08-Jun,Abby,46,,,,,,,
E10,135,08-Jun,Abby,90,,,,,,,
E10,136,08-Jun,Abby,48,,,,,,,
E10,137,08-Jun,Abby,50,,,,,,,
E10,138,08-Jun,Abby,58,,,,,,,
E10,139,08-Jun,Abby,72,,,,,,,
E10,140,08-Jun,Abby,32,,,,,,,
E10,141,08-Jun,Abby,75,,,,,,,
E10,142,08-Jun,Abby,57,,,,,,,
E10,143,08-Jun,Abby,47,,,,,,,
E10,144,08-Jun,Abby,32,,,,,,,
E10,145,08-Jun,Abby,68,,,,,,,
E10,146,08-Jun,Abby,22,,,,,,,
E10,147,08-Jun,Abby,85,,,,,,,
E10,148,08-Jun,Abby,58,,,,,,,
E10,149,08-Jun,Abby,48,,,,,,,
E10,150,08-Jun,Abby,49,,,,,,,
E10,151,08-Jun,Abby,61,,,,,,,
E10,152,08-Jun,Abby,56,,,,,,,
E10,153,08-Jun,Abby,74,,,,,,,
E10,154,08-Jun,Abby,64,,,,,,,
E10,155,08-Jun,Abby,53,,,,,,,
E10,156,08-Jun,Abby,52,,,,,,,
E10,157,08-Jun,Abby,44,,,,,,,
E10,158,08-Jun,Abby,56,,,,,,,
E10,159,08-Jun,Abby,44,,,,,,,
E10,160,08-Jun,Abby,67,,,,,,,
E10,161,08-Jun,Abby,63,,,,,,,
E10,162,08-Jun,Abby,49,,,,,,,
E10,163,08-Jun,Abby,53,,,,,,,
E10,164,08-Jun,Abby,65,,,,,,,
E10,165,08-Jun,Abby,58,,,,,,,
E10,166,08-Jun,Abby,58,,,,,,,
E10,167,08-Jun,Abby,65,,,,,,,
E10,168,08-Jun,Abby,33,,,,,,,
E10,169,08-Jun,Abby,58,,,,,,,
E10,170,08-Jun,Abby,33,,,,,,,
E10,171,08-Jun,Abby,57,,,,,,,
E10,172,08-Jun,Abby,NA,,,,,,,
E10,173,08-Jun,Abby,61,,,,,,,
E10,174,08-Jun,Abby,64,,,,,,,
E10,175,08-Jun,Abby,54,,,,,,,
E10,176,08-Jun,Abby,53,,,,,,,
E10,177,08-Jun,Abby,40,,,,,,,
E10,178,08-Jun,Abby,75,,,,,,,
E10,179,08-Jun,Abby,83,,,,,,,
E10,180,08-Jun,Abby,54,,,,,,,
E10,181,08-Jun,Abby,79,,,,,,,
E10,182,08-Jun,Abby,44,,,,,,,
E10,183,08-Jun,Abby,42,,,,,,,
E10,184,08-Jun,Abby,46,,,,,,,
E10,185,08-Jun,Abby,39,,,,,,,
E10,186,08-Jun,Abby,49,,,,,,,
E10,187,08-Jun,Abby,66,,,,,,,
E10,188,08-Jun,Abby,54,,,,,,,
E10,189,08-Jun,Abby,67,,,,,,,
E10,190,08-Jun,Abby,47,,,,,,,
E10,191,08-Jun,Abby,59,,,,,,,
E10,192,08-Jun,Abby,53,,,,,,,
E10,193,08-Jun,Abby,80,,,,,,,
E10,194,08-Jun,Abby,82,,,,,,,
E10,195,08-Jun,Abby,55,,,,,,,
E10,196,08-Jun,Abby,34,,,,,,,
E10,197,08-Jun,Abby,62,,,,,,,
E10,198,08-Jun,Abby,67,,,,,,,
E10,199,08-Jun,Abby,54,,,,,,,
E10,200,08-Jun,Abby,67,,,,,,,
E10,201,08-Jun,Abby,84,,,,,,,
E3,1,10-Jun,Maria,84,,,,,,,
E3,2,10-Jun,Maria,82,,,,,,,
E3,3,10-Jun,Maria,64,,,,,,,
E3,4,10-Jun,Maria,56,,,,,,,
E3,5,10-Jun,Maria,41,,,,,,,
E3,6,10-Jun,Maria,60,,,,,,,
E3,7,10-Jun,Maria,84,,,,,,,
E3,8,10-Jun,Maria,71,,,,,,,
E3,9,10-Jun,Maria,75,,,,,,,
E3,10,10-Jun,Maria,71,73,,,,,,
E3,11,10-Jun,Maria,52,,,,,,,
E3,12,10-Jun,Maria,65,,,,,,,
E3,13,10-Jun,Maria,64.5,66,,,,,,
E3,14,10-Jun,Maria,48,,,,,,,
E3,15,10-Jun,Maria,76,,,,,,,
E3,16,10-Jun,Maria,60,,,,,,,
E3,17,10-Jun,Maria,71.5,73,,,,,,
E3,18,10-Jun,Maria,39,,,,,,,
E3,19,10-Jun,Maria,85,,,,,,,
E3,20,10-Jun,Maria,39,,,,,,,
E3,21,10-Jun,Maria,60,61.5,,,,,,
E3,22,10-Jun,Maria,64,,,,,,,
E3,23,10-Jun,Maria,87,88.5,,,,,,
E3,24,10-Jun,Maria,62,,,,,,,
E3,25,10-Jun,Maria,87,,,,,,,
E3,26,10-Jun,Maria,70,,,,,,,
E3,27,10-Jun,Maria,61,,,,,,,
E3,28,10-Jun,Maria,74,76,,,,,,
E3,29,10-Jun,Maria,51,,,,,,,
E3,30,10-Jun,Maria,53,,,,,,,
E3,31,10-Jun,Maria,69,,,,,,,
E3,32,10-Jun,Maria,71,,,,,,,
E3,33,10-Jun,Maria,87,,,,,,,
E3,34,10-Jun,Maria,38,,,,,,,
E3,35,10-Jun,Maria,51,,,,,,,
E3,36,10-Jun,Maria,82,,,,,,,
E3,37,10-Jun,Maria,52,,,,,,,
E3,38,10-Jun,Maria,69,71,,,,,,
E3,39,10-Jun,Maria,61,,,,,,,
E3,40,10-Jun,Maria,82,,,,,,,
E3,41,10-Jun,Maria,68,,,,,,,
E3,42,10-Jun,Maria,71,,,,,,,
E3,43,10-Jun,Maria,81,,,,,,,
E3,44,10-Jun,Maria,52,,,,,,,
E3,45,10-Jun,Maria,56,,,,,,,
E3,46,10-Jun,Maria,52,,,,,,,
E3,47,10-Jun,Maria,48.5,,,,,,,
E3,48,10-Jun,Maria,48,,,,,,,
E3,49,10-Jun,Maria,83,,,,,,,
E3,50,10-Jun,Maria,43,,,,,,,
E3,51,10-Jun,Maria,39,,,,,,,
E3,52,10-Jun,Maria,89,,,,,,,
E3,53,10-Jun,Maria,84,,,,,,,
E3,54,10-Jun,Maria,65,,,,,,,
E3,55,10-Jun,Maria,62,63.5,,,,,,
E3,56,10-Jun,Maria,54,,,,,,,
E3,57,10-Jun,Maria,41,,,,,,,
E3,58,10-Jun,Maria,92,94,,,,,,
E3,59,10-Jun,Maria,44,,,,,,,
E3,60,10-Jun,Maria,69,,,,,,,
E3,61,10-Jun,Maria,74,76,,,,,,
E3,62,10-Jun,Maria,55,,,,,,,
E3,63,10-Jun,Maria,78,,,,,,,
E3,64,10-Jun,Maria,61,,,,,,,
E3,65,10-Jun,Maria,74,,,,,,,
E3,66,10-Jun,Maria,84.5,87,,,,,,
E3,67,10-Jun,Maria,58,,,,,,,
E3,68,10-Jun,Maria,56.5,51.5,,,,,,
E3,69,10-Jun,Maria,81,,,,,,,
E3,70,10-Jun,Maria,78,,,,,,,
E3,71,10-Jun,Maria,58,,,,,,,
E3,72,10-Jun,Maria,67,,,,,,,
E3,73,10-Jun,Maria,73,,,,,,,
E3,74,10-Jun,Maria,77,,,,,,,
E3,75,10-Jun,Maria,58.5,,,,,,,
E3,76,10-Jun,Maria,71,,,,,,,
E3,77,10-Jun,Maria,73.5,,,,,,,
E3,78,10-Jun,Maria,77,,,,,,,
E3,79,10-Jun,Maria,65,,,,,,,
E3,80,10-Jun,Maria,71,,,,,,,
E3,81,10-Jun,Maria,53,,,,,,,
E3,82,10-Jun,Maria,64,,,,,,,
E3,83,10-Jun,Maria,59,,,,,,,
E3,84,10-Jun,Maria,53,,,,,,,
E3,85,10-Jun,Maria,49,,,,,,,
E3,86,10-Jun,Maria,63,,,,,,,
E3,87,10-Jun,Maria,65.5,,,,,,,
E3,88,10-Jun,Maria,58,,,,,,,
E3,89,10-Jun,Maria,NA,,,,,,,
E3,90,10-Jun,Maria,65,,,,,,,
E3,91,10-Jun,Maria,NA,,,,,,,
E3,92,10-Jun,Maria,46,,,,,,,
E3,93,10-Jun,Maria,52,,,,,,,
E3,94,10-Jun,Maria,61,,,,,,,
E3,95,10-Jun,Maria,60,,,,,,,
E3,96,10-Jun,Maria,86,,,,,,,
E3,97,10-Jun,Maria,50,,,,,,,
E3,98,10-Jun,Maria,82,,,,,,,
E3,99,10-Jun,Maria,58,,,,,,,
E3,100,10-Jun,Maria,51,,,,,,,
E3,101,10-Jun,Maria,57,,,,,,,
E3,102,10-Jun,Maria,63,,,,,,,
E3,103,10-Jun,Maria,83,,,,,,,
E3,104,10-Jun,Maria,69,,,,,,,
E3,105,10-Jun,Maria,78,,,,,,,
E3,106,10-Jun,Maria,62,,,,,,,
E3,107,10-Jun,Maria,33,,,,,,,
E3,108,10-Jun,Maria,38,,,,,,,
E3,109,10-Jun,Maria,77,,,,,,,
E3,110,10-Jun,Maria,55,,,,,,,
E3,111,10-Jun,Maria,69,,,,,,,
E3,112,10-Jun,Maria,69,,,,,,,
E3,113,10-Jun,Maria,84,,,,,,,
E3,114,10-Jun,Maria,79,,,,,,,
E3,115,10-Jun,Maria,78,80,,,,,,
E3,116,10-Jun,Maria,97.5,,,,,,,
E3,117,10-Jun,Maria,67,,,,,,,
E3,118,10-Jun,Maria,74.5,,,,,,,
E3,119,10-Jun,Maria,53,,,,,,,
E3,120,10-Jun,Maria,63.5,65.5,,,,,,
E3,121,10-Jun,Maria,80,82,,,,,,
E3,122,10-Jun,Maria,69,,,,,,,
E3,123,10-Jun,Maria,55,56,,,,,,
E3,124,10-Jun,Maria,64,,,,,,,
E3,125,10-Jun,Maria,66.5,,,,,,,
E3,126,10-Jun,Maria,95,,,,,,,
E3,127,10-Jun,Maria,76,,,,,,,
E3,128,10-Jun,Maria,54,,,,,,,
E3,129,10-Jun,Maria,83,,,,,,,
