Plot,Individual,Date,Measurer,Num_primary_stems,Num_stems_dmg,Apical_stem_dmg
E9,51,18/8/2018,jamie,4,2,y
E9,52,18/8/2018,jamie,11,4,n
E9,53,18/8/2018,jamie,6,5,y
E9,54,18/8/2018,jamie,10,2,n
E9,55,18/8/2018,jamie,5,3,y
E9,56,18/8/2018,jamie,10,0,n
E9,57,18/8/2018,jamie,9,3,n
E9,58,18/8/2018,jamie,7,2,n
E9,59,18/8/2018,jamie,5,2,y
E9,60,18/8/2018,jamie,7,2,y
E9,61,18/8/2018,jamie,7,3,n
E9,62,18/8/2018,jamie,6,3,n
E9,63,18/8/2018,jamie,6,3,n
E9,64,18/8/2018,jamie,6,1,n
E9,65,18/8/2018,jamie,8,2,n
E9,66,18/8/2018,jamie,missing,,
E9,67,18/8/2018,jamie,11,1,n
E9,68,18/8/2018,jamie,3,1,n
E9,69,18/8/2018,jamie,5,1,y
E9,70,18/8/2018,jamie,5,4,n
E9,71,18/8/2018,jamie,13,4,y
E9,72,18/8/2018,jamie,5,2,n
E9,73,18/8/2018,jamie,5,3,n
E9,74,18/8/2018,jamie,7,3,n
E9,75,18/8/2018,jamie,5,1,n
E9,76,18/8/2018,jamie,5,1,n
E9,77,18/8/2018,jamie,11,7,n
E9,78,18/8/2018,jamie,2,1,n
E9,79,18/8/2018,jamie,2,0,n
E9,80,18/8/2018,jamie,9,2,y
E9,81,18/8/2018,jamie,10,4,y
E9,82,18/8/2018,jamie,12,3,n
E9,83,18/8/2018,jamie,9,7,n
E9,84,18/8/2018,jamie,10,2,n
E9,85,18/8/2018,jamie,5,1,n
E9,86,18/8/2018,jamie,15,3,n
E9,87,18/8/2018,jamie,7,1,n
E9,88,18/8/2018,jamie,9,2,n
E9,89,18/8/2018,jamie,8,3,n
E9,90,18/8/2018,jamie,11,3,y
E9,91,18/8/2018,jamie,3,0,n
E9,92,18/8/2018,jamie,5,1,y
E9,93,18/8/2018,jamie,6,2,n
E9,94,18/8/2018,jamie,11,7,y
E9,95,18/8/2018,jamie,9,5,y
E9,96,18/8/2018,jamie,4,2,n
E9,97,18/8/2018,jamie,7,1,n
E9,98,18/8/2018,jamie,4,2,y
E9,99,18/8/2018,jamie,6,2,n
E9,100,18/8/2018,jamie,1,1,y
E9,101,18/8/2018,jamie,3,2,y
E9,102,18/8/2018,jamie,7,7,y
E9,103,18/8/2018,jamie,11,9,y
E9,104,18/8/2018,jamie,7,4,y
E9,105,18/8/2018,jamie,9,5,y
E9,106,18/8/2018,jamie,6,2,y
E9,107,18/8/2018,jamie,5,2,n
E9,108,18/8/2018,jamie,7,6,y
E9,109,18/8/2018,jamie,5,2,y
E9,110,18/8/2018,jamie,5,4,n
E9,111,18/8/2018,jamie,4,3,y
E9,112,18/8/2018,jamie,7,2,n
E9,113,18/8/2018,jamie,7,3,n
E9,114,18/8/2018,jamie,8,1,n
E9,115,18/8/2018,jamie,12,7,n
E9,116,18/8/2018,jamie,7,3,n
E9,117,18/8/2018,jamie,10,3,n
E9,118,18/8/2018,jamie,9,6,y
E9,119,18/8/2018,jamie,3,0,n
E9,120,18/8/2018,jamie,10,6,y
E9,121,18/8/2018,jamie,10,4,n
E9,122,18/8/2018,jamie,9,1,n
E9,123,18/8/2018,jamie,5,1,n
E9,124,18/8/2018,jamie,3,0,n
E9,125,18/8/2018,jamie,4,4,y
E9,126,18/8/2018,jamie,3,2,y
E9,127,18/8/2018,jamie,9,3,n
E9,128,18/8/2018,jamie,8,3,y
E9,129,18/8/2018,jamie,4,2,n
E9,130,18/8/2018,jamie,4,4,y
E9,131,18/8/2018,jamie,3,2,n
E9,132,18/8/2018,jamie,10,4,n
E9,133,18/8/2018,jamie,5,4,y
E9,134,18/8/2018,jamie,3,1,n
E9,135,18/8/2018,jamie,1,0,n
E9,136,18/8/2018,jamie,4,3,y
E9,137,18/8/2018,jamie,6,2,n
E9,138,18/8/2018,jamie,9,4,n
E9,139,18/8/2018,jamie,6,3,y
E9,140,18/8/2018,jamie,8,5,n
E9,141,18/8/2018,jamie,5,3,n
E9,142,18/8/2018,jamie,5,1,n
E9,143,18/8/2018,jamie,8,3,y
E9,144,18/8/2018,jamie,8,0,n
E9,145,18/8/2018,jamie,11,2,n
E9,146,18/8/2018,jamie,5,2,n
E9,147,18/8/2018,jamie,8,3,n
E9,148,18/8/2018,jamie,2,1,y
E9,149,18/8/2018,jamie,2,0,n
E9,150,18/8/2018,jamie,6,4,n
E9,151,18/8/2018,jamie,4,2,y
E9,152,18/8/2018,jamie,7,4,n
E9,153,18/8/2018,jamie,3,3,y
E9,154,18/8/2018,jamie,4,2,n
E9,155,18/8/2018,jamie,5,3,y
E9,156,18/8/2018,jamie,2,2,y
E9,157,18/8/2018,jamie,6,0,n
E9,158,18/8/2018,jamie,7,3,y
E9,159,18/8/2018,jamie,3,1,n
E9,160,18/8/2018,jamie,4,4,y
E9,161,18/8/2018,jamie,4,3,y
E9,162,18/8/2018,jamie,3,1,n
E9,163,18/8/2018,jamie,4,0,n
E9,164,18/8/2018,jamie,3,2,y
E9,165,18/8/2018,jamie,6,4,y
E9,166,18/8/2018,jamie,7,4,y
E9,167,18/8/2018,jamie,5,3,y
E9,168,18/8/2018,jamie,8,7,n
E9,169,18/8/2018,jamie,4,4,y
E9,170,18/8/2018,jamie,6,3,n
E9,171,18/8/2018,jamie,4,2,n
E9,172,18/8/2018,jamie,3,1,y
E9,173,18/8/2018,jamie,9,6,y
E9,174,18/8/2018,jamie,7,4,y
E9,175,18/8/2018,jamie,7,1,n
E9,176,18/8/2018,jamie,1,0,n
E9,177,18/8/2018,jamie,4,2,y
E9,178,18/8/2018,jamie,2,0,n
E9,179,18/8/2018,jamie,7,6,y
E9,180,18/8/2018,jamie,2,2,y
E9,181,18/8/2018,jamie,5,5,y
E9,182,18/8/2018,jamie,3,1,n
E9,183,18/8/2018,jamie,6,3,n
E9,184,18/8/2018,jamie,5,4,n
E9,185,18/8/2018,jamie,4,0,n
E9,186,18/8/2018,jamie,2,2,y
E9,187,18/8/2018,jamie,5,3,y
E9,188,18/8/2018,jamie,6,3,y
E9,189,18/8/2018,jamie,4,0,n
E9,190,18/8/2018,jamie,5,1,n
E9,191,18/8/2018,jamie,7,6,y
E9,192,18/8/2018,jamie,5,5,n
E9,193,18/8/2018,jamie,5,1,n
E9,194,18/8/2018,jamie,5,1,n
E9,195,18/8/2018,jamie,8,3,y
E9,196,18/8/2018,jamie,4,2,n
E9,197,18/8/2018,jamie,2,1,y
E9,198,18/8/2018,jamie,4,3,y
E9,199,18/8/2018,jamie,3,1,n
E9,200,18/8/2018,jamie,4,2,y
E9,201,18/8/2018,jamie,7,2,y
E9,202,18/8/2018,jamie,3,2,n
E10,1,19/8/2018,jamie,6,1,n
E10,2,19/8/2018,jamie,1,0,n
E10,3,19/8/2018,jamie,11,0,n
E10,4,19/8/2018,jamie,5,1,n
E10,5,19/8/2018,jamie,3,0,n
E10,6,19/8/2018,jamie,10,2,n
E10,7,19/8/2018,jamie,6,0,n
E10,8,19/8/2018,jamie,4,0,n
E10,9,19/8/2018,jamie,3,2,y
E10,10,19/8/2018,jamie,6,1,n
E10,11,19/8/2018,jamie,9,0,n
E10,12,19/8/2018,jamie,4,0,n
E10,13,19/8/2018,jamie,4,1,n
E10,14,19/8/2018,jamie,2,0,n
E10,15,19/8/2018,jamie,3,1,y
E10,16,19/8/2018,jamie,6,3,n
E10,17,19/8/2018,jamie,5,0,n
E10,18,19/8/2018,jamie,7,1,n
E10,19,19/8/2018,jamie,6,1,y
E10,20,19/8/2018,jamie,3,0,n
E10,21,19/8/2018,jamie,11,0,n
E10,22,19/8/2018,jamie,6,1,n
E10,23,19/8/2018,jamie,2,0,n
E10,24,19/8/2018,jamie,3,0,n
E10,25,19/8/2018,jamie,5,2,y
E10,26,19/8/2018,jamie,7,0,n
E10,27,19/8/2018,jamie,5,1,n
E10,28,19/8/2018,jamie,4,0,n
E10,29,19/8/2018,jamie,6,2,n
E10,30,19/8/2018,jamie,6,0,n
E10,31,19/8/2018,jamie,4,0,n
E10,32,19/8/2018,jamie,3,1,n
E10,33,19/8/2018,jamie,6,2,n
E10,34,19/8/2018,jamie,6,0,n
E10,35,19/8/2018,jamie,8,0,n
E10,36,19/8/2018,jamie,11,0,n
E10,37,19/8/2018,jamie,6,0,n
E10,38,19/8/2018,jamie,7,1,n
E10,39,19/8/2018,jamie,6,0,n
E10,40,19/8/2018,jamie,3,0,n
E10,41,19/8/2018,jamie,4,0,n
E10,42,19/8/2018,jamie,6,0,n
E10,43,19/8/2018,jamie,7,0,n
E10,44,19/8/2018,jamie,7,1,n
E10,45,19/8/2018,jamie,4,2,y
E10,46,19/8/2018,jamie,14,0,n
E10,47,19/8/2018,jamie,6,2,y
E10,48,19/8/2018,jamie,7,1,n
E10,49,19/8/2018,jamie,3,0,n
E10,50,19/8/2018,jamie,5,1,n
E10,51,19/8/2018,jamie,8,1,n
E10,52,19/8/2018,jamie,6,1,n
E10,53,19/8/2018,jamie,10,1,n
E10,54,19/8/2018,jamie,7,1,n
E10,55,19/8/2018,jamie,5,0,n
E10,56,19/8/2018,jamie,14,7,y
E10,57,19/8/2018,jamie,4,0,n
E10,58,19/8/2018,jamie,5,1,n
E10,59,19/8/2018,jamie,6,0,n
E10,60,19/8/2018,jamie,8,0,n
E10,61,19/8/2018,jamie,4,2,y
E10,62,19/8/2018,jamie,4,2,y
E10,63,19/8/2018,jamie,8,0,n
E10,64,19/8/2018,jamie,6,1,n
E10,65,19/8/2018,jamie,10,0,n
E10,66,19/8/2018,jamie,10,1,n
E10,67,19/8/2018,jamie,6,3,n
E10,68,19/8/2018,jamie,13,1,n
E10,69,19/8/2018,jamie,4,0,n
E10,70,19/8/2018,jamie,7,0,n
E10,71,19/8/2018,jamie,10,0,n
E10,72,19/8/2018,jamie,10,0,n
E10,73,19/8/2018,jamie,10,2,n
E10,74,19/8/2018,jamie,8,2,n
E10,75,19/8/2018,jamie,11,1,n
E10,76,19/8/2018,jamie,8,0,n
E10,77,19/8/2018,jamie,8,0,n
E10,78,19/8/2018,jamie,14,0,n
E10,79,19/8/2018,jamie,10,1,n
E10,80,19/8/2018,jamie,5,0,n
E10,81,19/8/2018,jamie,10,0,n
E10,82,19/8/2018,jamie,10,2,n
E10,83,19/8/2018,jamie,6,0,n
E10,84,19/8/2018,jamie,9,2,n
E10,85,19/8/2018,jamie,6,1,n
E10,86,19/8/2018,jamie,10,0,n
E10,87,19/8/2018,jamie,5,1,n
E10,88,19/8/2018,jamie,12,2,n
E10,89,19/8/2018,jamie,5,0,n
E10,90,19/8/2018,jamie,8,2,y
E10,91,19/8/2018,jamie,10,4,y
E10,92,19/8/2018,jamie,9,0,n
E10,93,19/8/2018,jamie,6,0,n
E10,94,19/8/2018,jamie,12,0,n
E10,95,19/8/2018,jamie,8,0,n
E10,96,19/8/2018,jamie,17,0,n
E10,97,19/8/2018,jamie,7,1,n
E10,98,19/8/2018,jamie,9,2,y
E10,99,19/8/2018,jamie,13,4,n
E10,100,19/8/2018,jamie,5,0,n
E10,101,19/8/2018,jamie,9,3,n
E10,102,19/8/2018,jamie,9,1,n
E10,103,19/8/2018,jamie,9,1,n
E10,104,19/8/2018,jamie,12,3,n
E10,105,19/8/2018,jamie,12,4,y
E10,106,19/8/2018,jamie,2,1,n
E10,107,19/8/2018,jamie,6,1,n
E10,108,19/8/2018,jamie,7,1,n
E10,109,19/8/2018,jamie,6,0,n
E10,110,19/8/2018,jamie,11,1,y
E10,111,19/8/2018,jamie,6,2,y
E10,112,19/8/2018,jamie,11,0,n
E10,113,19/8/2018,jamie,8,2,n
E10,114,19/8/2018,jamie,4,0,n
E10,115,19/8/2018,jamie,5,0,n
E10,116,19/8/2018,jamie,5,1,n
E10,117,19/8/2018,jamie,3,1,n
E10,118,19/8/2018,jamie,8,0,n
E10,119,19/8/2018,jamie,6,3,n
E10,120,19/8/2018,jamie,3,0,n
E10,121,19/8/2018,jamie,7,1,n
E10,122,19/8/2018,jamie,4,1,y
E10,123,19/8/2018,jamie,9,2,n
E10,124,19/8/2018,jamie,11,2,n
E10,125,19/8/2018,jamie,10,0,n
E10,126,19/8/2018,jamie,5,1,n
E10,127,19/8/2018,jamie,4,0,n
E10,128,19/8/2018,jamie,6,0,n
E10,129,19/8/2018,jamie,9,1,n
E10,130,19/8/2018,jamie,8,2,n
E10,131,19/8/2018,jamie,6,0,n
E10,132,19/8/2018,jamie,5,1,n
E10,133,19/8/2018,jamie,8,2,n
E10,134,19/8/2018,jamie,6,1,n
E10,135,19/8/2018,jamie,4,2,y
E10,136,19/8/2018,jamie,7,1,n
E10,137,19/8/2018,jamie,5,1,n
E10,138,19/8/2018,jamie,12,0,n
E10,139,19/8/2018,jamie,7,1,n
E10,140,19/8/2018,jamie,4,0,n
E10,141,19/8/2018,jamie,8,3,n
E10,142,19/8/2018,jamie,7,2,y
E10,143,19/8/2018,jamie,6,1,n
E10,144,19/8/2018,jamie,6,0,n
E10,145,19/8/2018,jamie,7,0,n
E10,146,19/8/2018,jamie,5,1,n
E10,147,19/8/2018,jamie,8,2,n
E10,148,19/8/2018,jamie,5,1,n
E10,149,19/8/2018,jamie,5,0,n
E10,150,19/8/2018,jamie,12,1,n
E10,151,19/8/2018,jamie,5,0,n
E10,152,19/8/2018,jamie,6,1,n
E10,153,19/8/2018,jamie,8,2,n
E10,154,19/8/2018,jamie,10,1,n
E10,155,19/8/2018,jamie,9,1,n
E10,156,19/8/2018,jamie,7,0,n
E10,157,19/8/2018,jamie,6,0,n
E10,158,19/8/2018,jamie,8,1,n
E10,159,19/8/2018,jamie,8,0,n
E10,160,19/8/2018,jamie,4,2,y
E10,161,19/8/2018,jamie,5,0,n
E10,162,19/8/2018,jamie,7,1,n
E10,163,19/8/2018,jamie,8,1,n
E10,164,19/8/2018,jamie,8,0,n
E10,165,19/8/2018,jamie,5,0,n
E10,166,19/8/2018,jamie,7,1,n
E10,167,19/8/2018,jamie,4,0,n
E10,168,19/8/2018,jamie,4,0,n
E10,169,19/8/2018,jamie,4,2,n
E10,170,19/8/2018,jamie,10,1,n
E10,171,19/8/2018,jamie,4,0,n
E10,172,19/8/2018,jamie,7,0,n
E10,173,19/8/2018,jamie,8,1,y
E10,174,19/8/2018,jamie,7,0,n
E10,175,19/8/2018,jamie,9,4,y
E10,176,19/8/2018,jamie,7,1,n
E10,177,19/8/2018,jamie,8,2,n
E10,178,19/8/2018,jamie,7,0,n
E10,179,19/8/2018,jamie,4,1,n
E10,180,19/8/2018,jamie,9,0,n
E10,181,19/8/2018,jamie,6,2,n
E10,182,19/8/2018,jamie,5,1,n
E10,183,19/8/2018,jamie,7,2,n
E10,184,19/8/2018,jamie,5,0,n
E10,185,19/8/2018,jamie,8,0,n
E10,186,19/8/2018,jamie,2,0,n
E10,187,19/8/2018,jamie,6,0,n
E10,188,19/8/2018,jamie,8,1,n
E10,189,19/8/2018,jamie,5,1,n
E10,190,19/8/2018,jamie,5,0,n
E10,191,19/8/2018,jamie,3,0,n
E10,192,19/8/2018,jamie,5,0,n
E10,193,19/8/2018,jamie,4,1,n
E10,194,19/8/2018,jamie,7,2,n
E10,195,19/8/2018,jamie,5,0,n
E10,196,19/8/2018,jamie,3,0,n
E10,197,19/8/2018,jamie,5,1,n
E10,198,19/8/2018,jamie,5,0,n
E10,199,19/8/2018,jamie,4,1,n
E10,200,19/8/2018,jamie,2,0,n
E10,201,19/8/2018,jamie,8,1,n
M11,1,19/8/2018,jamie,4,1,n
M11,2,19/8/2018,jamie,5,1,n
M11,3,19/8/2018,jamie,8,0,n
M11,4,19/8/2018,jamie,4,1,n
M11,5,19/8/2018,jamie,8,3,y
M11,6,19/8/2018,jamie,6,0,n
M11,7,19/8/2018,jamie,5,0,n
M11,8,19/8/2018,jamie,8,2,n
M11,9,19/8/2018,jamie,5,2,n
M11,10,19/8/2018,jamie,5,2,n
M11,11,19/8/2018,jamie,5,0,n
M11,12,19/8/2018,jamie,5,0,n
M11,13,19/8/2018,jamie,4,0,n
M11,14,19/8/2018,jamie,7,0,n
M11,15,19/8/2018,jamie,14,1,n
M11,16,19/8/2018,jamie,4,0,n
M11,17,19/8/2018,jamie,4,0,n
M11,18,19/8/2018,jamie,7,0,n
M11,19,19/8/2018,jamie,8,2,n
M11,20,19/8/2018,jamie,5,0,n
M11,21,19/8/2018,jamie,4,0,n
M11,22,19/8/2018,jamie,5,0,n
M11,23,19/8/2018,jamie,5,0,n
M11,24,19/8/2018,jamie,3,1,n
M11,25,19/8/2018,jamie,6,1,n
M11,26,19/8/2018,jamie,4,1,n
M11,27,19/8/2018,jamie,10,0,n
M11,28,19/8/2018,jamie,5,0,n
M11,29,19/8/2018,jamie,5,0,n
M11,30,19/8/2018,jamie,5,0,n
M11,31,19/8/2018,jamie,6,1,y
M11,32,19/8/2018,jamie,5,0,n
M11,33,19/8/2018,jamie,6,0,n
M11,34,19/8/2018,jamie,3,0,n
M11,35,19/8/2018,jamie,5,0,n
M11,36,19/8/2018,jamie,5,0,n
M11,37,19/8/2018,jamie,4,1,n
M11,38,19/8/2018,jamie,9,1,y
M11,39,19/8/2018,jamie,5,1,y
M11,40,19/8/2018,jamie,5,0,n
M11,41,19/8/2018,jamie,4,0,n
M11,42,19/8/2018,jamie,4,0,n
M11,43,19/8/2018,jamie,3,0,n
M11,44,19/8/2018,jamie,6,1,n
M11,45,19/8/2018,jamie,3,0,n
M11,46,19/8/2018,jamie,3,0,n
M11,47,19/8/2018,jamie,2,0,n
M11,48,19/8/2018,jamie,5,0,n
M11,49,19/8/2018,jamie,7,0,n
M11,50,19/8/2018,jamie,7,2,n
M11,51,19/8/2018,jamie,missing,,
M11,52,19/8/2018,jamie,missing,,
M11,53,19/8/2018,jamie,8,1,n
M11,54,19/8/2018,jamie,7,0,n
M11,55,19/8/2018,jamie,10,1,n
M11,56,19/8/2018,jamie,4,0,n
M11,57,19/8/2018,jamie,4,0,n
M11,58,19/8/2018,jamie,5,0,n
M11,59,19/8/2018,jamie,7,0,n
M11,60,19/8/2018,jamie,8,0,n
M11,61,19/8/2018,jamie,5,1,n
M11,62,19/8/2018,jamie,8,0,n
M11,63,19/8/2018,jamie,5,0,n
M11,64,19/8/2018,jamie,5,0,n
M11,65,19/8/2018,jamie,10,0,n
M11,66,19/8/2018,jamie,7,1,n
M11,67,19/8/2018,jamie,5,0,n
M11,68,19/8/2018,jamie,5,0,n
M11,69,19/8/2018,jamie,7,1,n
M11,70,19/8/2018,jamie,5,1,n
M11,71,19/8/2018,jamie,8,0,n
M11,72,19/8/2018,jamie,8,0,n
M11,73,19/8/2018,jamie,9,1,n
M11,74,19/8/2018,jamie,8,0,n
M11,75,19/8/2018,jamie,5,0,n
M11,76,19/8/2018,jamie,5,0,n
M11,77,19/8/2018,jamie,5,0,n
M11,78,19/8/2018,jamie,10,0,n
M11,79,19/8/2018,jamie,7,0,n
M11,80,19/8/2018,jamie,7,0,n
M11,81,19/8/2018,jamie,4,0,n
M11,82,19/8/2018,jamie,3,0,n
M11,83,19/8/2018,jamie,6,1,n
M11,84,19/8/2018,jamie,6,0,n
M11,85,19/8/2018,jamie,5,0,n
M11,86,19/8/2018,jamie,5,2,n
M11,87,19/8/2018,jamie,4,0,n
M11,88,19/8/2018,jamie,5,2,y
M11,89,19/8/2018,jamie,5,0,n
M11,90,19/8/2018,jamie,5,0,n
M11,91,19/8/2018,jamie,6,0,n
M11,92,19/8/2018,jamie,5,0,n
M11,93,19/8/2018,jamie,10,0,n
M11,94,19/8/2018,jamie,7,0,n
M11,95,19/8/2018,jamie,7,0,n
M11,96,19/8/2018,jamie,5,1,n
M11,97,19/8/2018,jamie,3,0,n
M11,98,19/8/2018,jamie,11,1,n
M11,99,19/8/2018,jamie,4,2,y
M11,100,19/8/2018,jamie,4,3,y
M12,1,23/8/2018,jamie,3,1,y
M12,2,23/8/2018,jamie,11,3,y
M12,3,23/8/2018,jamie,7,1,n
M12,4,23/8/2018,jamie,13,2,y
M12,5,23/8/2018,jamie,9,0,n
M12,6,23/8/2018,jamie,4,0,n
M12,7,23/8/2018,jamie,10,3,n
M12,8,23/8/2018,jamie,6,1,n
M12,9,23/8/2018,jamie,8,2,n
M12,10,23/8/2018,jamie,6,1,n
M12,11,23/8/2018,jamie,6,0,n
M12,12,23/8/2018,jamie,8,1,n
M12,13,23/8/2018,jamie,5,2,n
M12,14,23/8/2018,jamie,7,2,n
M12,15,23/8/2018,jamie,10,3,n
M12,16,23/8/2018,jamie,6,1,n
M12,17,23/8/2018,jamie,4,0,n
M12,18,23/8/2018,jamie,9,0,n
M12,19,23/8/2018,jamie,6,1,n
M12,20,23/8/2018,jamie,6,1,n
M12,21,23/8/2018,jamie,8,0,n
M12,22,23/8/2018,jamie,7,3,n
M12,23,23/8/2018,jamie,6,2,n
M12,24,23/8/2018,jamie,8,1,y
M12,25,23/8/2018,jamie,6,0,n
M12,26,23/8/2018,jamie,4,0,n
M12,27,23/8/2018,jamie,6,0,n
M12,28,23/8/2018,jamie,3,0,n
M12,29,23/8/2018,jamie,7,1,n
M12,30,23/8/2018,jamie,6,0,n
M12,31,23/8/2018,jamie,6,0,n
M12,32,23/8/2018,jamie,1,0,n
M12,33,23/8/2018,jamie,4,0,n
M12,34,23/8/2018,jamie,4,2,n
M12,35,23/8/2018,jamie,5,1,n
M12,36,23/8/2018,jamie,2,0,n
M12,37,23/8/2018,jamie,6,1,n
M12,38,23/8/2018,jamie,7,1,n
M12,39,23/8/2018,jamie,4,0,n
M12,40,23/8/2018,jamie,5,0,n
M12,41,23/8/2018,jamie,5,1,y
M12,42,23/8/2018,jamie,6,1,n
M12,43,23/8/2018,jamie,5,1,n
M12,44,23/8/2018,jamie,5,0,n
M12,45,23/8/2018,jamie,7,2,n
M12,46,23/8/2018,jamie,4,1,n
M12,47,23/8/2018,jamie,5,0,n
M12,48,23/8/2018,jamie,5,1,n
M12,49,23/8/2018,jamie,7,0,n
M12,50,23/8/2018,jamie,5,2,n
M12,51,23/8/2018,jamie,10,0,n
M12,52,23/8/2018,jamie,6,1,n
M12,53,23/8/2018,jamie,5,1,n
M12,54,23/8/2018,jamie,8,1,y
M12,55,23/8/2018,jamie,7,1,n
M12,56,23/8/2018,jamie,5,2,y
M12,57,23/8/2018,jamie,5,0,n
M12,58,23/8/2018,jamie,7,1,n
M12,59,23/8/2018,jamie,2,0,n
M12,60,23/8/2018,jamie,7,0,n
M12,61,23/8/2018,jamie,4,1,n
M12,62,23/8/2018,jamie,5,0,n
M12,63,23/8/2018,jamie,8,2,n
M12,64,23/8/2018,jamie,3,0,n
M12,65,23/8/2018,jamie,4,0,n
M12,66,23/8/2018,jamie,6,0,n
M12,67,23/8/2018,jamie,4,0,n
M12,68,23/8/2018,jamie,5,0,n
M12,69,23/8/2018,jamie,4,0,n
M12,70,23/8/2018,jamie,6,0,n
M12,71,23/8/2018,jamie,9,0,n
M12,72,23/8/2018,jamie,3,0,n
M12,73,23/8/2018,jamie,5,3,n
M12,74,23/8/2018,jamie,3,0,n
M12,75,23/8/2018,jamie,2,0,n
M12,76,23/8/2018,jamie,7,1,n
M12,77,23/8/2018,jamie,6,0,n
M12,78,23/8/2018,jamie,4,0,n
M12,79,23/8/2018,jamie,4,1,n
M12,80,23/8/2018,jamie,9,1,n
M12,81,23/8/2018,jamie,2,1,y
M12,82,23/8/2018,jamie,3,0,n
M12,83,23/8/2018,jamie,7,3,y
M12,84,23/8/2018,jamie,6,1,n
M12,85,23/8/2018,jamie,7,0,n
M12,86,23/8/2018,jamie,8,1,n
M12,87,23/8/2018,jamie,11,2,n
M12,88,23/8/2018,jamie,10,2,n
M12,89,23/8/2018,jamie,5,0,n
M12,90,23/8/2018,jamie,9,1,n
M12,91,23/8/2018,jamie,6,2,n
M12,92,23/8/2018,jamie,4,1,y
M12,93,23/8/2018,jamie,5,2,n
M12,94,23/8/2018,jamie,9,0,n
M12,95,23/8/2018,jamie,8,1,n
M12,96,23/8/2018,jamie,7,0,n
M12,97,23/8/2018,jamie,10,0,n
M12,98,23/8/2018,jamie,9,2,n
M12,99,23/8/2018,jamie,missing,,
M12,100,23/8/2018,jamie,missing,,
M9,1,23/8/2018,jamie,3,1,n
M9,2,23/8/2018,jamie,5,1,n
M9,3,23/8/2018,jamie,3,1,n
M9,4,23/8/2018,jamie,5,3,n
M9,5,23/8/2018,jamie,4,1,n
M9,6,23/8/2018,jamie,5,5,y
M9,7,23/8/2018,jamie,3,2,n
M9,8,23/8/2018,jamie,10,2,n
M9,9,23/8/2018,jamie,6,1,n
M9,10,23/8/2018,jamie,5,2,n
M9,11,23/8/2018,jamie,5,0,n
M9,12,23/8/2018,jamie,2,1,n
M9,13,23/8/2018,jamie,7,2,n
M9,14,23/8/2018,jamie,4,0,n
M9,15,23/8/2018,jamie,7,2,n
M9,16,23/8/2018,jamie,2,0,n
M9,17,23/8/2018,jamie,4,1,n
M9,18,23/8/2018,jamie,6,1,n
M9,19,23/8/2018,jamie,2,0,n
M9,20,23/8/2018,jamie,4,4,y
M9,21,23/8/2018,jamie,4,1,n
M9,22,23/8/2018,jamie,5,0,n
M9,23,23/8/2018,jamie,4,0,n
M9,24,23/8/2018,jamie,4,1,y
M9,25,23/8/2018,jamie,5,0,n
M9,26,23/8/2018,jamie,4,0,n
M9,27,23/8/2018,jamie,4,1,n
M9,28,23/8/2018,jamie,10,1,n
M9,29,23/8/2018,jamie,5,0,n
M9,30,23/8/2018,jamie,5,1,y
M9,31,23/8/2018,jamie,5,0,n
M9,32,23/8/2018,jamie,9,1,n
M9,33,23/8/2018,jamie,5,0,n
M9,34,23/8/2018,jamie,5,0,n
M9,35,23/8/2018,jamie,5,0,n
M9,36,23/8/2018,jamie,7,3,n
M9,37,23/8/2018,jamie,3,0,n
M9,38,23/8/2018,jamie,7,2,y
M9,39,23/8/2018,jamie,8,0,n
M9,40,23/8/2018,jamie,7,0,n
M9,41,23/8/2018,jamie,7,0,n
M9,42,23/8/2018,jamie,7,1,y
M9,43,23/8/2018,jamie,6,0,n
M9,44,23/8/2018,jamie,4,1,n
M9,45,23/8/2018,jamie,8,0,n
M9,46,23/8/2018,jamie,5,1,y
M9,47,23/8/2018,jamie,2,0,n
M9,48,23/8/2018,jamie,8,3,n
M9,49,23/8/2018,jamie,8,0,n
M9,50,23/8/2018,jamie,12,0,n
M9,51,23/8/2018,jamie,7,2,n
M9,52,23/8/2018,jamie,5,0,n
M9,53,23/8/2018,jamie,7,1,n
M9,54,23/8/2018,jamie,5,1,y
M9,55,23/8/2018,jamie,4,0,n
M9,56,23/8/2018,jamie,5,0,n
M9,57,23/8/2018,jamie,5,1,n
M9,58,23/8/2018,jamie,8,0,n
M9,59,23/8/2018,jamie,6,1,n
M9,60,23/8/2018,jamie,9,1,n
M9,61,23/8/2018,jamie,5,0,n
M9,62,23/8/2018,jamie,7,0,n
M9,63,23/8/2018,jamie,9,0,n
M9,64,23/8/2018,jamie,3,0,n
M9,65,23/8/2018,jamie,7,0,n
M9,66,23/8/2018,jamie,missing,,
M9,67,23/8/2018,jamie,8,1,n
M9,68,23/8/2018,jamie,3,1,n
M9,69,23/8/2018,jamie,5,1,y
M9,70,23/8/2018,jamie,4,0,n
M9,71,23/8/2018,jamie,6,0,n
M9,72,23/8/2018,jamie,5,2,y
M9,73,23/8/2018,jamie,6,0,n
M9,74,23/8/2018,jamie,9,2,y
M9,75,23/8/2018,jamie,7,1,n
M9,76,23/8/2018,jamie,5,0,n
M9,77,23/8/2018,jamie,7,1,n
M9,78,23/8/2018,jamie,6,1,n
M9,79,23/8/2018,jamie,4,0,n
M9,80,23/8/2018,jamie,5,1,n
M9,81,23/8/2018,jamie,1,0,n
