date,measurer,block,pos,veg,bud,flw,frt,abt,mer,sec,new,notes,,
2019-08-08,Claire,E4,186,56.5,NA,NA,NA,NA,0,0,0,,,
2019-08-08,Claire,E4,187,122,124,NA,NA,NA,0,0,0,,,
2019-08-08,Claire,E4,188,134,151,146,141,135,0,0,0,,,
2019-08-08,Claire,E4,189,108,119,116,113,NA,0,0,0,,,
2019-08-08,Claire,E4,190,117,NA,NA,NA,NA,1,0,0,,,
2019-08-08,Claire,E4,191,112,NA,NA,NA,NA,1,0,0,,,
2019-08-08,Claire,E4,192,106,NA,NA,NA,NA,1,0,0,,,
2019-08-08,Claire,E4,193,109,119,116,115,112,0,0,0,,,
2019-08-08,Claire,E4,194,118,123,122.5,122.5,122.5,0,0,0,,,
2019-08-08,Claire,E4,195,113,116,116,116,116,1,0,0,,,
2019-08-08,Claire,E4,196,114,115,114.5,114.5,114.5,0,0,0,,,
2019-08-08,Claire,E4,197,94,NA,NA,NA,NA,1,0,0,,,
2019-08-08,Claire,E4,198,106,117,112,112,112,0,0,0,,,
2019-08-08,Claire,E4,199,105,159,156,146,115,0,0,0,,,
2019-08-08,Claire,E4,200,106,125,125,125,125,0,0,0,,,
2019-08-08,Claire,E4,201,103,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,1,114,128,120,116,115.5,0,0,0,,,
2019-08-06,Evelyn,E5,2,149,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,3,107,127,123,116,113,0,0,0,,,
2019-08-06,Evelyn,E5,4,107,127,126.5,122,109,1,0,0,,,
2019-08-06,Evelyn,E5,5,109,129,125,122,111,0,0,0,,,
2019-08-06,Evelyn,E5,6,117,128,126,123,121,0,0,0,,,
2019-08-06,Evelyn,E5,7,90.5,NA,NA,NA,NA,1,2,0,,,
2019-08-06,Evelyn,E5,8,123,124,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,9,100,107,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,10,115,136,132,127,121,0,0,0,,,
2019-08-06,Evelyn,E5,11,136,141,NA,NA,NA,1,1,0,,,
2019-08-06,Evelyn,E5,12,107,116,116,112,NA,1,0,0,,,
2019-08-06,Evelyn,E5,13,120,122,122,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,14,88,NA,NA,NA,NA,1,2,0,,,
2019-08-06,Evelyn,E5,15,104,120.5,117,110,105,0,0,0,,,
2019-08-06,Evelyn,E5,16,107,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,17,102,117,113,106,NA,0,0,0,,,
2019-08-06,Evelyn,E5,18,52,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,19,126,142,140,131,128,0,1,0,,,
2019-08-06,Evelyn,E5,20,91,97,97,93,NA,1,0,0,,,
2019-08-06,Evelyn,E5,21,141,144,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,22,55,74,73,73,67,0,0,0,,,
2019-08-06,Evelyn,E5,23,139,142,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,24,78,79.5,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,25,92,NA,NA,NA,NA,1,1,0,,,
2019-08-06,Evelyn,E5,26,84,97.5,96.5,91,87,0,0,0,,,
2019-08-06,Evelyn,E5,27,30,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,28,116,128,125,122,118,0,0,0,,,
2019-08-06,Evelyn,E5,29,118,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,30,105,118,115,108,106,0,0,0,,,
2019-08-06,Evelyn,E5,31,105,116,111,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,32,54,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,33,119,123,120,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,34,100,123,118,106,NA,0,0,0,,,
2019-08-06,Evelyn,E5,35,136,152,149,141,NA,0,0,0,,,
2019-08-06,Evelyn,E5,36,106,123,119,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,37,110,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,38,97,100,97.5,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,39,159,NA,NA,NA,NA,1,1,0,,,
2019-08-06,Evelyn,E5,40,125,138,133,131,127,0,0,0,,,
2019-08-06,Evelyn,E5,41,119,123,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,42,113,121,117,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,43,119,119.5,NA,NA,NA,0,2,0,,,
2019-08-06,Evelyn,E5,44,111,112.5,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,45,117,125,121,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,46,106,110.5,NA,NA,NA,0,1,0,,,
2019-08-06,Evelyn,E5,47,88,88.5,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,48,89,100,98,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,49,131,132,NA,NA,NA,0,2,0,,,
2019-08-06,Evelyn,E5,50,92,116.5,116.5,114,96,1,0,0,,,
2019-08-06,Evelyn,E5,51,119,132,130,125,123,0,0,0,,,
2019-08-06,Evelyn,E5,52,116,121,119,118,117,0,0,0,,,
2019-08-06,Evelyn,E5,53,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-06,Evelyn,E5,54,128,132,130,129.5,129,0,0,0,,,
2019-08-06,Evelyn,E5,55,74,78.5,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,56,91,108,104,96,NA,0,0,0,,,
2019-08-06,Evelyn,E5,57,120,123.5,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,58,96,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,59,122,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,60,107,110,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,61,109,118.5,115,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,62,114,126.5,124,116,NA,0,0,0,,,
2019-08-06,Evelyn,E5,63,90,93,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,64,112,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,65,124,125.5,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,66,108,110,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,67,84,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,68,100,103,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,69,120,122.5,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,70,104.5,106,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,71,125,126,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,72,104,NA,NA,NA,NA,1,2,0,,,
2019-08-06,Evelyn,E5,73,102,114,104.5,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,74,125,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,75,120,142.5,146,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,76,90,95,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,77,127,145.5,145.5,139,129,0,0,0,,,
2019-08-06,Evelyn,E5,78,39,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,79,120,123,120.5,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,80,108,119,118,112,111,0,0,0,,,
2019-08-06,Evelyn,E5,81,120,134.5,130,124,NA,1,1,0,,,
2019-08-06,Evelyn,E5,82,126.5,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,83,123,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,84,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-06,Evelyn,E5,85,106,115,110,107,NA,0,0,0,,,
2019-08-06,Evelyn,E5,86,102,107,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,87,121,123.5,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,88,119,129,125,122,NA,0,0,0,,,
2019-08-06,Evelyn,E5,89,113.5,114,NA,NA,NA,0,2,0,,,
2019-08-06,Evelyn,E5,90,104,109.5,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,91,139,142,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,92,104,106,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,93,90,100.5,94,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,94,137,152,146.5,NA,NA,0,1,0,,,
2019-08-06,Evelyn,E5,95,126,137,133,NA,NA,0,1,0,,,
2019-08-06,Evelyn,E5,96,88,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,97,106,120,116,108,NA,0,0,0,,,
2019-08-06,Evelyn,E5,98,146,149,NA,NA,NA,0,2,0,,,
2019-08-06,Evelyn,E5,99,137,164,160,154,142,0,0,0,,,
2019-08-06,Evelyn,E5,100,155,166.5,162,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,101,153,172.5,166,157,NA,0,0,0,,,
2019-08-06,Evelyn,E5,102,155,167,162,158,156,0,0,0,,,
2019-08-06,Evelyn,E5,103,133,154,150,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,104,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-06,Evelyn,E5,105,109,145.5,140,129,111,0,0,0,,,
2019-08-06,Evelyn,E5,106,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-06,Evelyn,E5,107,97,99,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,108,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-06,Evelyn,E5,109,129,146,141,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,110,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-06,Evelyn,E5,111,151,155.5,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,112,117,130.5,125,118,NA,0,0,0,,,
2019-08-06,Evelyn,E5,113,139,146.5,142,NA,NA,0,2,0,,,
2019-08-06,Evelyn,E5,114,102,113.5,110,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,115,146,156,151,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,116,114,138.5,134,122,NA,0,0,0,,,
2019-08-06,Evelyn,E5,117,124,135,129,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,118,100,117.5,117,112,NA,0,0,0,,,
2019-08-06,Evelyn,E5,119,139,143,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,120,125,134,131,NA,NA,0,2,0,,,
2019-08-06,Evelyn,E5,121,110,132,127,116,NA,0,0,0,,,
2019-08-06,Evelyn,E5,122,136,147,144,137,NA,0,0,0,,,
2019-08-06,Evelyn,E5,123,113,117,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,124,107,108,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,125,110,139,136,127,121,0,0,0,,,
2019-08-06,Evelyn,E5,126,122,141.5,138,128,NA,0,0,0,,,
2019-08-06,Evelyn,E5,127,115,132.5,129,122,NA,0,0,0,,,
2019-08-06,Evelyn,E5,128,162,173,171,166,NA,1,0,0,,,
2019-08-06,Evelyn,E5,129,101,112.5,110.5,102,NA,0,0,0,,,
2019-08-06,Evelyn,E5,130,117,130,129,119,118,0,0,0,,,
2019-08-06,Evelyn,E5,131,136,144,141,138,NA,0,0,0,,,
2019-08-06,Evelyn,E5,132,68,76,74,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,133,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-06,Evelyn,E5,134,100,120,116,102.5,NA,0,0,0,,,
2019-08-06,Evelyn,E5,135,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-06,Evelyn,E5,136,107,154,148,140,109,0,0,0,,,
2019-08-06,Evelyn,E5,137,137,155,152,139,NA,0,0,0,,,
2019-08-06,Evelyn,E5,138,98,110,107,101,NA,0,0,0,,,
2019-08-06,Evelyn,E5,139,134,149,146,134.5,NA,0,0,0,,,
2019-08-06,Evelyn,E5,140,74,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,141,124,126,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,142,119,126,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,143,160,162,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,144,102,112,108,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,145,113,124.5,122,115,NA,0,0,0,,,
2019-08-06,Evelyn,E5,146,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-06,Evelyn,E5,147,134,136,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,148,75,119,115,103,78,0,0,0,,,
2019-08-06,Evelyn,E5,149,103,111,106,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,150,87,87.5,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,151,101,109,101.5,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,152,107,111,109,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,153,129,134.5,131,129.5,NA,0,0,0,,,
2019-08-06,Evelyn,E5,154,93,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,155,123,130.5,127,NA,NA,0,1,0,,,
2019-08-06,Evelyn,E5,156,98,98.5,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,157,121,123.5,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,158,120,136,132,122,NA,0,0,0,,,
2019-08-06,Evelyn,E5,159,79,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,160,98,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,161,125,137,133,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,162,85.5,86,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,163,135,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,164,108,133,129,124,112,0,0,0,,,
2019-08-06,Evelyn,E5,165,105,115,115,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,166,100,113,109,102,NA,0,0,0,,,
2019-08-06,Evelyn,E5,167,86,126,124,110,NA,0,0,0,,,
2019-08-06,Evelyn,E5,168,101,117,117,111,102,1,0,0,,,
2019-08-06,Evelyn,E5,169,98,104,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,170,86,104,98,90,89,0,0,0,,,
2019-08-06,Evelyn,E5,171,51,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,172,96,97,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,173,84,102,96,85.5,NA,0,0,0,,,
2019-08-06,Evelyn,E5,174,126,135,131,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,175,46,47,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,176,74,82.5,82,74.5,NA,0,0,0,,,
2019-08-06,Evelyn,E5,177,92,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,178,76,78,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,179,92,101.5,98,95,NA,0,0,0,,,
2019-08-06,Evelyn,E5,180,93,94,NA,NA,NA,0,2,0,,,
2019-08-06,Evelyn,E5,181,123,128.5,125,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,182,114,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,183,134,134.5,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,184,110,117,110.5,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,185,104,108,104.5,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,186,107,125.5,123,117,113,0,0,0,,,
2019-08-06,Evelyn,E5,187,94,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,188,85,88,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,189,153,156,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,190,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-06,Evelyn,E5,191,126,135,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,192,135,142,137,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,193,120,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,194,103,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,195,NA,NA,NA,NA,NA,NA,NA,NA,,,
2019-08-06,Evelyn,E5,196,116,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Evelyn,E5,197,108,110.5,NA,NA,NA,0,0,0,,,
2019-08-06,Evelyn,E5,198,119,131,130,124,NA,0,0,0,,,
2019-08-06,Evelyn,E5,199,110,121,120.5,117,110.5,0,0,0,,,
2019-08-06,Evelyn,E5,200,132,133,NA,NA,NA,1,0,0,,,
2019-08-06,Claire,E6,1,133,145,142,139,136,0,0,0,,,
2019-08-06,Claire,E6,2,NA,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Claire,E6,3,137,160,157,150,142,0,0,0,,,
2019-08-06,Claire,E6,4,NA,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Claire,E6,5,139,174,168,161,143,0,0,0,,,
2019-08-06,Claire,E6,6,94,141,137,125,NA,0,0,0,,,
2019-08-06,Claire,E6,7,82,108,104,97,98,0,0,0,,,
2019-08-06,Claire,E6,8,90,159,153,145,97,0,0,0,,,
2019-08-06,Claire,E6,9,93,131,127,117,104,0,0,0,,,
2019-08-06,Claire,E6,10,NA,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Claire,E6,11,144,155.5,152,149,145,0,0,0,,,
2019-08-06,Claire,E6,12,95,132,129,121,108,0,0,0,,,
2019-08-06,Claire,E6,13,102,128,125,116,NA,0,0,0,,,
2019-08-06,Claire,E6,14,111,147,142,133,114,0,0,0,,,
2019-08-06,Claire,E6,15,91,122,119,113,94,0,0,0,,,
2019-08-06,Claire,E6,16,165,185,179,168,NA,0,0,0,,,
2019-08-06,Claire,E6,17,154,218,215,201,NA,0,0,0,,,
2019-08-06,Claire,E6,18,112,143,137,131,NA,0,0,0,,,
2019-08-06,Claire,E6,19,117,154,151,141,NA,0,0,0,,,
2019-08-06,Claire,E6,20,113,149,144,134,116,0,0,0,,,
2019-08-06,Claire,E6,21,115,155,150,146,118,0,0,0,,,
2019-08-06,Claire,E6,22,148,196,190,176,157,0,0,0,,,
2019-08-06,Claire,E6,23,136,166,160,149,NA,0,0,0,,,
2019-08-06,Claire,E6,24,84,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Claire,E6,25,121,148,144,140,NA,0,0,0,,,
2019-08-06,Claire,E6,26,105,129,127,124,108,0,0,0,,,
2019-08-06,Claire,E6,27,93,101,99,98.5,98.5,0,0,0,,,
2019-08-06,Claire,E6,28,132,161,156,152,135,0,0,0,,,
2019-08-06,Claire,E6,29,109,154,150,144,114,0,0,0,,,
2019-08-06,Claire,E6,30,139,144.5,NA,NA,NA,0,0,0,,,
2019-08-06,Claire,E6,31,102,112.5,110,103,NA,0,1,0,,,
2019-08-06,Claire,E6,32,125,154,146,136,131,0,0,0,,,
2019-08-06,Claire,E6,33,102,144,140,134,NA,0,0,0,,,
2019-08-06,Claire,E6,34,110,126,121,113,112,0,0,0,,,
2019-08-06,Claire,E6,35,113,134,130,123,115,0,0,0,,,
2019-08-06,Claire,E6,36,165,194,187,141,NA,0,0,0,,,
2019-08-06,Claire,E6,37,109,141,135,131,118,0,0,0,,,
2019-08-06,Claire,E6,38,156,170.5,168,157,NA,0,0,0,,,
2019-08-06,Claire,E6,39,107,135,130,114,108,0,0,0,,,
2019-08-06,Claire,E6,40,124,137,132,125,NA,0,0,0,,,
2019-08-06,Claire,E6,41,111,176,174,166,NA,0,0,0,,,
2019-08-06,Claire,E6,42,157,184,190,164,157.5,0,0,0,,,
2019-08-06,Claire,E6,43,149,149.5,NA,NA,NA,1,0,0,,,
2019-08-06,Claire,E6,44,133,174.5,171,161,134,0,0,0,,,
2019-08-06,Claire,E6,45,153,169.5,168,165,156,0,1,1,,,
2019-08-06,Claire,E6,46,150,167,164,157,NA,0,0,0,,,
2019-08-06,Claire,E6,47,125,161,160,154,NA,0,0,0,,,
2019-08-06,Claire,E6,48,113,141,141,139,118,1,0,0,,,
2019-08-06,Claire,E6,49,116,151,145,132,NA,0,0,0,,,
2019-08-06,Claire,E6,50,121,130,124,NA,NA,0,0,0,,,
2019-08-06,Claire,E6,51,127,154,149,143,129,0,0,0,,,
2019-08-06,Claire,E6,52,128,143,138,135,132,0,1,0,,,
2019-08-06,Claire,E6,53,125,139,139,137,126,1,0,0,,,
2019-08-06,Claire,E6,54,140,168,166,156,144,0,0,0,,,
2019-08-06,Claire,E6,55,NA,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Claire,E6,56,134,179,173,167,139,0,0,0,,,
2019-08-06,Claire,E6,57,139,176,176,168,141,1,0,0,,,
2019-08-06,Claire,E6,58,155,155.5,NA,NA,NA,1,0,0,,,
2019-08-06,Claire,E6,59,118,137,132,123,NA,0,0,0,,,
2019-08-06,Claire,E6,60,121,154,148,135,124,0,0,0,,,
2019-08-06,Claire,E6,61,116,161,156,144,NA,0,0,0,,,
2019-08-06,Claire,E6,62,134,176,169,155,139,0,0,0,,,
2019-08-06,Claire,E6,63,133,145,143,140,NA,0,0,0,,,
2019-08-06,Claire,E6,64,NA,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Claire,E6,65,155,190.5,176,174,172,0,0,0,,,
2019-08-06,Claire,E6,66,167,187,179,172,168,0,0,0,,,
2019-08-06,Claire,E6,67,126,149.5,143,138,128,0,0,0,,,
2019-08-06,Claire,E6,68,100,133,131,126,105,0,0,0,,,
2019-08-06,Claire,E6,69,113,168,164,160,113,0,0,0,,,
2019-08-06,Claire,E6,70,106,143,140,138,107,0,0,0,,,
2019-08-06,Claire,E6,71,77,122,116,110,80,0,0,0,,,
2019-08-06,Claire,E6,72,93,110,103,99,95,0,0,0,,,
2019-08-06,Claire,E6,73,140,167,161,152,145,0,0,0,,,
2019-08-06,Claire,E6,74,NA,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Claire,E6,75,96,134,129,122,104,0,0,0,,,
2019-08-06,Claire,E6,76,94,126,126,116,NA,0,0,0,,,
2019-08-06,Claire,E6,77,137,160,154,149,NA,0,0,0,,,
2019-08-06,Claire,E6,78,117,153.5,153,143,NA,0,0,0,,,
2019-08-06,Claire,E6,79,127,148,145,140,131,0,0,0,,,
2019-08-06,Claire,E6,80,97,141,138,132,103,0,0,0,,,
2019-08-06,Claire,E6,81,108,155,152,144,NA,0,0,0,,,
2019-08-06,Claire,E6,82,125,167,163,158,NA,0,0,0,,,
2019-08-06,Claire,E6,83,175,187,190,175.5,NA,0,0,0,,,
2019-08-06,Claire,E6,84,122,168,164,157,126,0,0,0,,,
2019-08-06,Claire,E6,85,146,185,181,176,149,0,0,0,,,
2019-08-06,Claire,E6,86,144,166,160,151,NA,0,0,0,,,
2019-08-06,Claire,E6,87,109,142,136,124,114,0,0,0,,,
2019-08-06,Claire,E6,88,134,169,165,160,NA,0,0,0,,,
2019-08-06,Claire,E6,89,125,168,164,152,NA,0,0,0,,,
2019-08-06,Claire,E6,90,142,165,158,153,143,0,0,0,,,
2019-08-06,Claire,E6,91,117,126.5,123,119,118,0,0,0,,,
2019-08-06,Claire,E6,92,117,138,133,129,NA,0,0,0,,,
2019-08-06,Claire,E6,93,79,120,118,109,84,0,0,0,,,
2019-08-06,Claire,E6,94,87,123,123,122,100,1,0,0,,,
2019-08-06,Claire,E6,95,143,190,174,167,NA,0,0,0,,,
2019-08-06,Claire,E6,96,117,137,135,130,NA,0,0,0,,,
2019-08-06,Claire,E6,97,109,148,145,139,114,0,0,0,,,
2019-08-06,Claire,E6,98,168,189,184,173,NA,0,0,0,,,
2019-08-06,Claire,E6,99,142,180,171,154,145,0,0,0,,,
2019-08-06,Claire,E6,100,153,179.5,175,162,156,0,0,0,,,
2019-08-06,Claire,E6,101,129,169,166,159,129,0,0,0,,,
2019-08-06,Claire,E6,102,125,182,179,168,NA,0,0,0,,,
2019-08-06,Claire,E6,103,NA,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Claire,E6,104,103,136,133,126,110,0,0,0,,,
2019-08-06,Claire,E6,105,143,156,152,146,NA,0,2,0,,,
2019-08-06,Claire,E6,106,108,150,142,129,NA,0,0,0,,,
2019-08-06,Claire,E6,107,85,141,140,136,NA,0,0,0,,,
2019-08-06,Claire,E6,108,109,170,165,152,112,0,0,0,,,
2019-08-06,Claire,E6,109,110,149,147,146.5,114,0,0,0,,,
2019-08-06,Claire,E6,110,99,141,137,134,NA,0,0,0,,,
2019-08-06,Claire,E6,111,91,105.5,101,97,NA,0,0,0,,,
2019-08-06,Claire,E6,112,134,151,145,138,NA,0,0,0,,,
2019-08-06,Claire,E6,113,97,119,113,104,NA,0,0,0,,,
2019-08-06,Claire,E6,114,128,155,154,NA,NA,1,0,0,,,
2019-08-06,Claire,E6,115,117,161.5,159,153,NA,0,0,0,,,
2019-08-06,Claire,E6,116,110.5,136,130,120,NA,0,0,0,,,
2019-08-06,Claire,E6,117,87,131,130.5,126,98,0,0,0,,,
2019-08-06,Claire,E6,118,102,138,136,130,105,0,0,0,,,
2019-08-06,Claire,E6,119,134,166,162,155,NA,0,0,0,,,
2019-08-06,Claire,E6,120,129,153,145,140,NA,0,0,0,,,
2019-08-06,Claire,E6,121,129,159,151,145,135,0,0,0,,,
2019-08-06,Claire,E6,122,126,164,159,147,NA,0,0,0,,,
2019-08-06,Claire,E6,123,122,141,141,134,151,1,0,0,,,
2019-08-06,Claire,E6,124,124,166,165,162,NA,0,0,0,,,
2019-08-06,Claire,E6,125,121,180,177,170,126,0,0,0,,,
2019-08-06,Claire,E6,126,94,124,120,118,NA,0,0,0,,,
2019-08-06,Claire,E6,127,101,143,142,139,NA,0,0,0,,,
2019-08-06,Claire,E6,128,123,146,141,135,NA,0,0,0,,,
2019-08-06,Claire,E6,129,101,136.5,135,133,NA,0,0,0,,,
2019-08-06,Claire,E6,130,135,193,189,171,147,0,0,0,,,
2019-08-06,Claire,E6,131,149,168,165,163,NA,0,0,0,,,
2019-08-06,Claire,E6,132,169,198,195,193,174,0,0,0,,,
2019-08-06,Claire,E6,133,128,156,151,139,131,0,0,0,,,
2019-08-06,Claire,E6,134,NA,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Claire,E6,135,109,153,147,141,113,0,0,0,,,
2019-08-06,Claire,E6,136,114,NA,NA,NA,NA,1,0,0,,,
2019-08-06,Claire,E6,137,84.5,122,122,121.5,NA,0,0,0,,,
2019-08-06,Claire,E6,138,124,169,164,159,NA,0,0,0,,,
2019-08-06,Claire,E6,139,NA,NA,NA,NA,NA,0,0,0,,,
2019-08-06,Claire,E6,140,110,165,159,146,115,0,0,0,,,
2019-08-06,Claire,E6,141,112,144,139,131,113,0,0,0,,,
2019-08-06,Claire,E6,142,90,106,102,99,NA,0,0,0,,,
2019-08-06,Claire,E6,143,125,173,166,159,127,0,0,0,,,
2019-08-06,Claire,E6,144,111,126.5,125,120,NA,0,1,0,,,
2019-08-06,Claire,E6,145,141,169.5,165,154,NA,0,0,0,,,
2019-08-06,Claire,E6,146,112,164,163,158,NA,0,0,0,,,
2019-08-06,Claire,E6,147,138,159,159,154,143,1,0,0,,,
